Mar 16 05:35:20 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 16 05:35:20 ubuntu dstat.sh[60115]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 16 05:35:20 ubuntu dstat.sh[60115]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 16 05:35:48 ubuntu dstat.sh[60115]: 16-03 05:35:48| 30  14  55   0   0|1384M 1069M  166M 5126M|4284B 1566B|   0    20M|   0   197 |4356  3154 |1.68 1.09 0.58|2.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 16 05:35:49 ubuntu dstat.sh[60115]: 16-03 05:35:49| 36   5  58   0   0|1413M 1040M  166M 5126M|  12k   10k|   0  2271k|   0  15.0 |3102  2252 |1.68 1.09 0.58|1.0   0   0|   0     0 |           | 11   30    0   17    0
Mar 16 05:35:50 ubuntu dstat.sh[60115]: 16-03 05:35:50| 36  15  48   0   0|1380M 1073M  166M 5126M|  15k   11k|   0  1021k|   0  34.0 |7142  9175 |1.68 1.09 0.58|5.0   0 327|   0     0 |           | 11   28    0   18    0
Mar 16 05:35:51 ubuntu dstat.sh[60115]: 16-03 05:35:51| 77  23   0   0   0|1531M  922M  166M 5126M|4628B 1623B|   0   112k|   0  10.0 |5283  3596 |1.68 1.09 0.58|7.0   0 251|   0     0 |           | 11   28    0   18    0
Mar 16 05:35:52 ubuntu dstat.sh[60115]: 16-03 05:35:52| 87  10   3   0   0|1685M  768M  166M 5126M|  22k   20k|   0     0 |   0     0 |5418  4340 |1.68 1.09 0.58|7.0   0   0|   0     0 |           | 11   33    0   18    0
Mar 16 05:35:53 ubuntu dstat.sh[60115]: 16-03 05:35:53| 71  16  13   0   0|1474M  978M  166M 5126M|  30k   26k|   0    19M|   0   176 |8480    13k|2.03 1.17 0.61|1.0   0 226|   0     0 |           | 11   29    0   23    0
Mar 16 05:35:54 ubuntu dstat.sh[60115]: 16-03 05:35:54| 18   8  73   0   0|1456M  996M  166M 5126M|6569B 2638B|   0   292k|   0  23.0 |3353  3058 |2.03 1.17 0.61|1.0   0  84|   0     0 |           | 11   28    0   24    0
Mar 16 05:35:55 ubuntu dstat.sh[60115]: 16-03 05:35:55| 19   3  77   0   0|1449M 1004M  166M 5126M|  10k 5529B|   0   152k|   0  11.0 |1957  1572 |2.03 1.17 0.61|1.0   0 1.0|   0     0 |           | 11   29    0   24    0
Mar 16 05:35:56 ubuntu dstat.sh[60115]: 16-03 05:35:56| 16   6  76   0   0|1394M 1058M  166M 5126M|9316B 4706B|   0   674k|   0  45.1 |3329  3257 |2.03 1.17 0.61|1.0   0  68|   0     0 |           | 11   28    0   23    0
Mar 16 05:35:57 ubuntu dstat.sh[60115]: 16-03 05:35:57| 22   4  74   0   0|1424M 1028M  166M 5126M|5694B 1615B|   0  3059k|   0   101 |1916  1246 |2.03 1.17 0.61|1.0   0 2.0|   0     0 |           | 11   28    0   23    0
Mar 16 05:35:58 ubuntu dstat.sh[60115]: 16-03 05:35:58| 15   2  81   0   0|1414M 1039M  166M 5126M|  12k 8585B|   0  1468k|   0  35.0 |2793  3243 |1.86 1.15 0.61|1.0   0   0|   0     0 |           | 11   28    0   24    0
Mar 16 05:35:59 ubuntu dstat.sh[60115]: 16-03 05:35:59| 10  21  68   0   0|1389M 1063M  166M 5126M|4753B 1625B|   0   185k|   0  8.02 |5075  3368 |1.86 1.15 0.61|1.0   0 323|   0     0 |           | 11   28    0   24    0
Mar 16 05:36:00 ubuntu dstat.sh[60115]: 16-03 05:36:00| 16  31  51   0   0|1369M 1083M  166M 5126M|4847B 1554B|   0   356k|   0  25.0 |5851  4534 |1.86 1.15 0.61|5.0   0 588|   0     0 |           | 11   28    0   24    0
Mar 16 05:36:01 ubuntu dstat.sh[60115]: 16-03 05:36:01| 81  19   0   0   0|1584M  868M  166M 5126M|6948B 3915B|   0  4601k|   0   237 |5482  3845 |1.86 1.15 0.61|6.0   0 128|   0     0 |           | 11   29    0   24    0
Mar 16 05:36:02 ubuntu dstat.sh[60115]: 16-03 05:36:02| 73   9  17   0   0|1651M  801M  166M 5126M|  35k   31k|   0   172k|   0  18.0 |7789  9716 |1.86 1.15 0.61|5.0   0   0|   0     0 |           | 11   32    0   24    0
Mar 16 05:36:03 ubuntu dstat.sh[60115]: 16-03 05:36:03| 72  17  10   0   0|1533M  919M  166M 5126M|  23k   18k|   0  1327k|   0  84.9 |8961    12k|2.03 1.20 0.63|7.0   0 246|   0     0 |           | 11   28    0   25    0
Mar 16 05:36:04 ubuntu dstat.sh[60115]: 16-03 05:36:04| 85  16   0   0   0|1630M  822M  166M 5127M|8943B 6836B|   0   160k|   0  8.01 |5356  3368 |2.03 1.20 0.63|5.0   0  64|   0     0 |           | 11   30    0   25    0
Mar 16 05:36:05 ubuntu dstat.sh[60115]: 16-03 05:36:05| 81  12   6   0   0|1712M  740M  166M 5127M|  41k   36k|   0   112k|   0  6.99 |7954    11k|2.03 1.20 0.63|8.0   0  51|   0     0 |           | 11   33    0   26    0
Mar 16 05:36:06 ubuntu dstat.sh[60115]: 16-03 05:36:06| 62  14  24   0   0|1498M  954M  166M 5127M|  26k   22k|   0   476k|   0  34.0 |8318    12k|2.03 1.20 0.63|4.0   0 220|   0     0 |           | 11   28    0   30    0
Mar 16 05:36:07 ubuntu dstat.sh[60115]: 16-03 05:36:07| 39   8  52   0   0|1524M  927M  166M 5127M|6700B 3708B|   0   152k|   0  7.97 |2815  1532 |2.03 1.20 0.63|  0   0  28|   0     0 |           | 11   29    1   30    0
Mar 16 05:36:08 ubuntu dstat.sh[60115]: 16-03 05:36:08| 32   7  60   0   0|1428M 1024M  166M 5127M|  21k   16k|   0    55M|   0   320 |5754  7018 |1.95 1.19 0.63|3.0   0  21|   0     0 |           | 11   29    0   31    0
Mar 16 05:36:09 ubuntu dstat.sh[60115]: 16-03 05:36:09| 53  22  24   0   0|1456M  995M  166M 5127M|6977B 2638B|   0   219k|   0  15.0 |5009  3628 |1.95 1.19 0.63|3.0   0 356|   0     0 |           | 11   28    0   32    0
Mar 16 05:36:10 ubuntu dstat.sh[60115]: 16-03 05:36:10| 52   6  42   0   0|1499M  952M  166M 5127M|  21k   17k|   0   816k|   0  9.00 |4248  4072 |1.95 1.19 0.63|2.0   0   0|   0     0 |           | 11   31    0   32    0
Mar 16 05:36:11 ubuntu dstat.sh[60115]: 16-03 05:36:11| 53  20  26   0   0|1452M 1000M  166M 5127M|  19k   13k|   0   424k|   0  48.0 |7329  8965 |1.95 1.19 0.63|4.0   0 264|   0     0 |           | 11   28    0   33    0
Mar 16 05:36:12 ubuntu dstat.sh[60115]: 16-03 05:36:12| 72  10  18   0   0|1579M  872M  166M 5127M|  17k   14k|   0  2312k|   0   101 |5023  3026 |1.95 1.19 0.63|6.0   0   0|   0     0 |           | 11   32    0   29    0
Mar 16 05:36:13 ubuntu dstat.sh[60115]: 16-03 05:36:13| 62   9  27   0   0|1560M  891M  166M 5128M|  32k   28k|   0    35M|   0   494 |9866    14k|2.12 1.24 0.65|4.0   0  67|   0     0 |           | 11   28    0   32    0
Mar 16 05:36:14 ubuntu dstat.sh[60115]: 16-03 05:36:14| 61  20  20   0   0|1496M  955M  166M 5128M|4360B 1361B|   0   204k|   0  12.0 |4425  2795 |2.12 1.24 0.65|4.0   0 257|   0     0 |           | 11   28    0   32    0
Mar 16 05:36:15 ubuntu dstat.sh[60115]: 16-03 05:36:15| 46   5  47   0   0|1522M  929M  166M 5128M|  25k   22k|   0   108k|   0  6.99 |5853  6689 |2.12 1.24 0.65|2.0   0 1.0|   0     0 |           | 11   31    0   32    0
Mar 16 05:36:16 ubuntu dstat.sh[60115]: 16-03 05:36:16| 58  19  23   0   0|1468M  983M  166M 5128M|  14k   10k|   0   437k|   0  35.1 |6436  6954 |2.12 1.24 0.65|3.0   0 300|   0     0 |           | 11   28    0   30    0
Mar 16 05:36:17 ubuntu dstat.sh[60115]: 16-03 05:36:17| 53   7  39   0   0|1525M  926M  166M 5128M|  17k   13k|   0  1567k|   0   136 |4090  2776 |2.12 1.24 0.65|4.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 16 05:36:18 ubuntu dstat.sh[60115]: 16-03 05:36:18| 49  16  34   0   0|1459M  991M  166M 5128M|  22k   17k|   0  1129k|   0  63.0 |8214    11k|2.11 1.25 0.66|3.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 16 05:36:19 ubuntu dstat.sh[60115]: 16-03 05:36:19| 58   9  32   0   0|1542M  908M  166M 5128M|  11k 7713B|   0  4093B|   0  1.00 |3598  1972 |2.11 1.25 0.66|1.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 16 05:36:20 ubuntu dstat.sh[60115]: 16-03 05:36:20| 49   8  42   0   0|1498M  953M  166M 5128M|  25k   20k|   0   316k|   0  29.0 |6565  8977 |2.11 1.25 0.66|3.0   0  62|   0     0 |           | 11   28    0   35    0
Mar 16 05:36:21 ubuntu dstat.sh[60115]: 16-03 05:36:21| 62  12  26   0   0|1558M  893M  166M 5128M|6409B 3586B|   0   160k|   0  10.0 |3890  1808 |2.11 1.25 0.66|2.0   0  50|   0     0 |           | 11   29    0   35    0
Mar 16 05:36:22 ubuntu dstat.sh[60115]: 16-03 05:36:22| 46   5  48   0   0|1566M  884M  166M 5128M|  28k   24k|   0   244k|   0  22.0 |6443  8817 |2.11 1.25 0.66|5.0   0   0|   0     0 |           | 11   29    0   37    0
Mar 16 05:36:23 ubuntu dstat.sh[60115]: 16-03 05:36:23| 57  27  17   0   0|1508M  943M  166M 5128M|5100B 2086B|   0   384k|   0  40.0 |5972  5052 |2.26 1.30 0.67|7.0   0 520|   0     0 |           | 11   28    0   37    0
Mar 16 05:36:24 ubuntu dstat.sh[60115]: 16-03 05:36:24| 80  20   0   0   0|1646M  804M  166M 5128M|  14k   11k|   0   200k|   0  11.0 |5964  5015 |2.26 1.30 0.67|7.0   0 314|   0     0 |           | 11   31    0   37    0
Mar 16 05:36:25 ubuntu dstat.sh[60115]: 16-03 05:36:25| 78  18   3   0   0|1718M  732M  166M 5129M|  41k   37k|   0   974k|   0  63.9 |8275  9828 |2.26 1.30 0.67|7.0   0 352|   0     0 |           | 11   31    0   38    0
Mar 16 05:36:26 ubuntu dstat.sh[60115]: 16-03 05:36:26| 73  25   2   0   0|1606M  843M  166M 5129M|  21k   18k|   0   705k|   0  50.1 |7810  8950 |2.26 1.30 0.67|6.0   0 558|   0     0 |           | 11   28    0   38    0
Mar 16 05:36:27 ubuntu dstat.sh[60115]: 16-03 05:36:27| 83  16   0   0   0|1623M  827M  166M 5129M|  10k 9360B|   0   155k|   0  7.96 |5568  3645 |2.26 1.30 0.67|5.0   0 110|   0     0 |           | 11   31    0   38    0
Mar 16 05:36:28 ubuntu dstat.sh[60115]: 16-03 05:36:28| 73  11  15   0   0|1647M  803M  166M 5129M|  40k   35k|   0  4119B|   0  1.01 |7918    12k|2.48 1.36 0.70|5.0   0 103|   0     0 |           | 11   31    0   38    0
Mar 16 05:36:29 ubuntu dstat.sh[60115]: 16-03 05:36:29| 36  25  37   0   0|1422M 1027M  166M 5129M|  17k   14k|   0    16k|   0  3.99 |7451  8568 |2.48 1.36 0.70|1.0   0 528|   0     0 |           | 11   28    0   41    0
Mar 16 05:36:30 ubuntu dstat.sh[60115]: 16-03 05:36:30| 27  36  36   0   0|1456M  993M  166M 5129M|4768B 1624B|   0    44k|   0  11.0 |6156  5165 |2.48 1.36 0.70|5.0   0 737|   0     0 |           | 11   28    0   41    0
Mar 16 05:36:31 ubuntu dstat.sh[60115]: 16-03 05:36:31| 72  19   9   0   0|1580M  869M  166M 5129M|  12k 9367B|   0   324k|   0  19.0 |5048  3751 |2.48 1.36 0.70|4.0   0 236|   0     0 |           | 11   30    0   41    0
Mar 16 05:36:32 ubuntu dstat.sh[60115]: 16-03 05:36:32| 59  11  28   0   0|1546M  903M  166M 5130M|  27k   24k|   0   883k|   0  76.9 |7128  9805 |2.48 1.36 0.70|4.0   0 114|   0     0 |           | 11   29    0   43    1
Mar 16 05:36:33 ubuntu dstat.sh[60115]: 16-03 05:36:33| 74  17   9   0   0|1552M  897M  166M 5130M|  11k 6371B|   0   313k|   0  23.0 |5314  4150 |2.52 1.39 0.71|4.0   0 154|   0     0 |           | 11   29    0   45    0
Mar 16 05:36:34 ubuntu dstat.sh[60115]: 16-03 05:36:34| 66   8  26   0   0|1607M  842M  166M 5130M|  31k   27k|   0   212k|   0  9.00 |7380  9638 |2.52 1.39 0.71|5.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 16 05:36:35 ubuntu dstat.sh[60115]: 16-03 05:36:35| 53   7  39   0   0|1584M  865M  167M 5130M|  45k   38k|   0   383k|   0  32.9 |  13k   21k|2.52 1.39 0.71|4.0   0  31|   0     0 |           | 11   30    0   45    0
Mar 16 05:36:37 ubuntu dstat.sh[60115]: 16-03 05:36:36| 77  16   6   0   0|1497M  951M  167M 5130M|  13k 9186B|   0   393k|   0  39.7 |6748  6779 |2.52 1.39 0.71|5.0   0  89|   0     0 |           | 11   28    0   45    0
Mar 16 05:36:38 ubuntu dstat.sh[60115]: 16-03 05:36:37| 68  11  20   0   0|1581M  867M  167M 5130M|  25k   22k|   0   179k|   0  12.0 |6269    18k|2.52 1.39 0.71|3.0   0  36|   0     0 |           | 11   32    0   46    0
Mar 16 05:36:38 ubuntu dstat.sh[60115]: 16-03 05:36:38| 52   6  41   0   0|1583M  865M  167M 5130M|  41k   36k|   0   142k|   0  9.11 |  12k   19k|2.64 1.43 0.73|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 16 05:36:39 ubuntu dstat.sh[60115]: 16-03 05:36:39| 66  17  17   0   0|1448M 1000M  167M 5131M|  25k   20k|   0   164k|   0  10.0 |7809    10k|2.64 1.43 0.73|4.0   0 260|   0     0 |           | 11   28    0   50    0
Mar 16 05:36:40 ubuntu dstat.sh[60115]: 16-03 05:36:40| 75  11  13   0   0|1577M  871M  167M 5131M|  15k   13k|   0  1392k|   0  11.0 |4775  2840 |2.64 1.43 0.73|1.0   0   0|   0     0 |           | 11   32    0   50    0
Mar 16 05:36:41 ubuntu dstat.sh[60115]: 16-03 05:36:41| 59   6  34   0   0|1553M  894M  167M 5131M|  38k   32k|   0   128k|   0  8.02 |  10k   16k|2.64 1.43 0.73|4.0   0 1.0|   0     0 |           | 11   30    0   51    0
Mar 16 05:36:42 ubuntu dstat.sh[60115]: 16-03 05:36:42| 77  17   7   0   0|1486M  962M  167M 5131M|  13k 9170B|   0   276k|   0  28.0 |6166  6514 |2.64 1.43 0.73|5.0   0 127|   0     0 |           | 11   28    0   51    0
Mar 16 05:36:43 ubuntu dstat.sh[60115]: 16-03 05:36:43| 66   7  25   0   0|1560M  887M  167M 5131M|  24k   21k|   0  3903k|   0   174 |5632  5296 |2.67 1.46 0.74|4.0   0   0|   0     0 |           | 11   30    0   53    0
Mar 16 05:36:44 ubuntu dstat.sh[60115]: 16-03 05:36:44| 69  14  16   0   0|1619M  829M  167M 5131M|  24k   21k|   0   653k|   0  49.1 |7639    11k|2.67 1.46 0.74|5.0   0 121|   0     0 |           | 11   32    0   53    0
Mar 16 05:36:45 ubuntu dstat.sh[60115]: 16-03 05:36:45| 65  13  21   0   0|1533M  914M  167M 5131M|  29k   25k|   0   216k|   0  20.0 |6599  9076 |2.67 1.46 0.74|7.0   0 144|   0     0 |           | 11   34    0   53    0
Mar 16 05:36:46 ubuntu dstat.sh[60115]: 16-03 05:36:46| 71  13  16   0   0|1519M  928M  167M 5131M|  19k   16k|   0   160k|   0  11.0 |5209  6279 |2.67 1.46 0.74|5.0   0  87|   0     0 |           | 11   34    0   55    0
Mar 16 05:36:47 ubuntu dstat.sh[60115]: 16-03 05:36:47| 74  11  15   0   0|1540M  907M  167M 5131M|  22k   19k|   0   128k|   0  8.00 |5736  5689 |2.67 1.46 0.74|4.0   0  68|   0     0 |           | 11   34    0   57    0
Mar 16 05:36:48 ubuntu dstat.sh[60115]: 16-03 05:36:48| 72   9  18   0   0|1541M  905M  167M 5132M|  21k   18k|   0   352k|   0  36.0 |6129  7881 |2.77 1.50 0.76|2.0   0 1.0|   0     0 |           | 11   34    0   59    0
Mar 16 05:36:49 ubuntu dstat.sh[60115]: 16-03 05:36:49| 51  15  33   0   0|1501M  945M  167M 5132M|  15k   11k|   0   504k|   0  40.0 |5823  5603 |2.77 1.50 0.76|3.0   0 220|   0     0 |           | 11   32    0   59    0
Mar 16 05:36:50 ubuntu dstat.sh[60115]: 16-03 05:36:50| 56  11  34   0   0|1529M  918M  167M 5132M|  11k 9232B|   0   212k|   0  15.0 |3934  3448 |2.77 1.50 0.76|1.0   0  37|   0     0 |           | 11   34    0   59    0
Mar 16 05:36:51 ubuntu dstat.sh[60115]: 16-03 05:36:51| 49  10  40   0   0|1518M  928M  167M 5132M|  24k   20k|   0   208k|   0  11.0 |6168  7733 |2.77 1.50 0.76|3.0   0  96|   0     0 |           | 11   34    0   60    0
Mar 16 05:36:52 ubuntu dstat.sh[60115]: 16-03 05:36:52| 56  11  31   0   0|1498M  948M  167M 5132M|  13k   10k|   0   152k|   0  8.00 |4547  3858 |2.77 1.50 0.76|3.0   0  86|   0     0 |           | 11   33    0   62    0
Mar 16 05:36:53 ubuntu dstat.sh[60115]: 16-03 05:36:53| 51  10  38   0   0|1501M  945M  167M 5132M|  19k   15k|   0   216k|   0  17.0 |4573  4878 |2.79 1.52 0.77|2.0   0  86|   0     0 |           | 11   34    0   60    0
Mar 16 05:36:54 ubuntu dstat.sh[60115]: 16-03 05:36:54| 31   7  60   0   0|1423M 1023M  167M 5132M|  19k   15k|   0   440k|   0  35.0 |6041  8078 |2.79 1.52 0.77|3.0   0  67|   0     0 |           | 11   32    0   62    0
Mar 16 05:36:55 ubuntu dstat.sh[60115]: 16-03 05:36:55| 40  11  48   0   0|1404M 1042M  167M 5132M|5538B 1453B|   0   156k|   0  11.0 |3410  2020 |2.79 1.52 0.77|3.0   0  69|   0     0 |           | 11   32    0   62    0
Mar 16 05:36:56 ubuntu dstat.sh[60115]: 16-03 05:36:56| 32   5  62   0   0|1425M 1021M  167M 5132M|  19k   15k|   0   177k|   0  16.1 |3743  4812 |2.79 1.52 0.77|5.0   0   0|   0     0 |           | 11   33    0   63    0
Mar 16 05:36:57 ubuntu dstat.sh[60115]: 16-03 05:36:57| 37  13  49   0   0|1390M 1056M  167M 5132M|7173B 3317B|   0  2052k|   0   128 |4842  4834 |2.79 1.52 0.77|2.0   0 138|   0     0 |           | 11   32    0   59    0
Mar 16 05:36:58 ubuntu dstat.sh[60115]: 16-03 05:36:58| 35   4  60   0   0|1461M  985M  167M 5132M|  10k 7945B|   0   124k|   0  8.97 |2826  2242 |2.73 1.53 0.78|3.0   0   0|   0     0 |           | 11   34    0   59    0
Mar 16 05:36:59 ubuntu dstat.sh[60115]: 16-03 05:36:59| 37   8  55   0   0|1452M  994M  167M 5132M|  14k   10k|   0   321k|   0  33.1 |4566  5035 |2.73 1.53 0.78|2.0   0  60|   0     0 |           | 11   32    0   61    0
Mar 16 05:37:00 ubuntu dstat.sh[60115]: 16-03 05:37:00| 40   6  53   0   0|1459M  987M  167M 5132M|9412B 6443B|   0   120k|   0  8.00 |2885  1768 |2.73 1.53 0.78|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Mar 16 05:37:01 ubuntu dstat.sh[60115]: 16-03 05:37:01| 33   6  61   0   0|1435M 1010M  167M 5132M|  20k   17k|   0   136k|   0  8.99 |5780  6901 |2.73 1.53 0.78|1.0   0  37|   0     0 |           | 11   33    0   61    0
