Mar 26 14:31:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 26 14:31:23 ubuntu dstat.sh[65505]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 26 14:31:23 ubuntu dstat.sh[65505]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 14:31:36 ubuntu dstat.sh[65505]: 26-03 14:31:36| 39  15  44   0   0|1271M  954M  172M 5336M|6860B 1621B|   0    88k|   0  2.00 |  15k   27k|1.40 0.97 0.53|2.0   0 242|   0     0 |           | 11    4    0   19    0
Mar 26 14:31:37 ubuntu dstat.sh[65505]: 26-03 14:31:37| 29  26  44   1   0|1145M 1092M  172M 5325M|6467B 1566B|   0  9757k|   0   392 |6770  5379 |1.40 0.97 0.53|4.0   0 495|   0     0 |           | 11    4    0   19    0
Mar 26 14:31:38 ubuntu dstat.sh[65505]: 26-03 14:31:38| 43  19  37   0   0|1154M 1083M  172M 5325M|6152B 1512B|   0    16k|   0  4.00 |5955  6965 |1.69 1.03 0.55|3.0   0 298|   0     0 |           | 11    4    0   19    0
Mar 26 14:31:39 ubuntu dstat.sh[65505]: 26-03 14:31:39| 44   7  47   0   0|1258M  978M  172M 5326M|5073B 1295B|   0     0 |   0     0 |3051  1648 |1.69 1.03 0.55|2.0   0  39|   0     0 |           | 11    5    0   19    0
Mar 26 14:31:40 ubuntu dstat.sh[65505]: 26-03 14:31:40| 44   7  49   0   0|1273M  963M  172M 5326M|5058B 1458B|   0   184k|   0  2.00 |2716  1378 |1.69 1.03 0.55|5.0   0   0|   0     0 |           | 11    5    0   19    0
Mar 26 14:31:41 ubuntu dstat.sh[65505]: 26-03 14:31:41| 28  10  60   0   0|1298M  936M  172M 5328M|4483B 1293B|   0   120k|   0  9.98 |4209  5586 |1.69 1.03 0.55|  0   0 118|   0     0 |           | 11    4    0   19    0
Mar 26 14:31:42 ubuntu dstat.sh[65505]: 26-03 14:31:42|  9   5  86   0   0|1319M  915M  172M 5328M|4680B 1353B|   0    16M|   0   156 |1872  2203 |1.69 1.03 0.55|1.0   0  24|   0     0 |           | 11    4    0   19    0
Mar 26 14:31:43 ubuntu dstat.sh[65505]: 26-03 14:31:43| 23   3  73   0   0|1367M  867M  172M 5328M|4879B 1458B|   0     0 |   0     0 |1854  1431 |1.64 1.03 0.55|1.0   0   0|   0     0 |           | 11    4    0   13    0
Mar 26 14:31:44 ubuntu dstat.sh[65505]: 26-03 14:31:44| 24   2  73   0   0|1392M  842M  172M 5328M|4922B 1403B|   0   940k|   0  63.0 |2529  2464 |1.64 1.03 0.55|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Mar 26 14:31:45 ubuntu dstat.sh[65505]: 26-03 14:31:45| 19   6  71   1   0|1295M  939M  172M 5328M|4489B 1350B|   0  5975k|   0   390 |3779  4516 |1.64 1.03 0.55|1.0   0  42|   0     0 |           | 11    4    0   15    0
Mar 26 14:31:46 ubuntu dstat.sh[65505]: 26-03 14:31:46| 22   3  75   0   0|1337M  896M  173M 5329M|5280B 2863B| 144k  516k|7.00  9.00 |1787  1223 |1.64 1.03 0.55|  0   0   0|   0     0 |           | 11    5    0   15    0
Mar 26 14:31:47 ubuntu dstat.sh[65505]: 26-03 14:31:47| 19   3  76   0   0|1337M  896M  173M 5329M|8423B 4684B| 268k   12M|66.0   101 |2665  2691 |1.64 1.03 0.55|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
Mar 26 14:31:48 ubuntu dstat.sh[65505]: 26-03 14:31:48| 18   5  74   0   0|1289M  944M  173M 5329M|8162B 5092B|   0  1848k|   0  17.0 |2526  1947 |1.58 1.03 0.56|1.0   0  44|   0     0 |           | 11   28    0   16    0
Mar 26 14:31:49 ubuntu dstat.sh[65505]: 26-03 14:31:49| 19   3  78   0   0|1329M  904M  173M 5329M|8149B 5392B|   0  1665k|   0  13.0 |1754  1292 |1.58 1.03 0.56|2.0   0   0|   0     0 |           | 11   29    0   16    0
Mar 26 14:31:50 ubuntu dstat.sh[65505]: 26-03 14:31:50| 24  12  63   0   0|1366M  866M  173M 5329M|6858B 4125B|   0    12k|   0  3.00 |3704  2769 |1.58 1.03 0.56|2.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 26 14:31:51 ubuntu dstat.sh[65505]: 26-03 14:31:51| 36   5  58   0   0|1444M  789M  173M 5329M|  12k 9475B|   0     0 |   0     0 |3139  2267 |1.58 1.03 0.56|2.0   0   0|   0     0 |           | 11   30    0   17    0
Mar 26 14:31:52 ubuntu dstat.sh[65505]: 26-03 14:31:52| 34   8  57   0   0|1430M  802M  173M 5329M|  16k   12k|   0  2457k|   0  31.0 |6710  8250 |1.58 1.03 0.56|1.0   0  91|   0     0 |           | 11   28    0   18    0
Mar 26 14:31:53 ubuntu dstat.sh[65505]: 26-03 14:31:53| 67  29   4   0   0|1518M  714M  173M 5329M|4795B 1618B|   0    27M|   0   157 |6279    11k|2.02 1.13 0.59|7.0   0 524|   0     0 |           | 11   28    0   19    0
Mar 26 14:31:54 ubuntu dstat.sh[65505]: 26-03 14:31:54| 85  13   2   0   0|1675M  558M  173M 5329M|  18k   15k|   0     0 |   0     0 |5335  3461 |2.02 1.13 0.59|6.0   0   0|   0     0 |           | 11   32    0   19    0
Mar 26 14:31:55 ubuntu dstat.sh[65505]: 26-03 14:31:55| 76   9  14   0   0|1674M  558M  173M 5330M|  36k   32k|   0  1307k|   0  67.0 |9546    14k|2.02 1.13 0.59|7.0   0  67|   0     0 |           | 11   29    0   21    0
Mar 26 14:31:56 ubuntu dstat.sh[65505]: 26-03 14:31:56| 26  15  58   0   0|1520M  712M  173M 5330M|5922B 2514B|   0   388k|   0  30.0 |4223  4002 |2.02 1.13 0.59|1.0   0 243|   0     0 |           | 11   28    0   22    0
Mar 26 14:31:57 ubuntu dstat.sh[65505]: 26-03 14:31:57| 18   3  78   0   0|1504M  728M  173M 5330M|9040B 5516B|   0   148k|   0  7.98 |1998  1708 |2.02 1.13 0.59|1.0   0   0|   0     0 |           | 11   29    0   22    0
Mar 26 14:31:58 ubuntu dstat.sh[65505]: 26-03 14:31:58| 15   7  76   1   0|1451M  781M  173M 5330M|8101B 4657B|   0  6106k|   0  85.1 |3472  3501 |1.94 1.13 0.59|1.0   0  68|   0     0 |           | 11   28    0   23    0
Mar 26 14:31:59 ubuntu dstat.sh[65505]: 26-03 14:31:59| 20   5  74   0   0|1454M  778M  173M 5330M|6243B 3588B|   0     0 |   0     0 |1783  1303 |1.94 1.13 0.59|  0   0 6.0|   0     0 |           | 11   29    0   23    0
Mar 26 14:32:00 ubuntu dstat.sh[65505]: 26-03 14:32:00| 17   3  79   0   0|1429M  803M  173M 5330M|9888B 6459B|   0  1857k|   0   107 |2941  3425 |1.94 1.13 0.59|1.0   0  23|   0     0 |           | 11   28    0   24    0
Mar 26 14:32:01 ubuntu dstat.sh[65505]: 26-03 14:32:01| 11  26  62   0   0|1390M  842M  173M 5330M|4717B 1459B|   0   204k|   0  14.0 |6610  5432 |1.94 1.13 0.59|3.0   0 716|   0     0 |           | 11   28    0   24    0
Mar 26 14:32:02 ubuntu dstat.sh[65505]: 26-03 14:32:02| 77  22   1   0   0|1522M  710M  173M 5330M|4338B 1500B|   0   208k|   0  16.0 |5142  3293 |1.94 1.13 0.59|5.0   0 300|   0     0 |           | 11   28    0   24    0
Mar 26 14:32:03 ubuntu dstat.sh[65505]: 26-03 14:32:03| 75  10  14   0   0|1626M  606M  173M 5330M|  32k   28k|   0    81M|   0   425 |6870  7621 |2.10 1.18 0.61|6.0   0   0|   0     0 |           | 11   33    0   24    0
Mar 26 14:32:04 ubuntu dstat.sh[65505]: 26-03 14:32:04| 72  15  12   0   0|1489M  742M  173M 5330M|  27k   23k|   0   708k|   0  83.9 |9770    15k|2.10 1.18 0.61|7.0   0 268|   0     0 |           | 11   28    0   25    0
Mar 26 14:32:05 ubuntu dstat.sh[65505]: 26-03 14:32:05| 85  15   0   0   0|1615M  616M  173M 5330M|6751B 3745B|   0  1329k|   0   131 |5110  2832 |2.10 1.18 0.61|5.0   0  42|   0     0 |           | 11   29    0   25    0
Mar 26 14:32:06 ubuntu dstat.sh[65505]: 26-03 14:32:06| 83  10   6   0   0|1708M  524M  173M 5330M|  42k   38k|   0   144k|   0  7.98 |7357    11k|2.10 1.18 0.61|5.0   0   0|   0     0 |           | 11   33    0   26    0
Mar 26 14:32:07 ubuntu dstat.sh[65505]: 26-03 14:32:07| 70  14  15   0   0|1543M  688M  173M 5330M|  29k   24k|   0   525k|   0  37.1 |8356    13k|2.10 1.18 0.61|3.0   0 248|   0     0 |           | 11   28    0   30    0
Mar 26 14:32:08 ubuntu dstat.sh[65505]: 26-03 14:32:08| 40   8  51   0   0|1535M  696M  173M 5330M|  10k 7366B|   0   284k|   0  12.0 |3426  2318 |2.01 1.17 0.61|1.0   0  50|   0     0 |           | 11   30    0   30    0
Mar 26 14:32:09 ubuntu dstat.sh[65505]: 26-03 14:32:09| 32  14  53   0   0|1489M  742M  173M 5331M|  17k   13k|   0   292k|   0  24.0 |6192  7568 |2.01 1.17 0.61|4.0   0 278|   0     0 |           | 11   28    0   32    0
Mar 26 14:32:10 ubuntu dstat.sh[65505]: 26-03 14:32:10| 65  13  21   0   0|1511M  720M  173M 5331M|5526B 3423B|   0   200k|   0  11.0 |4001  2047 |2.01 1.17 0.61|2.0   0 100|   0     0 |           | 11   29    0   32    0
Mar 26 14:32:11 ubuntu dstat.sh[65505]: 26-03 14:32:11| 43   5  50   0   0|1515M  716M  173M 5331M|  29k   24k|   0   336k|   0  34.0 |6881  9070 |2.01 1.17 0.61|3.0   0   0|   0     0 |           | 11   29    1   33    0
Mar 26 14:32:12 ubuntu dstat.sh[65505]: 26-03 14:32:12| 71  19  10   0   0|1463M  768M  173M 5331M|7404B 4132B|   0   348k|   0  28.0 |5739  4562 |2.01 1.17 0.61|4.0   0 259|   0     0 |           | 11   28    0   33    0
Mar 26 14:32:13 ubuntu dstat.sh[65505]: 26-03 14:32:13| 67   9  24   0   0|1557M  674M  173M 5331M|  24k   21k|   0  6357k|   0   375 |5658  5110 |2.09 1.20 0.63|5.0   0   0|   0     0 |           | 11   32    0   33    0
Mar 26 14:32:14 ubuntu dstat.sh[65505]: 26-03 14:32:14| 58  17  24   0   0|1517M  714M  173M 5331M|  26k   22k|   0  1525k|   0   110 |8801    12k|2.09 1.20 0.63|3.0   0 324|   0     0 |           | 11   28    0   36    0
Mar 26 14:32:15 ubuntu dstat.sh[65505]: 26-03 14:32:15| 55   7  38   0   0|1541M  690M  173M 5331M|  12k   10k|   0     0 |   0     0 |3870  2337 |2.09 1.20 0.63|2.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 26 14:32:16 ubuntu dstat.sh[65505]: 26-03 14:32:16| 52   9  38   0   0|1514M  717M  173M 5331M|  27k   22k|   0   272k|   0  29.0 |7772    10k|2.09 1.20 0.63|4.0   0 134|   0     0 |           | 11   28    0   33    0
Mar 26 14:32:17 ubuntu dstat.sh[65505]: 26-03 14:32:17| 64  16  21   0   0|1505M  726M  173M 5331M|5400B 1620B|   0   152k|   0  9.00 |4030  2001 |2.09 1.20 0.63|3.0   0 165|   0     0 |           | 11   28    0   33    0
Mar 26 14:32:18 ubuntu dstat.sh[65505]: 26-03 14:32:18| 44   5  50   0   0|1524M  706M  173M 5332M|  29k   25k|   0   766k|   0  22.9 |6259  8409 |2.09 1.22 0.63|4.0   0   0|   0     0 |           | 11   30    0   34    0
Mar 26 14:32:19 ubuntu dstat.sh[65505]: 26-03 14:32:19| 59  20  21   0   0|1450M  780M  173M 5332M|8918B 5088B|   0  3180k|   0   181 |5123  4636 |2.09 1.22 0.63|5.0   0 287|   0     0 |           | 11   28    0   36    0
Mar 26 14:32:20 ubuntu dstat.sh[65505]: 26-03 14:32:20| 50   6  43   0   0|1504M  726M  173M 5332M|  22k   18k|   0     0 |   0     0 |4799  4657 |2.09 1.22 0.63|1.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 26 14:32:21 ubuntu dstat.sh[65505]: 26-03 14:32:21| 55  13  31   0   0|1469M  761M  173M 5332M|  15k 9931B|   0  3448k|   0   160 |7065  7477 |2.09 1.22 0.63|3.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 26 14:32:22 ubuntu dstat.sh[65505]: 26-03 14:32:22| 54   7  38   0   0|1544M  686M  173M 5332M|  17k   13k|   0  4096B|   0  1.00 |3991  2692 |2.09 1.22 0.63|4.0   0 1.0|   0     0 |           | 11   31    0   35    0
Mar 26 14:32:23 ubuntu dstat.sh[65505]: 26-03 14:32:23| 48  13  38   0   0|1418M  812M  173M 5332M|  19k   15k|   0   369k|   0  42.1 |7167  8871 |2.16 1.25 0.65|5.0   0 226|   0     0 |           | 11   28    0   37    0
Mar 26 14:32:24 ubuntu dstat.sh[65505]: 26-03 14:32:24| 74  24   1   0   0|1519M  710M  173M 5332M|4384B 1404B|   0   204k|   0  20.0 |5502  4422 |2.16 1.25 0.65|8.0   0 440|   0     0 |           | 11   28    0   37    0
Mar 26 14:32:25 ubuntu dstat.sh[65505]: 26-03 14:32:25| 82  18   1   0   0|1674M  556M  173M 5332M|  18k   15k|   0     0 |   0     0 |6624  6229 |2.16 1.25 0.65|8.0   0 367|   0     0 |           | 11   31    0   37    0
Mar 26 14:32:26 ubuntu dstat.sh[65505]: 26-03 14:32:26| 69  24   6   0   0|1612M  618M  173M 5332M|  44k   39k|   0   432k|   0  36.0 |8452    11k|2.16 1.25 0.65|9.0   0 534|   0     0 |           | 11   30    0   38    0
Mar 26 14:32:27 ubuntu dstat.sh[65505]: 26-03 14:32:27| 78  21   1   0   0|1541M  689M  173M 5332M|  16k   12k|   0   444k|   0  34.0 |6369  5806 |2.16 1.25 0.65|5.0   0 287|   0     0 |           | 11   28    0   38    0
Mar 26 14:32:28 ubuntu dstat.sh[65505]: 26-03 14:32:28| 78  11  10   0   0|1643M  586M  173M 5333M|  24k   22k|   0   132k|   0  8.99 |5674  5261 |2.39 1.31 0.67|2.0   0   0|   0     0 |           | 11   33    0   38    0
Mar 26 14:32:29 ubuntu dstat.sh[65505]: 26-03 14:32:29| 66  16  17   0   0|1609M  619M  173M 5333M|  41k   36k|   0   616k|   0  41.0 |9243    15k|2.39 1.31 0.67|3.0   0 302|   0     0 |           | 11   29    0   42    0
Mar 26 14:32:30 ubuntu dstat.sh[65505]: 26-03 14:32:30| 15  22  62   0   0|1460M  769M  173M 5333M|6446B 1761B|   0    12k|   0  2.99 |5393  3665 |2.39 1.31 0.67|1.0   0 385|   0     0 |           | 11   28    0   43    0
Mar 26 14:32:31 ubuntu dstat.sh[65505]: 26-03 14:32:31| 34  36  29   0   0|1459M  770M  173M 5333M|4254B 1029B|   0    48k|   0  12.0 |5909  5197 |2.39 1.31 0.67|5.0   0 773|   0     0 |           | 11   28    0   43    0
Mar 26 14:32:32 ubuntu dstat.sh[65505]: 26-03 14:32:32| 72  14  13   0   0|1543M  685M  173M 5333M|  14k   11k|   0    52k|   0  3.00 |5024  3788 |2.39 1.31 0.67|3.0   0 144|   0     0 |           | 11   31    0   41    0
Mar 26 14:32:33 ubuntu dstat.sh[65505]: 26-03 14:32:33| 61  10  28   0   0|1479M  749M  173M 5333M|  26k   22k|   0   979k|   0  79.0 |7995    11k|2.52 1.35 0.69|3.0   0 134|   0     0 |           | 11   29    0   44    0
Mar 26 14:32:34 ubuntu dstat.sh[65505]: 26-03 14:32:34| 75  16   8   0   0|1513M  715M  173M 5333M|  11k 6612B|   0   368k|   0  36.0 |5240  3891 |2.52 1.35 0.69|4.0   0 134|   0     0 |           | 11   29    0   45    0
Mar 26 14:32:35 ubuntu dstat.sh[65505]: 26-03 14:32:35| 62   7  31   0   0|1547M  681M  173M 5333M|  35k   29k|   0   188k|   0  10.0 |8701    12k|2.52 1.35 0.69|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 14:32:36 ubuntu dstat.sh[65505]: 26-03 14:32:36| 52   8  38   0   0|1550M  679M  173M 5334M|  46k   38k|   0  2915k|   0   127 |  13k   20k|2.52 1.35 0.69|5.0   0  30|   0     0 |           | 11   30    0   45    0
Mar 26 14:32:37 ubuntu dstat.sh[65505]: 26-03 14:32:37| 75  15   9   0   0|1497M  732M  173M 5334M|  14k 7653B|   0   419k|   0  40.9 |5774  5342 |2.52 1.35 0.69|5.0   0  90|   0     0 |           | 11   29    0   45    0
Mar 26 14:32:38 ubuntu dstat.sh[65505]: 26-03 14:32:38| 65   8  27   0   0|1570M  658M  173M 5334M|  31k   25k|   0   180k|   0  10.0 |6931  8208 |2.55 1.38 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 14:32:39 ubuntu dstat.sh[65505]: 26-03 14:32:39| 54   5  40   0   0|1550M  677M  173M 5334M|  45k   39k|   0   188k|   0  11.0 |  12k   20k|2.55 1.38 0.70|3.0   0  12|   0     0 |           | 11   31    0   46    0
Mar 26 14:32:40 ubuntu dstat.sh[65505]: 26-03 14:32:40| 73  18   9   0   0|1500M  727M  173M 5334M|  17k   13k|   0   148k|   0  10.0 |6580  6852 |2.55 1.38 0.70|4.0   0 248|   0     0 |           | 11   28    0   49    0
Mar 26 14:32:41 ubuntu dstat.sh[65505]: 26-03 14:32:41| 68   9  23   0   0|1551M  676M  173M 5334M|  25k   21k|   0   151k|   0  7.97 |5437  5272 |2.55 1.38 0.70|4.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 26 14:32:42 ubuntu dstat.sh[65505]: 26-03 14:32:42| 61  10  28   0   0|1552M  675M  173M 5334M|  34k   30k|   0   209k|   0  18.1 |9981    16k|2.55 1.38 0.70|4.0   0  69|   0     0 |           | 11   30    0   51    0
Mar 26 14:32:43 ubuntu dstat.sh[65505]: 26-03 14:32:43| 76  13  11   0   0|1518M  709M  173M 5334M|  12k 9268B|   0   223k|   0  22.9 |5359  4715 |2.75 1.44 0.72|3.0   0  60|   0     0 |           | 11   30    0   51    0
Mar 26 14:32:44 ubuntu dstat.sh[65505]: 26-03 14:32:44| 67  11  21   0   0|1523M  704M  173M 5334M|  17k   15k|   0  1773k|   0  42.1 |5875  6093 |2.75 1.44 0.72|3.0   0 120|   0     0 |           | 11   30    0   53    0
Mar 26 14:32:45 ubuntu dstat.sh[65505]: 26-03 14:32:45| 67   9  22   0   0|1612M  614M  173M 5335M|  32k   28k|   0   160k|   0  9.99 |6464    12k|2.75 1.44 0.72|3.0   0 1.0|   0     0 |           | 11   31    0   53    0
Mar 26 14:32:46 ubuntu dstat.sh[65505]: 26-03 14:32:46| 67  12  20   0   0|1529M  698M  173M 5335M|  29k   23k|   0   148k|   0  11.0 |7016  9575 |2.75 1.44 0.72|4.0   0 143|   0     0 |           | 11   29    0   56    0
Mar 26 14:32:47 ubuntu dstat.sh[65505]: 26-03 14:32:47| 75  14  10   0   0|1562M  665M  173M 5335M|  14k   11k|   0   208k|   0  20.0 |5205  3706 |2.75 1.44 0.72|3.0   0  87|   0     0 |           | 11   32    0   57    0
Mar 26 14:32:48 ubuntu dstat.sh[65505]: 26-03 14:32:48| 67  10  21   0   0|1528M  699M  173M 5335M|  23k   20k|   0   156k|   0  14.0 |6201  7988 |2.93 1.50 0.75|3.0   0  69|   0     0 |           | 11   34    0   56    0
Mar 26 14:32:49 ubuntu dstat.sh[65505]: 26-03 14:32:49| 66  12  22   0   0|1569M  657M  173M 5335M|  21k   16k|   0   856k|   0  81.0 |5781  7049 |2.93 1.50 0.75|2.0   0 138|   0     0 |           | 11   34    0   58    0
Mar 26 14:32:50 ubuntu dstat.sh[65505]: 26-03 14:32:50| 52  11  37   0   0|1518M  709M  173M 5335M|  15k   12k|   0   356k|   0  32.0 |4796  4546 |2.93 1.50 0.75|3.0   0 120|   0     0 |           | 11   33    0   60    0
Mar 26 14:32:51 ubuntu dstat.sh[65505]: 26-03 14:32:51| 55   9  35   0   0|1573M  654M  173M 5335M|  12k 9918B|   0  3236k|   0   147 |4631  3895 |2.93 1.50 0.75|2.0   0  58|   0     0 |           | 11   34    0   61    0
Mar 26 14:32:52 ubuntu dstat.sh[65505]: 26-03 14:32:52| 53   9  37   0   0|1559M  667M  173M 5335M|  23k   19k|   0   188k|   0  10.0 |6425  8008 |2.93 1.50 0.75|4.0   0  39|   0     0 |           | 11   33    0   60    0
Mar 26 14:32:53 ubuntu dstat.sh[65505]: 26-03 14:32:53| 55  11  34   0   0|1490M  736M  173M 5335M|  12k 8882B|   0   212k|   0  16.0 |4750  4290 |3.02 1.54 0.77|5.0   0  89|   0     0 |           | 11   33    0   61    0
Mar 26 14:32:54 ubuntu dstat.sh[65505]: 26-03 14:32:54| 46  10  43   0   0|1520M  706M  173M 5336M|  18k   15k|   0   180k|   0  12.0 |5276    16k|3.02 1.54 0.77|3.0   0 119|   0     0 |           | 11   34    0   63    0
Mar 26 14:32:55 ubuntu dstat.sh[65505]: 26-03 14:32:55| 30  10  59   0   0|1414M  812M  173M 5336M|  15k   12k|   0   420k|   0  35.0 |5599  6995 |3.02 1.54 0.77|2.0   0 135|   0     0 |           | 11   32    0   65    0
Mar 26 14:32:56 ubuntu dstat.sh[65505]: 26-03 14:32:56| 40   6  53   0   0|1474M  752M  173M 5336M|7432B 3968B|   0   144k|   0  8.99 |2735  1624 |3.02 1.54 0.77|2.0   0   0|   0     0 |           | 11   33    0   65    0
Mar 26 14:32:57 ubuntu dstat.sh[65505]: 26-03 14:32:57| 34   5  61   0   0|1431M  795M  173M 5336M|  20k   15k|   0   361k|   0  46.1 |4945  6155 |3.02 1.54 0.77|2.0   0  34|   0     0 |           | 11   33    0   59    0
Mar 26 14:32:58 ubuntu dstat.sh[65505]: 26-03 14:32:58| 38  10  50   0   0|1463M  762M  173M 5336M|7559B 4468B|   0   184k|   0  13.0 |3771  2465 |2.86 1.53 0.77|1.0   0 104|   0     0 |           | 11   33    0   60    0
Mar 26 14:32:59 ubuntu dstat.sh[65505]: 26-03 14:32:59| 34   7  59   0   0|1486M  740M  173M 5336M|  15k   11k|   0   352k|   0  36.0 |3833  3728 |2.86 1.53 0.77|3.0   0  42|   0     0 |           | 11   33    0   61    0
Mar 26 14:33:00 ubuntu dstat.sh[65505]: 26-03 14:33:00| 37   8  54   0   0|1504M  722M  173M 5336M|  11k 7178B|   0   248k|   0  19.0 |3716  3910 |2.86 1.53 0.77|2.0   0  29|   0     0 |           | 11   32    0   62    0
Mar 26 14:33:01 ubuntu dstat.sh[65505]: 26-03 14:33:01| 33   5  61   0   0|1511M  714M  173M 5336M|  16k   13k|   0   152k|   0  9.97 |3559  3452 |2.86 1.53 0.77|1.0   0   0|   0     0 |           | 11   34    0   60    0
Mar 26 14:33:02 ubuntu dstat.sh[65505]: 26-03 14:33:02| 36   7  56   0   0|1477M  749M  173M 5336M|  16k   12k|   0   308k|   0  30.0 |5286  6031 |2.86 1.53 0.77|2.0   0  46|   0     0 |           | 11   32    0   62    0
Mar 26 14:33:03 ubuntu dstat.sh[65505]: 26-03 14:33:03| 40   6  53   0   0|1484M  741M  173M 5336M|9539B 6445B|   0   176k|   0  11.0 |3105  2048 |2.79 1.54 0.77|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
Mar 26 14:33:04 ubuntu dstat.sh[65505]: 26-03 14:33:04| 32   5  62   0   0|1421M  804M  173M 5336M|  20k   17k|   0   373k|   0  24.1 |5711  7176 |2.79 1.54 0.77|1.0   0  24|   0     0 |           | 11   33    0   63    0
