Apr 15 17:09:31 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 15 17:09:31 ubuntu dstat.sh[65056]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 15 17:09:31 ubuntu dstat.sh[65056]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 15 17:09:52 ubuntu dstat.sh[65056]: 15-04 17:09:52| 21   4  74   0   0|1336M  886M  171M 5342M|4420B 1564B|   0     0 |   0     0 |1839  1371 |1.74 1.05 0.56|1.0   0   0|   0     0 |           | 11    4    0   20    0
Apr 15 17:09:53 ubuntu dstat.sh[65056]: 15-04 17:09:53| 23   2  73   0   0|1361M  861M  171M 5342M|4561B 1620B|   0     0 |   0     0 |1730  1133 |1.68 1.05 0.57|1.0   0   0|   0     0 |           | 11    4    0   20    0
Apr 15 17:09:54 ubuntu dstat.sh[65056]: 15-04 17:09:54| 23   2  72   1   0|1381M  841M  171M 5343M|4892B 1512B|   0  1608k|   0   238 |3587  4651 |1.68 1.05 0.57|1.0   0 1.0|   0     0 |           | 11    4    0   22    0
Apr 15 17:09:55 ubuntu dstat.sh[65056]: 15-04 17:09:55| 20   7  71   1   0|1317M  904M  171M 5343M|4991B 1717B| 144k   16M|7.01   254 |2807  2549 |1.68 1.05 0.57|1.0   0  42|   0     0 |           | 11    4    0   18    0
Apr 15 17:09:56 ubuntu dstat.sh[65056]: 15-04 17:09:56| 20   2  78   0   0|1338M  883M  171M 5343M|7420B 4073B|   0  1633k|   0  43.0 |2324  2328 |1.68 1.05 0.57|1.0   0 1.0|   0     0 |           | 11   17    0   18    0
Apr 15 17:09:57 ubuntu dstat.sh[65056]: 15-04 17:09:57| 20   2  75   1   0|1329M  891M  171M 5343M|  11k 7660B| 268k 1392k|66.0  52.0 |2519  2260 |1.68 1.05 0.57|1.0   0 7.0|   0     0 |           | 11   28    0   19    0
Apr 15 17:09:58 ubuntu dstat.sh[65056]: 15-04 17:09:58| 21   5  73   0   0|1343M  878M  171M 5343M|4606B 1566B|   0     0 |   0     0 |2147  1497 |1.63 1.05 0.57|1.0   0  38|   0     0 |           | 11   28    0   19    0
Apr 15 17:09:59 ubuntu dstat.sh[65056]: 15-04 17:09:59| 17   3  80   0   0|1340M  880M  171M 5343M|  12k 8431B|   0     0 |   0     0 |2120  1719 |1.63 1.05 0.57|2.0   0  12|   0     0 |           | 11   28    0   18    0
Apr 15 17:10:00 ubuntu dstat.sh[65056]: 15-04 17:10:00| 40  15  42   0   0|1405M  815M  171M 5343M|4854B 1560B|   0  2276k|   0  19.9 |4747    15k|1.63 1.05 0.57|2.0   0 182|   0     0 |           | 11   28    0   19    0
Apr 15 17:10:01 ubuntu dstat.sh[65056]: 15-04 17:10:01| 31   5  62   1   0|1448M  772M  171M 5343M|  16k   12k|   0    27M|   0   196 |3713  3619 |1.63 1.05 0.57|1.0   0   0|   0     0 |           | 11   30    0   19    0
Apr 15 17:10:02 ubuntu dstat.sh[65056]: 15-04 17:10:02| 41  19  38   0   0|1462M  758M  171M 5344M|  14k 9656B|   0   341k|   0  41.1 |7091  8690 |1.63 1.05 0.57|6.0   0 432|   0     0 |           | 11   28    0   20    0
Apr 15 17:10:03 ubuntu dstat.sh[65056]: 15-04 17:10:03| 79  18   0   0   0|1604M  617M  171M 5344M|6826B 3478B|   0  2796k|   0   116 |4939  3179 |1.98 1.13 0.60|5.0   0 147|   0     0 |           | 11   29    0   19    0
Apr 15 17:10:04 ubuntu dstat.sh[65056]: 15-04 17:10:04| 80  11   7   0   0|1734M  486M  171M 5344M|  28k   24k|   0   144k|   0  7.97 |7130  7418 |1.98 1.13 0.60|6.0   0   0|   0     0 |           | 11   33    0   19    0
Apr 15 17:10:05 ubuntu dstat.sh[65056]: 15-04 17:10:05| 75  13  10   0   0|1572M  648M  171M 5344M|  26k   22k|   0   835k|   0  96.3 |8469    12k|1.98 1.13 0.60|3.0   0 209|   0     0 |           | 11   28    0   25    0
Apr 15 17:10:06 ubuntu dstat.sh[65056]: 15-04 17:10:06| 23   9  67   0   0|1521M  699M  171M 5344M|5244B 1455B|   0  7377k|   0   406 |2959  2052 |1.98 1.13 0.60|1.0   0 102|   0     0 |           | 11   28    0   25    0
Apr 15 17:10:07 ubuntu dstat.sh[65056]: 15-04 17:10:07| 15   3  82   0   0|1519M  702M  171M 5344M|  11k 8216B|   0   280k|   0  24.0 |2444  2928 |1.98 1.13 0.60|1.0   0   0|   0     0 |           | 11   28    0   24    0
Apr 15 17:10:08 ubuntu dstat.sh[65056]: 15-04 17:10:08| 19   7  72   0   0|1476M  745M  171M 5344M|4775B 1401B|   0   144k|   0  9.98 |2668  1942 |1.90 1.13 0.60|1.0   0  68|   0     0 |           | 11   28    0   24    0
Apr 15 17:10:09 ubuntu dstat.sh[65056]: 15-04 17:10:09| 18   2  78   0   0|1490M  731M  171M 5344M|  10k 6171B|   0   148k|   0  8.02 |2369  2324 |1.90 1.13 0.60|1.0   0 1.0|   0     0 |           | 11   29    0   24    0
Apr 15 17:10:10 ubuntu dstat.sh[65056]: 15-04 17:10:10| 12  13  74   0   0|1443M  777M  171M 5344M|8140B 4048B|   0  1357k|   0  98.0 |4805  4560 |1.90 1.13 0.60|2.0   0 284|   0     0 |           | 11   28    0   25    0
Apr 15 17:10:11 ubuntu dstat.sh[65056]: 15-04 17:10:11| 39  32  29   0   0|1446M  774M  171M 5344M|5151B 1513B|   0    83M|   0   493 |6866  6598 |1.90 1.13 0.60|5.0   0 754|   0     0 |           | 11   28    0   25    0
Apr 15 17:10:12 ubuntu dstat.sh[65056]: 15-04 17:10:12| 82  12   5   0   0|1656M  564M  171M 5344M|  14k   12k|   0  4096B|   0  1.00 |4838  2811 |1.90 1.13 0.60|6.0   0   0|   0     0 |           | 11   31    0   25    0
Apr 15 17:10:13 ubuntu dstat.sh[65056]: 15-04 17:10:13| 72   8  19   0   0|1671M  549M  171M 5344M|  41k   36k|   0  1152k|   0  70.0 |9759    15k|2.07 1.17 0.62|6.0   0   0|   0     0 |           | 11   29    0   26    0
Apr 15 17:10:14 ubuntu dstat.sh[65056]: 15-04 17:10:14| 76  23   1   0   0|1558M  661M  171M 5344M|8309B 4971B|   0  3574k|   0   203 |6298  6214 |2.07 1.17 0.62|6.0   0 310|   0     0 |           | 11   28    0   26    0
Apr 15 17:10:15 ubuntu dstat.sh[65056]: 15-04 17:10:15| 88  11   0   0   0|1734M  485M  171M 5344M|  14k   12k|   0   212k|   0  8.00 |5434  3301 |2.07 1.17 0.62|5.0   0   0|   0     0 |           | 11   31    0   26    0
Apr 15 17:10:16 ubuntu dstat.sh[65056]: 15-04 17:10:16| 80  11   7   0   0|1748M  472M  171M 5345M|  46k   42k|   0  4020k|   0  78.0 |9251    14k|2.07 1.17 0.62|3.0   0  50|   0     0 |           | 11   32    0   28    0
Apr 15 17:10:17 ubuntu dstat.sh[65056]: 15-04 17:10:17| 49  15  35   0   0|1524M  695M  171M 5345M|  16k   13k|   0   395k|   0  24.9 |6494  7595 |2.07 1.17 0.62|2.0   0 247|   0     0 |           | 11   28    0   31    0
Apr 15 17:10:18 ubuntu dstat.sh[65056]: 15-04 17:10:18| 36   5  58   0   0|1529M  690M  171M 5345M|  12k 9308B|   0   216k|   0  17.0 |3209  2523 |2.06 1.19 0.63|2.0   0   0|   0     0 |           | 11   30    0   31    0
Apr 15 17:10:19 ubuntu dstat.sh[65056]: 15-04 17:10:19| 35  10  54   0   0|1412M  807M  171M 5345M|  15k   12k|   0  2444k|   0   102 |5931  7075 |2.06 1.19 0.63|4.0   0 197|   0     0 |           | 11   28    0   33    0
Apr 15 17:10:20 ubuntu dstat.sh[65056]: 15-04 17:10:20| 58  16  26   0   0|1522M  697M  171M 5345M|4790B 1609B|   0   200k|   0  12.0 |4309  2527 |2.06 1.19 0.63|3.0   0 182|   0     0 |           | 11   28    0   33    0
Apr 15 17:10:21 ubuntu dstat.sh[65056]: 15-04 17:10:21| 46   5  47   0   0|1557M  661M  171M 5345M|  24k   22k|   0   268k|   0  11.0 |5583  6777 |2.06 1.19 0.63|1.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 15 17:10:22 ubuntu dstat.sh[65056]: 15-04 17:10:22| 64  20  15   0   0|1498M  721M  171M 5345M|  12k 7422B|   0   973k|   0  71.1 |6909  7264 |2.06 1.19 0.63|4.0   0 258|   0     0 |           | 11   28    0   34    0
Apr 15 17:10:23 ubuntu dstat.sh[65056]: 15-04 17:10:23| 71   9  19   0   0|1598M  621M  171M 5345M|  20k   17k|   0   244k|   0  25.0 |4888  3751 |2.06 1.20 0.64|4.0   0   0|   0     0 |           | 11   32    0   34    0
Apr 15 17:10:24 ubuntu dstat.sh[65056]: 15-04 17:10:24| 64   9  24   0   0|1576M  643M  171M 5345M|  30k   25k|   0  1980k|   0   173 |9772    13k|2.06 1.20 0.64|5.0   0 189|   0     0 |           | 11   28    0   32    0
Apr 15 17:10:25 ubuntu dstat.sh[65056]: 15-04 17:10:25| 66  14  19   0   0|1541M  677M  171M 5345M|5478B 1508B|   0   196k|   0  9.97 |3920  2129 |2.06 1.20 0.64|3.0   0 135|   0     0 |           | 11   28    0   32    0
Apr 15 17:10:26 ubuntu dstat.sh[65056]: 15-04 17:10:26| 44   6  49   0   0|1565M  654M  171M 5345M|  29k   25k|   0   645k|   0  25.1 |6543  7858 |2.06 1.20 0.64|3.0   0   0|   0     0 |           | 11   30    0   33    0
Apr 15 17:10:27 ubuntu dstat.sh[65056]: 15-04 17:10:27| 60  20  19   0   0|1487M  731M  171M 5346M|  11k 7002B|   0  1158k|   0  24.0 |5522  5361 |2.06 1.20 0.64|3.0   0 299|   0     0 |           | 11   28    0   34    0
Apr 15 17:10:28 ubuntu dstat.sh[65056]: 15-04 17:10:28| 54   6  40   0   0|1574M  644M  171M 5346M|  17k   14k|   0   188k|   0  8.01 |4179  3118 |1.97 1.20 0.64|4.0   0   0|   0     0 |           | 11   31    0   31    0
Apr 15 17:10:29 ubuntu dstat.sh[65056]: 15-04 17:10:29| 55  16  28   0   0|1464M  754M  171M 5346M|  20k   16k|   0   748k|   0  47.0 |7419  9385 |1.97 1.20 0.64|4.0   0 283|   0     0 |           | 11   28    0   34    0
Apr 15 17:10:30 ubuntu dstat.sh[65056]: 15-04 17:10:30| 57   8  34   0   0|1565M  653M  171M 5346M|9178B 7909B|   0   172k|   0  15.0 |3490  1692 |1.97 1.20 0.64|1.0   0 5.0|   0     0 |           | 11   31    0   34    0
Apr 15 17:10:31 ubuntu dstat.sh[65056]: 15-04 17:10:31| 52   7  41   1   0|1535M  683M  171M 5346M|  26k   20k|   0   317k|   0  34.1 |7634  9614 |1.97 1.20 0.64|3.0   0  26|   0     0 |           | 11   28    0   36    0
Apr 15 17:10:32 ubuntu dstat.sh[65056]: 15-04 17:10:32| 61  15  24   0   0|1540M  677M  171M 5346M|4021B 1620B|   0   212k|   0  11.0 |4126  2066 |1.97 1.20 0.64|3.0   0  86|   0     0 |           | 11   28    0   36    0
Apr 15 17:10:33 ubuntu dstat.sh[65056]: 15-04 17:10:33| 43   5  49   0   0|1552M  665M  171M 5346M|  30k   26k|   0   280k|   0  22.0 |6384  8147 |1.97 1.21 0.64|3.0   0   0|   0     0 |           | 11   29    0   37    1
Apr 15 17:10:34 ubuntu dstat.sh[65056]: 15-04 17:10:34| 59  27  14   0   0|1513M  704M  171M 5346M|5316B 2043B|   0  2196k|   0   159 |5993  5116 |1.97 1.21 0.64|6.0   0 506|   0     0 |           | 11   28    0   38    0
Apr 15 17:10:35 ubuntu dstat.sh[65056]: 15-04 17:10:35| 81  20   0   0   0|1665M  553M  171M 5346M|  11k 8038B|   0   196k|   0  11.0 |6017  5097 |1.97 1.21 0.64|8.0   0 333|   0     0 |           | 11   30    0   38    0
Apr 15 17:10:36 ubuntu dstat.sh[65056]: 15-04 17:10:36| 80  18   2   0   0|1754M  463M  171M 5346M|  37k   34k|   0  2464k|   0  80.1 |8519  9784 |1.97 1.21 0.64|5.0   0 372|   0     0 |           | 11   32    0   39    0
Apr 15 17:10:37 ubuntu dstat.sh[65056]: 15-04 17:10:37| 73  25   2   0   0|1624M  593M  171M 5347M|  30k   26k|   0  1037k|   0  57.0 |7737  9118 |1.97 1.21 0.64|7.0   0 525|   0     0 |           | 11   28    0   39    0
Apr 15 17:10:38 ubuntu dstat.sh[65056]: 15-04 17:10:38| 84  16   0   0   0|1632M  585M  171M 5347M|  10k 7442B|   0   180k|   0  11.0 |5511  3558 |2.22 1.27 0.67|4.0   0 124|   0     0 |           | 11   30    0   39    0
Apr 15 17:10:39 ubuntu dstat.sh[65056]: 15-04 17:10:39| 75   8  15   0   0|1684M  533M  171M 5347M|  38k   34k|   0   120k|   0  8.00 |8599    11k|2.22 1.27 0.67|4.0   0 1.0|   0     0 |           | 11   32    0   40    0
Apr 15 17:10:40 ubuntu dstat.sh[65056]: 15-04 17:10:40| 51  21  28   0   0|1491M  725M  171M 5347M|  23k   19k|   0   172k|   0  12.0 |7681    10k|2.22 1.27 0.67|1.0   0 531|   0     0 |           | 11   28    0   42    0
Apr 15 17:10:41 ubuntu dstat.sh[65056]: 15-04 17:10:41| 12  28  58   0   0|1395M  822M  171M 5347M|4918B 1515B|   0   413k|   0  19.0 |5985  4495 |2.22 1.27 0.67|4.0   0 521|   0     0 |           | 11   28    0   42    0
Apr 15 17:10:42 ubuntu dstat.sh[65056]: 15-04 17:10:42| 65  29   5   0   0|1529M  688M  171M 5347M|6209B 3598B|   0    32k|   0  8.00 |5219  3959 |2.22 1.27 0.67|3.0   0 550|   0     0 |           | 11   29    0   42    0
Apr 15 17:10:43 ubuntu dstat.sh[65056]: 15-04 17:10:43| 65   8  27   0   0|1605M  611M  171M 5347M|  26k   24k|   0   228k|   0  21.0 |5127  6977 |2.28 1.30 0.68|2.0   0   0|   0     0 |           | 11   31    0   43    0
Apr 15 17:10:44 ubuntu dstat.sh[65056]: 15-04 17:10:44| 70  18  12   0   0|1538M  678M  171M 5347M|  14k 9619B|   0   604k|   0  61.0 |6689  7915 |2.28 1.30 0.68|5.0   0 268|   0     0 |           | 11   28    0   46    0
Apr 15 17:10:45 ubuntu dstat.sh[65056]: 15-04 17:10:45| 72  10  17   0   0|1586M  631M  171M 5347M|  18k   15k|   0   239k|   0  11.0 |4877  3826 |2.28 1.30 0.68|3.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 15 17:10:46 ubuntu dstat.sh[65056]: 15-04 17:10:46| 55   6  39   0   0|1586M  630M  171M 5348M|  44k   40k|   0   184k|   0  10.0 |  11k   18k|2.28 1.30 0.68|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 15 17:10:47 ubuntu dstat.sh[65056]: 15-04 17:10:47| 67  13  19   0   0|1546M  670M  171M 5348M|  26k   20k|   0  1036k|   0  62.0 |9363    13k|2.28 1.30 0.68|5.0   0  90|   0     0 |           | 11   28    1   46    0
Apr 15 17:10:48 ubuntu dstat.sh[65056]: 15-04 17:10:48| 78  13  10   0   0|1576M  640M  171M 5348M|  10k 7557B|   0   248k|   0  19.0 |4963  2719 |2.34 1.33 0.69|5.0   0  30|   0     0 |           | 11   30    0   46    0
Apr 15 17:10:49 ubuntu dstat.sh[65056]: 15-04 17:10:49| 60   7  32   0   0|1597M  618M  171M 5348M|  37k   34k|   0   180k|   0  8.00 |8886    14k|2.34 1.33 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 15 17:10:50 ubuntu dstat.sh[65056]: 15-04 17:10:50| 60   9  29   0   0|1515M  700M  171M 5348M|  40k   34k|   0   172k|   0  9.00 |  12k   18k|2.34 1.33 0.69|6.0   0  89|   0     0 |           | 11   29    0   49    0
Apr 15 17:10:51 ubuntu dstat.sh[65056]: 15-04 17:10:51| 75  17   7   0   0|1519M  696M  171M 5348M|  11k 8121B|   0   188k|   0  11.0 |5131  3606 |2.34 1.33 0.69|4.0   0 171|   0     0 |           | 11   29    0   50    0
Apr 15 17:10:52 ubuntu dstat.sh[65056]: 15-04 17:10:52| 64   9  25   0   0|1597M  618M  171M 5349M|  30k   27k|   0   244k|   0  12.0 |7137  9032 |2.34 1.33 0.69|5.0   0   0|   0     0 |           | 11   32    0   49    0
Apr 15 17:10:53 ubuntu dstat.sh[65056]: 15-04 17:10:53| 67  13  19   0   0|1493M  722M  171M 5349M|  29k   23k|   0   368k|   0  36.0 |  10k   14k|2.39 1.36 0.71|4.0   0  98|   0     0 |           | 11   28    0   51    0
Apr 15 17:10:54 ubuntu dstat.sh[65056]: 15-04 17:10:54| 75  11  13   0   0|1598M  617M  171M 5349M|  14k   12k|   0   160k|   0  11.0 |4550  2660 |2.39 1.36 0.71|3.0   0  30|   0     0 |           | 11   31    0   51    0
Apr 15 17:10:55 ubuntu dstat.sh[65056]: 15-04 17:10:55| 65  11  23   0   0|1600M  614M  171M 5349M|  26k   22k|   0   384k|   0  41.0 |7500  9980 |2.39 1.36 0.71|3.0   0 120|   0     0 |           | 11   30    0   53    0
Apr 15 17:10:56 ubuntu dstat.sh[65056]: 15-04 17:10:56| 68  10  21   0   0|1567M  647M  171M 5349M|  30k   26k|   0   263k|   0  20.9 |7541  9988 |2.39 1.36 0.71|3.0   0  52|   0     0 |           | 11   32    0   53    0
Apr 15 17:10:57 ubuntu dstat.sh[65056]: 15-04 17:10:57| 72  14  13   0   0|1577M  637M  171M 5349M|  21k   17k|   0   245k|   0  17.0 |6875  7942 |2.39 1.36 0.71|6.0   0 126|   0     0 |           | 11   32    0   55    0
Apr 15 17:10:58 ubuntu dstat.sh[65056]: 15-04 17:10:58| 73  13  13   0   0|1600M  614M  171M 5349M|  18k   14k|   0   164k|   0  10.0 |5352  4832 |2.60 1.42 0.73|3.0   0  53|   0     0 |           | 11   33    0   56    0
Apr 15 17:10:59 ubuntu dstat.sh[65056]: 15-04 17:10:59| 69  12  19   0   0|1611M  603M  171M 5349M|  23k   19k|   0   120k|   0  7.00 |6778  7422 |2.60 1.42 0.73|3.0   0  69|   0     0 |           | 11   34    0   57    0
Apr 15 17:11:00 ubuntu dstat.sh[65056]: 15-04 17:11:00| 65  14  20   0   0|1636M  578M  171M 5349M|  21k   16k|   0   396k|   0  44.0 |6520    15k|2.60 1.42 0.73|3.0   0 174|   0     0 |           | 11   34    0   57    0
Apr 15 17:11:01 ubuntu dstat.sh[65056]: 15-04 17:11:01| 53  11  34   0   0|1536M  678M  171M 5350M|  11k 7429B|   0   376k|   0  34.0 |4545  4064 |2.60 1.42 0.73|4.0   0 120|   0     0 |           | 11   33    0   59    0
Apr 15 17:11:02 ubuntu dstat.sh[65056]: 15-04 17:11:02| 55   6  39   0   0|1612M  602M  171M 5350M|  18k   15k|   0  1050k|   0  27.9 |4096  4592 |2.60 1.42 0.73|2.0   0   0|   0     0 |           | 11   34    0   60    0
Apr 15 17:11:03 ubuntu dstat.sh[65056]: 15-04 17:11:03| 57  11  33   0   0|1539M  675M  171M 5350M|  21k   17k|   0  2182k|   0   132 |7335  8885 |2.71 1.46 0.75|3.0   0  98|   0     0 |           | 11   32    0   62    0
Apr 15 17:11:04 ubuntu dstat.sh[65056]: 15-04 17:11:04| 54  13  32   0   0|1545M  669M  171M 5350M|  11k 7642B|   0   188k|   0  12.0 |4041  3486 |2.71 1.46 0.75|4.0   0  84|   0     0 |           | 11   33    0   62    0
Apr 15 17:11:05 ubuntu dstat.sh[65056]: 15-04 17:11:05| 43   7  49   0   0|1485M  729M  171M 5350M|  25k   22k|   0   120k|   0  9.99 |6074  7503 |2.71 1.46 0.75|  0   0  86|   0     0 |           | 11   34    0   62    0
Apr 15 17:11:06 ubuntu dstat.sh[65056]: 15-04 17:11:06| 31  10  56   0   0|1450M  764M  171M 5350M|  12k 6680B|   0  4469k|   0   178 |5097  5282 |2.71 1.46 0.75|2.0   0 135|   0     0 |           | 11   32    0   64    0
Apr 15 17:11:07 ubuntu dstat.sh[65056]: 15-04 17:11:07| 38   4  58   0   0|1552M  661M  171M 5350M|9348B 6166B|   0   352k|   0  46.0 |2621  1527 |2.71 1.46 0.75|3.0   0   0|   0     0 |           | 11   34    0   64    0
Apr 15 17:11:08 ubuntu dstat.sh[65056]: 15-04 17:11:08| 38   5  56   0   0|1501M  712M  171M 5350M|  19k   14k|   0  1270k|   0   169 |5418  6187 |2.57 1.45 0.75|3.0   0  31|   0     0 |           | 11   32    0   66    0
Apr 15 17:11:09 ubuntu dstat.sh[65056]: 15-04 17:11:09| 39  12  48   0   0|1451M  762M  171M 5350M|4509B 1455B|   0   160k|   0  8.98 |3507  2089 |2.57 1.45 0.75|3.0   0 110|   0     0 |           | 11   32    0   59    0
Apr 15 17:11:10 ubuntu dstat.sh[65056]: 15-04 17:11:10| 33   4  62   0   0|1483M  730M  171M 5350M|  18k   14k|   0   329k|   0  31.1 |3165  3732 |2.57 1.45 0.75|3.0   0   0|   0     0 |           | 11   33    0   60    0
Apr 15 17:11:11 ubuntu dstat.sh[65056]: 15-04 17:11:11| 36  10  53   0   0|1495M  718M  171M 5350M|9089B 5300B|   0   264k|   0  25.0 |3654  3686 |2.57 1.45 0.75|3.0   0  65|   0     0 |           | 11   32    0   61    0
Apr 15 17:11:12 ubuntu dstat.sh[65056]: 15-04 17:11:12| 34   4  61   0   0|1537M  676M  171M 5350M|  16k   14k|   0   308k|   0  13.0 |3446  3427 |2.57 1.45 0.75|1.0   0   0|   0     0 |           | 11   34    0   61    0
