May 15 12:28:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 15 12:28:23 ubuntu dstat.sh[65370]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 15 12:28:23 ubuntu dstat.sh[65370]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 15 12:28:33 ubuntu dstat.sh[65370]: 15-05 12:28:33| 44   6  49   0   0|1285M  936M  170M 5344M|5792B 2330B|   0  3569k|   0   260 |3132  1755 |1.67 0.97 0.52|3.0   0  35|   0     0 |           | 11    5    0   19    0
May 15 12:28:34 ubuntu dstat.sh[65370]: 15-05 12:28:34| 40   6  52   1   0|1267M  948M  170M 5350M|9690B 3358B|   0    10M|   0   447 |3552  3181 |1.67 0.97 0.52|4.0   0  12|   0     0 |           | 11    4    0   19    0
May 15 12:28:35 ubuntu dstat.sh[65370]: 15-05 12:28:35| 40   5  54   0   0|1296M  912M  170M 5355M|  11k 4625B|   0  1447k|   0  84.0 |2910  1693 |1.67 0.97 0.52|2.0   0  18|   0     0 |           | 11    4    0   19    1
May 15 12:28:36 ubuntu dstat.sh[65370]: 15-05 12:28:36| 38  17  44   0   0|1232M  976M  170M 5355M|5158B 1729B|   0   104k|   0  5.00 |  13k   21k|1.70 0.99 0.53|2.0   0 335|   0     0 |           | 11    4    0   19    0
May 15 12:28:37 ubuntu dstat.sh[65370]: 15-05 12:28:37| 33  24  42   0   0|1225M  982M  170M 5355M|5152B 1710B|   0  2091k|   0  73.8 |  14k   23k|1.70 0.99 0.53|  0 5.0 444|   0     0 |           | 11    4    0   19    0
May 15 12:28:38 ubuntu dstat.sh[65370]: 15-05 12:28:38| 59  14  27   0   0|1240M  979M  170M 5345M|4220B 1459B|   0   212k|   0  35.0 |5372  5277 |1.70 0.99 0.53|3.0   0 211|   0     0 |           | 11    5    0   19    0
May 15 12:28:39 ubuntu dstat.sh[65370]: 15-05 12:28:39| 51   6  43   0   0|1312M  907M  170M 5345M|4920B 1620B|   0   360k|   0  21.0 |3193  1553 |1.70 0.99 0.53|2.0   0  50|   0     0 |           | 11    5    0   19    0
May 15 12:28:40 ubuntu dstat.sh[65370]: 15-05 12:28:40| 44   8  48   0   0|1327M  890M  171M 5347M|4501B 1620B|   0  1104k|   0  88.0 |3009  2884 |1.70 0.99 0.53|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 12:28:41 ubuntu dstat.sh[65370]: 15-05 12:28:41| 18   9  71   0   0|1349M  868M  171M 5348M|4855B 1619B|   0  1755k|   0   101 |3583  3726 |1.56 0.97 0.52|1.0   0 140|   0     0 |           | 11    4    0   20    0
May 15 12:28:42 ubuntu dstat.sh[65370]: 15-05 12:28:42| 22   3  73   0   0|1397M  819M  171M 5348M|6301B 1620B|   0   808k|   0  33.0 |1904  1456 |1.56 0.97 0.52|1.0   0   0|   0     0 |           | 11    4    0   20    0
May 15 12:28:43 ubuntu dstat.sh[65370]: 15-05 12:28:43| 24   3  73   1   0|1405M  811M  171M 5348M|5533B 1624B|   0  2546k|   0   389 |3403  4194 |1.56 0.97 0.52|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 15 12:28:44 ubuntu dstat.sh[65370]: 15-05 12:28:44| 22   5  71   0   0|1387M  829M  171M 5348M|6524B 1616B|   0    17M|   0   266 |2906  2936 |1.56 0.97 0.52|1.0   0  42|   0     0 |           | 11    4    0   22    0
May 15 12:28:45 ubuntu dstat.sh[65370]: 15-05 12:28:45| 19   2  78   0   0|1383M  832M  171M 5348M|7670B 4071B| 144k  736k|7.00  12.0 |1795  1391 |1.56 0.97 0.52|1.0   0   0|   0     0 |           | 11   11    0   22    0
May 15 12:28:46 ubuntu dstat.sh[65370]: 15-05 12:28:46| 20   3  75   1   0|1381M  834M  171M 5349M|  10k 7503B| 268k 2313k|66.0   237 |3059  3227 |1.51 0.97 0.53|1.0   0 4.0|   0     0 |           | 11   28    0   22    1
May 15 12:28:47 ubuntu dstat.sh[65370]: 15-05 12:28:47| 21   6  73   0   0|1396M  819M  171M 5349M|4887B 1755B|   0     0 |   0     0 |2301  1659 |1.51 0.97 0.53|1.0   0  43|   0     0 |           | 11   28    0   23    0
May 15 12:28:48 ubuntu dstat.sh[65370]: 15-05 12:28:48| 18   2  79   0   0|1407M  809M  171M 5349M|  11k 8520B|   0    56k|   0  3.99 |2053  1715 |1.51 0.97 0.53|1.0   0   0|   0     0 |           | 11   28    0   24    0
May 15 12:28:49 ubuntu dstat.sh[65370]: 15-05 12:28:49| 34  13  53   0   0|1395M  820M  171M 5349M|4532B 1591B|   0    21M|   0   525 |3867  2652 |1.51 0.97 0.53|2.0   0 156|   0     0 |           | 11   28    0   24    0
May 15 12:28:50 ubuntu dstat.sh[65370]: 15-05 12:28:50| 34   4  61   0   0|1437M  779M  171M 5349M|  16k   13k|   0     0 |   0     0 |3979  4062 |1.51 0.97 0.53|3.0   0   0|   0     0 |           | 11   30    0   24    0
May 15 12:28:51 ubuntu dstat.sh[65370]: 15-05 12:28:51| 49  20  32   0   0|1439M  776M  171M 5349M|  11k 8245B|   0  1212k|   0  34.0 |7244  8414 |1.55 0.99 0.53|5.0   0 469|   0     0 |           | 11   28    0   19    0
May 15 12:28:52 ubuntu dstat.sh[65370]: 15-05 12:28:52| 85  15   1   0   0|1623M  592M  171M 5349M|  11k 7888B|   0  2450k|   0  27.0 |5664  3924 |1.55 0.99 0.53|7.0   0 109|   0     0 |           | 11   30    0   19    0
May 15 12:28:53 ubuntu dstat.sh[65370]: 15-05 12:28:53| 79   9  11   0   0|1736M  479M  171M 5349M|  34k   31k|   0   303k|   0  21.9 |7192  9359 |1.55 0.99 0.53|6.0   0   0|   0     0 |           | 11   32    0   21    0
May 15 12:28:54 ubuntu dstat.sh[65370]: 15-05 12:28:54| 47  14  38   0   0|1532M  683M  171M 5349M|  14k   10k|   0    30M|   0   245 |7862  9323 |1.55 0.99 0.53|2.0   0 295|   0     0 |           | 11   28    0   25    0
May 15 12:28:55 ubuntu dstat.sh[65370]: 15-05 12:28:55| 22   4  73   0   0|1538M  677M  171M 5349M|4985B 1618B|   0   148k|   0  5.99 |1968  1395 |1.55 0.99 0.53|1.0   0  16|   0     0 |           | 11   28    0   25    0
May 15 12:28:56 ubuntu dstat.sh[65370]: 15-05 12:28:56| 16   1  81   0   0|1524M  691M  171M 5349M|  12k 8451B|   0   212k|   0  20.0 |2827  3321 |1.51 0.99 0.54|1.0   0 1.0|   0     0 |           | 11   28    0   26    0
May 15 12:28:57 ubuntu dstat.sh[65370]: 15-05 12:28:57| 19   7  74   0   0|1483M  732M  171M 5349M|5209B 1567B|   0   120k|   0  7.00 |2485  1831 |1.51 0.99 0.54|1.0   0  68|   0     0 |           | 11   28    0   26    0
May 15 12:28:58 ubuntu dstat.sh[65370]: 15-05 12:28:58| 16   2  81   0   0|1480M  735M  171M 5349M|  12k 8577B|   0   512k|   0  24.0 |2730  3135 |1.51 0.99 0.54|1.0   0   0|   0     0 |           | 11   28    0   27    0
May 15 12:28:59 ubuntu dstat.sh[65370]: 15-05 12:28:59| 10  20  68   0   0|1449M  766M  171M 5349M|4863B 1621B|   0    20M|   0   121 |5436  3972 |1.51 0.99 0.54|1.0   0 369|   0     0 |           | 11   28    0   27    0
May 15 12:29:00 ubuntu dstat.sh[65370]: 15-05 12:29:00| 34  31  34   0   0|1450M  765M  171M 5349M|4551B 1659B|   0   635k|   0  20.0 |6013  4863 |1.51 0.99 0.54|5.0   0 668|   0     0 |           | 11   28    0   25    0
May 15 12:29:01 ubuntu dstat.sh[65370]: 15-05 12:29:01| 83  13   4   0   0|1647M  567M  171M 5349M|  13k   10k|   0   770k|   0  44.1 |5343  3410 |1.79 1.05 0.56|4.0   0   0|   0     0 |           | 11   31    0   25    0
May 15 12:29:02 ubuntu dstat.sh[65370]: 15-05 12:29:02| 71   9  17   0   0|1639M  576M  171M 5349M|  40k   37k|   0  5035k|   0   264 |8507    14k|1.79 1.05 0.56|4.0   0  60|   0     0 |           | 11   31    0   25    0
May 15 12:29:03 ubuntu dstat.sh[65370]: 15-05 12:29:03| 79  20   1   0   0|1561M  653M  171M 5350M|  11k 6435B|   0   744k|   0  64.0 |6747  7074 |1.79 1.05 0.56|6.0   0 250|   0     0 |           | 11   28    0   26    0
May 15 12:29:04 ubuntu dstat.sh[65370]: 15-05 12:29:04| 88  12   0   0   0|1690M  524M  171M 5350M|  15k   12k|   0    65M|   0   324 |6587  5510 |1.79 1.05 0.56|8.0   0   0|   0     0 |           | 11   30    0   26    0
May 15 12:29:05 ubuntu dstat.sh[65370]: 15-05 12:29:05| 70  10  20   0   0|1703M  511M  171M 5350M|  41k   37k|   0  3394k|   0   115 |8942    12k|1.79 1.05 0.56|2.0   0 100|   0     0 |           | 11   32    0   28    0
May 15 12:29:06 ubuntu dstat.sh[65370]: 15-05 12:29:06| 55  13  31   0   0|1536M  678M  171M 5350M|  23k   17k|   0   377k|   0  34.1 |8175    10k|1.97 1.10 0.58|2.0   0 199|   0     0 |           | 11   28    0   31    0
May 15 12:29:07 ubuntu dstat.sh[65370]: 15-05 12:29:07| 37   4  57   0   0|1537M  676M  171M 5350M|  12k 9424B|   0   148k|   0  5.99 |2823  2041 |1.97 1.10 0.58|2.0   0   0|   0     0 |           | 11   30    0   31    0
May 15 12:29:08 ubuntu dstat.sh[65370]: 15-05 12:29:08| 37  18  44   0   0|1483M  730M  171M 5350M|  15k   12k|   0  1254k|   0  63.1 |6350  7805 |1.97 1.10 0.58|3.0   0 379|   0     0 |           | 11   28    0   33    0
May 15 12:29:09 ubuntu dstat.sh[65370]: 15-05 12:29:09| 58   9  32   0   0|1533M  681M  171M 5350M|9551B 7854B|   0   530k|   0  5.98 |3501  1479 |1.97 1.10 0.58|  0   0   0|   0     0 |           | 11   31    0   33    0
May 15 12:29:10 ubuntu dstat.sh[65370]: 15-05 12:29:10| 47   6  46   0   0|1536M  677M  171M 5350M|  28k   23k|   0  1864k|   0   151 |7855    11k|1.97 1.10 0.58|3.0   0   0|   0     0 |           | 11   28    0   34    0
May 15 12:29:11 ubuntu dstat.sh[65370]: 15-05 12:29:11| 74  22   4   0   0|1520M  694M  171M 5350M|4133B 1513B|   0   220k|   0  16.0 |5247  3187 |2.13 1.15 0.60|4.0   0 258|   0     0 |           | 11   28    0   34    0
May 15 12:29:12 ubuntu dstat.sh[65370]: 15-05 12:29:12| 62   7  30   0   0|1591M  622M  171M 5350M|  29k   26k|   0   216k|   0  19.0 |6523  7475 |2.13 1.15 0.60|3.0   0   0|   0     0 |           | 11   32    0   34    0
May 15 12:29:13 ubuntu dstat.sh[65370]: 15-05 12:29:13| 57  19  24   0   0|1506M  707M  171M 5351M|  21k   16k|   0   407k|   0  36.9 |8182    10k|2.13 1.15 0.60|3.0   0 323|   0     0 |           | 11   28    0   37    0
May 15 12:29:14 ubuntu dstat.sh[65370]: 15-05 12:29:14| 53   7  39   0   0|1557M  656M  171M 5351M|  15k   11k|   0   397k|   0  10.0 |4079  2704 |2.13 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    0   37    0
May 15 12:29:15 ubuntu dstat.sh[65370]: 15-05 12:29:15| 49  14  36   0   0|1457M  756M  171M 5351M|  24k   20k|   0  1033k|   0  71.0 |7764    10k|2.13 1.15 0.60|5.0   0 248|   0     0 |           | 11   28    0   39    0
May 15 12:29:16 ubuntu dstat.sh[65370]: 15-05 12:29:16| 64  12  24   0   0|1520M  693M  171M 5351M|5107B 1681B|   0   187k|   0  8.97 |3970  1898 |2.20 1.18 0.61|3.0   0  52|   0     0 |           | 11   28    0   34    0
May 15 12:29:17 ubuntu dstat.sh[65370]: 15-05 12:29:17| 45   5  48   0   0|1543M  669M  171M 5351M|  28k   25k|   0   217k|   0  19.0 |6255  8259 |2.20 1.18 0.61|4.0   0   0|   0     0 |           | 11   29    0   35    1
May 15 12:29:18 ubuntu dstat.sh[65370]: 15-05 12:29:18| 60  19  20   0   0|1508M  704M  171M 5351M|9578B 5928B|   0   196k|   0  10.0 |4919  4010 |2.20 1.18 0.61|3.0   0 287|   0     0 |           | 11   28    0   37    0
May 15 12:29:19 ubuntu dstat.sh[65370]: 15-05 12:29:19| 50   5  44   0   0|1537M  675M  171M 5351M|  21k   19k|   0   147k|   0  7.97 |4493  4717 |2.20 1.18 0.61|2.0   0   0|   0     0 |           | 11   31    0   37    0
May 15 12:29:20 ubuntu dstat.sh[65370]: 15-05 12:29:20| 55  13  32   0   0|1495M  717M  171M 5351M|  14k 9771B|   0   609k|   0  44.1 |6277  6572 |2.20 1.18 0.61|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 15 12:29:21 ubuntu dstat.sh[65370]: 15-05 12:29:21| 54   7  40   0   0|1560M  652M  171M 5351M|  16k   13k|   0   168k|   0  12.0 |4191  3031 |2.18 1.20 0.62|4.0   0   0|   0     0 |           | 11   31    0   36    0
May 15 12:29:22 ubuntu dstat.sh[65370]: 15-05 12:29:22| 44  14  41   0   0|1432M  780M  171M 5352M|  18k   15k|   0   885k|   0  65.0 |7227  8879 |2.18 1.20 0.62|4.0   0 236|   0     0 |           | 11   28    0   38    0
May 15 12:29:23 ubuntu dstat.sh[65370]: 15-05 12:29:23| 76  23   1   0   0|1565M  647M  171M 5352M|4866B 1620B|   0   232k|   0  20.0 |5468  4405 |2.18 1.20 0.62|8.0   0 440|   0     0 |           | 11   28    0   38    0
May 15 12:29:24 ubuntu dstat.sh[65370]: 15-05 12:29:24| 79  19   1   0   0|1717M  494M  171M 5352M|  24k   20k|   0     0 |   0     0 |6373  5870 |2.18 1.20 0.62|8.0   0 374|   0     0 |           | 11   32    0   38    0
May 15 12:29:25 ubuntu dstat.sh[65370]: 15-05 12:29:25| 74  23   3   0   0|1747M  464M  171M 5352M|  36k   32k|   0  3625k|   0   164 |8522    11k|2.18 1.20 0.62|7.0   0 438|   0     0 |           | 11   30    0   39    0
May 15 12:29:26 ubuntu dstat.sh[65370]: 15-05 12:29:26| 78  20   1   0   0|1648M  564M  171M 5352M|  19k   15k|   0  3232k|   0   236 |6585  6426 |2.57 1.29 0.65|6.0   0 370|   0     0 |           | 11   28    0   39    0
May 15 12:29:27 ubuntu dstat.sh[65370]: 15-05 12:29:27| 81  14   4   0   0|1704M  508M  171M 5352M|  21k   18k|   0   136k|   0  12.0 |6323    15k|2.57 1.29 0.65|5.0   0  36|   0     0 |           | 11   31    0   40    0
May 15 12:29:28 ubuntu dstat.sh[65370]: 15-05 12:29:28| 60  17  22   0   0|1575M  636M  171M 5352M|  38k   34k|   0   120k|   0  11.0 |9358    13k|2.57 1.29 0.65|3.0   0 329|   0     0 |           | 11   30    0   40    0
May 15 12:29:29 ubuntu dstat.sh[65370]: 15-05 12:29:29| 23  19  56   0   0|1427M  784M  171M 5352M|  11k 8324B|   0   168k|   0  9.98 |5867  5958 |2.57 1.29 0.65|1.0   0 332|   0     0 |           | 11   28    0   42    0
May 15 12:29:30 ubuntu dstat.sh[65370]: 15-05 12:29:30| 28  36  36   0   0|1442M  770M  171M 5352M|4326B 1622B|   0   336k|   0  21.0 |5909  4885 |2.57 1.29 0.65|6.0   0 725|   0     0 |           | 11   28    0   42    0
May 15 12:29:31 ubuntu dstat.sh[65370]: 15-05 12:29:31| 71  19  10   0   0|1556M  656M  171M 5352M|  10k 7881B|   0   328k|   0  22.0 |4891  3537 |2.68 1.34 0.67|4.0   0 217|   0     0 |           | 11   30    0   42    0
May 15 12:29:32 ubuntu dstat.sh[65370]: 15-05 12:29:32| 63  10  27   0   0|1568M  643M  171M 5353M|  27k   23k|   0   788k|   0  64.0 |5923  8955 |2.68 1.34 0.67|6.0   0  76|   0     0 |           | 11   30    0   44    0
May 15 12:29:33 ubuntu dstat.sh[65370]: 15-05 12:29:33| 74  17   9   0   0|1548M  663M  171M 5353M|  11k 8331B|   0   512k|   0  52.0 |5662  5195 |2.68 1.34 0.67|3.0   0 198|   0     0 |           | 11   29    0   46    0
May 15 12:29:34 ubuntu dstat.sh[65370]: 15-05 12:29:34| 66   8  25   0   0|1582M  629M  171M 5353M|  30k   26k|   0   184k|   0  9.99 |5916  8181 |2.68 1.34 0.67|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 15 12:29:35 ubuntu dstat.sh[65370]: 15-05 12:29:35| 56   8  34   0   0|1574M  636M  171M 5353M|  43k   37k|   0   332k|   0  23.0 |  12k   19k|2.68 1.34 0.67|6.0   0  30|   0     0 |           | 11   31    0   46    0
May 15 12:29:36 ubuntu dstat.sh[65370]: 15-05 12:29:36| 75  15  11   0   0|1472M  739M  171M 5353M|  16k   12k|   0   460k|   0  44.0 |7577  8294 |2.71 1.37 0.68|3.0   0  91|   0     0 |           | 11   29    0   46    0
May 15 12:29:37 ubuntu dstat.sh[65370]: 15-05 12:29:37| 71   9  20   0   0|1574M  636M  171M 5353M|  22k   19k|   0   188k|   0  9.98 |5484  5175 |2.71 1.37 0.68|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 15 12:29:38 ubuntu dstat.sh[65370]: 15-05 12:29:38| 57   8  33   0   0|1567M  643M  171M 5354M|  44k   38k|   0   172k|   0  9.02 |  11k   19k|2.71 1.37 0.68|3.0   0  50|   0     0 |           | 11   31    0   47    0
May 15 12:29:39 ubuntu dstat.sh[65370]: 15-05 12:29:39| 70  16  14   0   0|1523M  687M  171M 5354M|  25k   21k|   0  1396k|   0  14.0 |7962    10k|2.71 1.37 0.68|5.0   0 200|   0     0 |           | 11   28    0   50    0
May 15 12:29:40 ubuntu dstat.sh[65370]: 15-05 12:29:40| 74  11  14   0   0|1608M  602M  171M 5354M|  16k   14k|   0   358k|   0  10.9 |4877  3981 |2.71 1.37 0.68|4.0   0 9.9|   0     0 |           | 11   30    0   50    0
May 15 12:29:41 ubuntu dstat.sh[65370]: 15-05 12:29:41| 56   7  37   0   0|1621M  588M  171M 5354M|  39k   35k|   0   285k|   0  22.1 |  10k   16k|2.81 1.41 0.70|5.0   0   0|   0     0 |           | 11   29    0   52    0
May 15 12:29:42 ubuntu dstat.sh[65370]: 15-05 12:29:42| 78  16   5   0   0|1510M  699M  171M 5354M|  12k 7507B|   0   228k|   0  21.0 |5827  5046 |2.81 1.41 0.70|4.0   0 128|   0     0 |           | 11   28    0   52    0
May 15 12:29:43 ubuntu dstat.sh[65370]: 15-05 12:29:43| 68   9  24   0   0|1586M  623M  171M 5354M|  19k   17k|   0   120k|   0  8.00 |4778  3402 |2.81 1.41 0.70|2.0   0   0|   0     0 |           | 11   32    0   52    0
May 15 12:29:44 ubuntu dstat.sh[65370]: 15-05 12:29:44| 67  13  19   0   0|1598M  611M  171M 5354M|  30k   24k|   0  1073k|   0  81.1 |8069    12k|2.81 1.41 0.70|3.0   0 120|   0     0 |           | 11   30    0   54    0
May 15 12:29:45 ubuntu dstat.sh[65370]: 15-05 12:29:45| 69  13  17   0   0|1587M  622M  171M 5354M|  26k   22k|   0    92k|   0  4.00 |5757  7823 |2.81 1.41 0.70|3.0   0 141|   0     0 |           | 11   30    0   53    0
May 15 12:29:46 ubuntu dstat.sh[65370]: 15-05 12:29:46| 72  13  15   0   0|1564M  645M  171M 5354M|  21k   17k|   0   116k|   0  12.0 |6134  7124 |2.83 1.44 0.72|4.0   0  88|   0     0 |           | 11   31    0   55    0
May 15 12:29:47 ubuntu dstat.sh[65370]: 15-05 12:29:47| 72  12  16   0   0|1578M  631M  171M 5355M|  20k   17k|   0    64k|   0  5.99 |5612  5811 |2.83 1.44 0.72|3.0   0  35|   0     0 |           | 11   34    0   57    0
May 15 12:29:48 ubuntu dstat.sh[65370]: 15-05 12:29:48| 65  11  24   0   0|1582M  626M  171M 5355M|  23k   20k|   0    36k|   0  1.00 |5984  6938 |2.83 1.44 0.72|4.0   0  34|   0     0 |           | 11   35    0   57    0
May 15 12:29:49 ubuntu dstat.sh[65370]: 15-05 12:29:49| 54  15  30   0   0|1545M  664M  171M 5355M|  17k   13k|   0   606k|   0  59.2 |6167  6357 |2.83 1.44 0.72|4.0   0 199|   0     0 |           | 11   32    0   58    1
May 15 12:29:50 ubuntu dstat.sh[65370]: 15-05 12:29:50| 60  10  29   0   0|1566M  643M  171M 5355M|  11k 7889B|   0   220k|   0  17.0 |4210  2526 |2.83 1.44 0.72|7.0   0  60|   0     0 |           | 11   34    0   59    0
May 15 12:29:51 ubuntu dstat.sh[65370]: 15-05 12:29:51| 46   9  44   0   0|1527M  681M  171M 5355M|  25k   21k|   0  2050k|   0   128 |6155  8078 |2.76 1.45 0.72|5.0   0  96|   0     0 |           | 11   34    0   60    0
May 15 12:29:52 ubuntu dstat.sh[65370]: 15-05 12:29:52| 60  13  28   0   0|1491M  718M  171M 5355M|  10k 7644B|   0    92k|   0  3.00 |5041  4523 |2.76 1.45 0.72|3.0   0  88|   0     0 |           | 11   33    0   62    0
May 15 12:29:53 ubuntu dstat.sh[65370]: 15-05 12:29:53| 49   6  44   0   0|1555M  654M  171M 5355M|  22k   18k|   0    96k|   0  6.00 |4639  5145 |2.76 1.45 0.72|4.0   0   0|   0     0 |           | 11   35    0   61    0
May 15 12:29:54 ubuntu dstat.sh[65370]: 15-05 12:29:54| 38  11  49   0   0|1425M  783M  171M 5355M|  19k   16k|   0   392k|   0  34.0 |6051  8072 |2.76 1.45 0.72|2.0   0 153|   0     0 |           | 11   32    0   64    0
May 15 12:29:55 ubuntu dstat.sh[65370]: 15-05 12:29:55| 40  11  48   0   0|1501M  707M  171M 5355M|4569B 1752B|   0   316k|   0  48.0 |3357  1934 |2.76 1.45 0.72|1.0   0  68|   0     0 |           | 11   32    1   64    0
May 15 12:29:56 ubuntu dstat.sh[65370]: 15-05 12:29:56| 32   4  63   0   0|1518M  690M  171M 5355M|  19k   15k|   0  4247k|   0   178 |3605  4349 |2.62 1.44 0.72|2.0   0 1.0|   0     0 |           | 11   33    0   65    0
May 15 12:29:57 ubuntu dstat.sh[65370]: 15-05 12:29:57| 37  13  49   0   0|1487M  721M  171M 5355M|8967B 4948B|   0   224k|   0  18.0 |4463  3955 |2.62 1.44 0.72|2.0   0 138|   0     0 |           | 11   32    0   59    0
May 15 12:29:58 ubuntu dstat.sh[65370]: 15-05 12:29:58| 33   4  62   0   0|1543M  665M  171M 5355M|  14k   10k|   0   204k|   0  17.0 |3118  2669 |2.62 1.44 0.72|3.0   0   0|   0     0 |           | 11   33    0   60    0
May 15 12:29:59 ubuntu dstat.sh[65370]: 15-05 12:29:59| 36   8  55   0   0|1520M  687M  171M 5356M|  13k 9629B|   0   360k|   0  31.0 |4651  5075 |2.62 1.44 0.72|3.0   0  60|   0     0 |           | 11   32    0   61    0
May 15 12:30:00 ubuntu dstat.sh[65370]: 15-05 12:30:00| 39   6  55   0   0|1483M  725M  171M 5356M|  11k 8285B|   0   152k|   0  9.98 |3111  2579 |2.62 1.44 0.72|1.0   0 5.0|   0     0 |           | 11   33    0   61    0
May 15 12:30:01 ubuntu dstat.sh[65370]: 15-05 12:30:01| 33   6  59   0   0|1479M  729M  171M 5356M|  18k   14k|   0   293k|   0  11.0 |4906  5540 |2.65 1.47 0.74|1.0   0  43|   0     0 |           | 11   33    0   61    0
May 15 12:30:02 ubuntu dstat.sh[65370]: 15-05 12:30:02| 37   6  56   0   0|1496M  712M  171M 5356M|  10k 6724B|   0   264k|   0  26.0 |3325  3016 |2.65 1.47 0.74|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 15 12:30:03 ubuntu dstat.sh[65370]: 15-05 12:30:03| 36   5  59   0   0|1528M  679M  171M 5356M|  19k   15k|   0   240k|   0  19.0 |4740  5409 |2.65 1.47 0.74|2.0   0   0|   0     0 |           | 11   33    0   62    1
May 15 12:30:04 ubuntu dstat.sh[65370]: 15-05 12:30:04| 26  17  56   0   0|1379M  828M  171M 5356M|  11k 7346B|   0   356k|   0  28.0 |5556  5668 |2.65 1.47 0.74|2.0   0 282|   0     0 |           | 11   32    0   64    0
May 15 12:30:05 ubuntu dstat.sh[65370]: 15-05 12:30:05| 21   4  74   0   0|1427M  781M  171M 5356M|5235B 1804B|   0   152k|   0  5.99 |1711  1218 |2.65 1.47 0.74|  0   0   0|   0     0 |           | 11   32    1   61    0
May 15 12:30:06 ubuntu dstat.sh[65370]: 15-05 12:30:06| 14   3  81   0   0|1423M  784M  171M 5356M|  15k   11k|   0   108k|   0  7.99 |3096  3641 |2.52 1.46 0.74|1.0   0 1.0|   0     0 |           | 11   33    0   61    0
