Mar 31 09:58:12 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 31 09:58:12 ubuntu dstat.sh[65419]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 31 09:58:12 ubuntu dstat.sh[65419]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 31 09:58:27 ubuntu dstat.sh[65419]: 31-03 09:58:27| 47  12  40   0   0|1194M 1055M  171M 5316M|4474B 1652B|   0  4072B|   0  0.99 |3844  2903 |1.68 0.99 0.55|3.0   0 183|   0     0 |           | 11    5    0   19    0
Mar 31 09:58:28 ubuntu dstat.sh[65419]: 31-03 09:58:28| 47   3  49   0   0|1224M 1024M  171M 5317M|4402B 1456B|   0   435k|   0  40.9 |2793  1256 |1.68 0.99 0.55|3.0   0   0|   0     0 |           | 11    5    0   19    0
Mar 31 09:58:29 ubuntu dstat.sh[65419]: 31-03 09:58:29| 45   8  47   0   0|1239M 1007M  171M 5319M|4762B 1628B|   0  1161k|   0  96.5 |3158  3318 |1.70 1.01 0.56|2.0   0   0|   0     0 |           | 11    5    0   19    0
Mar 31 09:58:30 ubuntu dstat.sh[65419]: 31-03 09:58:30|  5   7  87   0   0|1229M 1017M  171M 5319M|4810B 1618B|   0  2644k|   0   198 |2744  3044 |1.70 1.01 0.56|1.0   0 118|   0     0 |           | 11    4    0   20    0
Mar 31 09:58:31 ubuntu dstat.sh[65419]: 31-03 09:58:31| 18   4  75   0   0|1272M  974M  171M 5319M|5920B 1615B|   0  1104k|   0  34.9 |2089  1818 |1.70 1.01 0.56|4.0   0  23|   0     0 |           | 11    4    0   20    0
Mar 31 09:58:32 ubuntu dstat.sh[65419]: 31-03 09:58:32| 24   3  73   0   0|1312M  935M  171M 5319M|6139B 1625B|   0    13M|   0  94.3 |1959  1506 |1.70 1.01 0.56|2.0   0   0|   0     0 |           | 11    4    0   20    0
Mar 31 09:58:33 ubuntu dstat.sh[65419]: 31-03 09:58:33| 23   3  72   1   0|1331M  915M  171M 5319M|3678B    0 |   0  2432k|   0   336 |3544  4618 |1.70 1.01 0.56|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
Mar 31 09:58:34 ubuntu dstat.sh[65419]: 31-03 09:58:34| 21   4  72   0   0|1295M  951M  171M 5319M|4432B  967B|   0  5389k|   0   316 |2567  2273 |1.65 1.01 0.56|2.0   0  42|   0     0 |           | 11    4    0   20    0
Mar 31 09:58:35 ubuntu dstat.sh[65419]: 31-03 09:58:35| 18   2  79   0   0|1318M  927M  171M 5319M|6119B 2708B| 144k 1008k|7.00  68.0 |1772  1450 |1.65 1.01 0.56|2.0   0   0|   0     0 |           | 11   11    0   20    0
Mar 31 09:58:36 ubuntu dstat.sh[65419]: 31-03 09:58:36| 18   3  78   1   0|1327M  918M  171M 5320M|  11k 7533B| 268k 1501k|66.0  87.0 |2857  3179 |1.65 1.01 0.56|4.0   0 5.0|   0     0 |           | 11   29    0   20    0
Mar 31 09:58:37 ubuntu dstat.sh[65419]: 31-03 09:58:37| 22   5  73   0   0|1312M  933M  171M 5320M|4888B 1822B|   0    25M|   0   474 |2346  1897 |1.65 1.01 0.56|2.0   0  43|   0     0 |           | 11   28    0   21    0
Mar 31 09:58:38 ubuntu dstat.sh[65419]: 31-03 09:58:38| 16   2  82   0   0|1327M  918M  171M 5320M|  11k 8276B|   0  1175k|   0  11.0 |1927  1716 |1.65 1.01 0.56|2.0   0   0|   0     0 |           | 11   28    0   18    0
Mar 31 09:58:39 ubuntu dstat.sh[65419]: 31-03 09:58:39| 34  12  54   0   0|1370M  875M  171M 5320M|4756B 1690B|   0    12k|   0  3.01 |3715  2418 |1.67 1.03 0.57|3.0   0 156|   0     0 |           | 11   28    0   18    0
Mar 31 09:58:40 ubuntu dstat.sh[65419]: 31-03 09:58:40| 30   4  64   0   0|1407M  838M  171M 5320M|  16k   12k|   0     0 |   0     0 |3555  3340 |1.67 1.03 0.57|3.0   0   0|   0     0 |           | 11   30    0   18    0
Mar 31 09:58:41 ubuntu dstat.sh[65419]: 31-03 09:58:41| 40  19  41   0   0|1383M  862M  171M 5320M|  13k 9754B|   0  2659k|   0  52.4 |7166  8718 |1.67 1.03 0.57|6.0   0 421|   0     0 |           | 11   28    0   19    0
Mar 31 09:58:42 ubuntu dstat.sh[65419]: 31-03 09:58:42| 83  17   0   0   0|1610M  635M  171M 5320M|6910B 4144B|   0    20M|   0   122 |5395  3505 |1.67 1.03 0.57|5.0   0 160|   0     0 |           | 11   30    0   19    0
Mar 31 09:58:43 ubuntu dstat.sh[65419]: 31-03 09:58:43| 80  10  10   0   0|1720M  524M  171M 5320M|  34k   30k|   0     0 |   0     0 |6988  8139 |1.67 1.03 0.57|7.0   0   0|   0     0 |           | 11   34    0   19    0
Mar 31 09:58:44 ubuntu dstat.sh[65419]: 31-03 09:58:44| 54  12  33   0   0|1525M  720M  171M 5320M|  19k   15k|   0   682k|   0  72.3 |7636    11k|1.86 1.08 0.59|1.0   0 271|   0     0 |           | 11   28    0   25    0
Mar 31 09:58:45 ubuntu dstat.sh[65419]: 31-03 09:58:45| 21   5  73   0   0|1517M  728M  171M 5320M|4968B 1611B|   0   155k|   0  9.94 |2166  1598 |1.86 1.08 0.59|2.0   0  40|   0     0 |           | 11   28    0   25    0
Mar 31 09:58:46 ubuntu dstat.sh[65419]: 31-03 09:58:46| 13   2  84   0   0|1487M  758M  171M 5320M|  13k 8212B|   0   509k|   0  32.0 |2872  3630 |1.86 1.08 0.59|1.0   0 1.0|   0     0 |           | 11   29    0   23    0
Mar 31 09:58:47 ubuntu dstat.sh[65419]: 31-03 09:58:47| 19   7  73   0   0|1453M  792M  171M 5320M|4697B  685B|   0    19M|   0   136 |2983  2474 |1.86 1.08 0.59|3.0   0  69|   0     0 |           | 11   28    0   24    0
Mar 31 09:58:48 ubuntu dstat.sh[65419]: 31-03 09:58:48| 22   5  72   0   0|1431M  813M  171M 5320M|9697B 6246B|   0   580k|   0  8.99 |3293    12k|1.86 1.08 0.59|1.0   0  35|   0     0 |           | 11   29    0   25    0
Mar 31 09:58:49 ubuntu dstat.sh[65419]: 31-03 09:58:49| 11  14  73   1   0|1362M  882M  171M 5320M|6540B 3314B|   0  1303k|   0  91.2 |5073  4908 |1.87 1.09 0.59|2.0   0 352|   0     0 |           | 11   28    0   26    0
Mar 31 09:58:50 ubuntu dstat.sh[65419]: 31-03 09:58:50| 41  30  29   0   0|1415M  829M  171M 5320M|4386B 1567B|   0  2013k|   0   111 |6163  5083 |1.87 1.09 0.59|6.0   0 693|   0     0 |           | 11   28    0   25    0
Mar 31 09:58:51 ubuntu dstat.sh[65419]: 31-03 09:58:51| 82  12   6   0   0|1638M  607M  171M 5320M|  13k   11k|   0    32k|   0  4.00 |5064  2861 |1.87 1.09 0.59|4.0   0   0|   0     0 |           | 11   32    0   25    0
Mar 31 09:58:52 ubuntu dstat.sh[65419]: 31-03 09:58:52| 64   7  28   0   0|1636M  609M  171M 5321M|  39k   35k|   0    67M|   0   432 |8542    15k|1.87 1.09 0.59|5.0   0 4.0|   0     0 |           | 11   30    0   25    1
Mar 31 09:58:53 ubuntu dstat.sh[65419]: 31-03 09:58:53| 78  20   2   0   0|1530M  714M  171M 5321M|9620B 5780B|   0   440k|   0  37.0 |6522  6517 |1.87 1.09 0.59|7.0   0 306|   0     0 |           | 11   28    0   26    0
Mar 31 09:58:54 ubuntu dstat.sh[65419]: 31-03 09:58:54| 83  11   5   0   0|1703M  541M  171M 5321M|  20k   18k|   0   219k|   0  12.0 |5349  3836 |2.12 1.16 0.62|6.0   0   0|   0     0 |           | 11   33    0   26    0
Mar 31 09:58:55 ubuntu dstat.sh[65419]: 31-03 09:58:55| 77  10  12   0   0|1711M  532M  171M 5321M|  41k   37k|   0   236k|   0  21.0 |9034    15k|2.12 1.16 0.62|6.0   0  68|   0     0 |           | 11   31    0   29    0
Mar 31 09:58:56 ubuntu dstat.sh[65419]: 31-03 09:58:56| 61  14  25   0   0|1491M  752M  171M 5321M|  16k   12k|   0   900k|   0  27.0 |6107  6870 |2.12 1.16 0.62|1.0   0 231|   0     0 |           | 11   29    0   31    0
Mar 31 09:58:57 ubuntu dstat.sh[65419]: 31-03 09:58:57| 31   3  64   0   0|1515M  729M  171M 5321M|  15k   12k|   0   442k|   0  23.9 |3504  3654 |2.12 1.16 0.62|3.0   0   0|   0     0 |           | 11   29    0   32    0
Mar 31 09:58:58 ubuntu dstat.sh[65419]: 31-03 09:58:58| 59  21  19   0   0|1522M  721M  171M 5321M|  13k 9060B|   0  2145k|   0   134 |6614  6530 |2.12 1.16 0.62|4.0   0 382|   0     0 |           | 11   28    0   33    0
Mar 31 09:58:59 ubuntu dstat.sh[65419]: 31-03 09:58:59| 49   6  45   0   0|1567M  676M  171M 5321M|  19k   16k|   0   184k|   0  10.0 |4666  4416 |1.95 1.14 0.61|2.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 31 09:59:00 ubuntu dstat.sh[65419]: 31-03 09:59:00| 53  14  32   0   0|1500M  744M  171M 5321M|  20k   15k|   0   495k|   0  52.9 |7405  9539 |1.95 1.14 0.61|4.0   0 257|   0     0 |           | 11   28    0   34    0
Mar 31 09:59:01 ubuntu dstat.sh[65419]: 31-03 09:59:01| 71   9  20   0   0|1583M  660M  171M 5322M|  14k   11k|   0  3456k|   0   188 |4953  3409 |1.95 1.14 0.61|4.0   0   0|   0     0 |           | 11   32    0   34    0
Mar 31 09:59:02 ubuntu dstat.sh[65419]: 31-03 09:59:02| 60   9  31   0   0|1552M  691M  171M 5322M|  34k   29k|   0   562k|   0  52.2 |9696    14k|1.95 1.14 0.61|5.0   0  85|   0     0 |           | 11   28    0   34    1
Mar 31 09:59:03 ubuntu dstat.sh[65419]: 31-03 09:59:03| 66  15  18   0   0|1509M  735M  171M 5322M|4480B 1562B|   0   300k|   0  16.0 |4258  2739 |1.95 1.14 0.61|4.0   0 239|   0     0 |           | 11   28    0   35    0
Mar 31 09:59:04 ubuntu dstat.sh[65419]: 31-03 09:59:04| 42   5  52   0   0|1532M  711M  171M 5322M|  23k   21k|   0   176k|   0  8.99 |5754  6709 |2.04 1.17 0.63|3.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 31 09:59:05 ubuntu dstat.sh[65419]: 31-03 09:59:05| 57  17  25   0   0|1435M  807M  171M 5322M|  14k 9892B|   0  1310k|   0  91.1 |6491  7284 |2.04 1.17 0.63|4.0   0 299|   0     0 |           | 11   28    0   37    0
Mar 31 09:59:06 ubuntu dstat.sh[65419]: 31-03 09:59:06| 53   6  41   0   0|1532M  711M  171M 5322M|  16k   13k|   0   148k|   0  14.0 |4357  3191 |2.04 1.17 0.63|5.0   0 1.0|   0     0 |           | 11   31    0   34    0
Mar 31 09:59:07 ubuntu dstat.sh[65419]: 31-03 09:59:07| 51  15  33   0   0|1443M  799M  171M 5322M|  21k   17k|   0   559k|   0  24.9 |7361  9411 |2.04 1.17 0.63|5.0   0 279|   0     0 |           | 11   28    0   37    0
Mar 31 09:59:08 ubuntu dstat.sh[65419]: 31-03 09:59:08| 54   7  39   0   0|1514M  729M  171M 5322M|  11k 8625B|   0   196k|   0  9.02 |3352  1599 |2.04 1.17 0.63|3.0   0 7.0|   0     0 |           | 11   31    0   37    0
Mar 31 09:59:09 ubuntu dstat.sh[65419]: 31-03 09:59:09| 51   8  41   0   0|1445M  798M  171M 5323M|  24k   20k|   0   352k|   0  35.0 |7883  9960 |1.87 1.15 0.62|5.0   0  69|   0     0 |           | 11   28    0   39    0
Mar 31 09:59:10 ubuntu dstat.sh[65419]: 31-03 09:59:10| 63  11  25   0   0|1491M  751M  171M 5323M|5200B 2313B|   0   184k|   0  7.02 |3884  1796 |1.87 1.15 0.62|3.0   0  43|   0     0 |           | 11   29    0   36    0
Mar 31 09:59:11 ubuntu dstat.sh[65419]: 31-03 09:59:11| 41   5  52   0   0|1500M  743M  171M 5323M|  27k   23k|   0   270k|   0  22.8 |6365  8070 |1.87 1.15 0.62|4.0   0   0|   0     0 |           | 11   30    0   37    0
Mar 31 09:59:12 ubuntu dstat.sh[65419]: 31-03 09:59:12| 70  24   7   0   0|1484M  758M  171M 5323M|8133B 4239B|   0  3660k|   0   180 |6497  6627 |1.87 1.15 0.62|9.0   0 592|   0     0 |           | 11   28    0   38    0
Mar 31 09:59:13 ubuntu dstat.sh[65419]: 31-03 09:59:13| 83  17   0   0   0|1675M  567M  171M 5323M|  14k   12k|   0     0 |   0     0 |5790  4869 |1.87 1.15 0.62|7.0   0 398|   0     0 |           | 11   31    0   38    0
Mar 31 09:59:14 ubuntu dstat.sh[65419]: 31-03 09:59:14| 76  19   5   0   0|1732M  510M  171M 5323M|  37k   33k|   0  1241k|   0  75.1 |7670    11k|2.20 1.23 0.65|9.0   0 460|   0     0 |           | 11   32    0   38    0
Mar 31 09:59:15 ubuntu dstat.sh[65419]: 31-03 09:59:15| 76  20   4   0   0|1614M  628M  171M 5323M|  27k   22k|   0   576k|   0  47.0 |7279  8170 |2.20 1.23 0.65|6.0   0 409|   0     0 |           | 11   28    0   39    0
Mar 31 09:59:16 ubuntu dstat.sh[65419]: 31-03 09:59:16| 84  12   5   0   0|1647M  594M  171M 5323M|  18k   16k|   0  2618k|   0   113 |5842  4498 |2.20 1.23 0.65|4.0   0 1.0|   0     0 |           | 11   32    0   39    0
Mar 31 09:59:17 ubuntu dstat.sh[65419]: 31-03 09:59:17| 63  12  24   0   0|1616M  626M  171M 5323M|  42k   36k|   0   807k|   0  11.0 |8937    14k|2.20 1.23 0.65|4.0   0 235|   0     0 |           | 11   30    0   42    0
Mar 31 09:59:18 ubuntu dstat.sh[65419]: 31-03 09:59:18| 23  20  55   0   0|1410M  831M  171M 5323M|  11k 7426B|   0   192k|   0  15.0 |7308  7207 |2.20 1.23 0.65|2.0   0 547|   0     0 |           | 11   28    0   44    0
Mar 31 09:59:19 ubuntu dstat.sh[65419]: 31-03 09:59:19| 59  31  10   0   0|1501M  741M  171M 5323M|4722B 1190B|   0   284k|   0  24.0 |6224  5632 |2.43 1.29 0.68|5.0   0 822|   0     0 |           | 11   28    0   42    0
Mar 31 09:59:20 ubuntu dstat.sh[65419]: 31-03 09:59:20| 63   7  29   0   0|1592M  649M  171M 5324M|  23k   21k|   0   124k|   0  6.00 |5373  5478 |2.43 1.29 0.68|2.0   0   0|   0     0 |           | 11   32    0   42    0
Mar 31 09:59:21 ubuntu dstat.sh[65419]: 31-03 09:59:21| 63  14  22   0   0|1490M  751M  171M 5324M|  19k   13k|   0   571k|   0  61.9 |7109  9285 |2.43 1.29 0.68|5.0   0 219|   0     0 |           | 11   28    0   46    0
Mar 31 09:59:22 ubuntu dstat.sh[65419]: 31-03 09:59:22| 73  10  16   0   0|1570M  671M  171M 5324M|  13k   11k|   0  1681k|   0   132 |4608  2739 |2.43 1.29 0.68|4.0   0  49|   0     0 |           | 11   31    0   46    0
Mar 31 09:59:23 ubuntu dstat.sh[65419]: 31-03 09:59:23| 53   6  40   0   0|1584M  657M  171M 5324M|  38k   34k|   0   180k|   0  7.98 |9303    15k|2.43 1.29 0.68|7.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 31 09:59:24 ubuntu dstat.sh[65419]: 31-03 09:59:24| 57  10  32   0   0|1479M  761M  171M 5324M|  37k   30k|   0   448k|   0  47.0 |  12k   18k|2.39 1.30 0.68|5.0   0  84|   0     0 |           | 11   29    0   46    0
Mar 31 09:59:25 ubuntu dstat.sh[65419]: 31-03 09:59:25| 78  12  10   0   0|1571M  669M  171M 5324M|  10k 7739B|   0   236k|   0  20.0 |4770  2746 |2.39 1.30 0.68|3.0   0  36|   0     0 |           | 11   30    0   46    0
Mar 31 09:59:26 ubuntu dstat.sh[65419]: 31-03 09:59:26| 55   6  38   0   0|1587M  653M  171M 5324M|  33k   29k|   0   140k|   0  8.01 |8442    12k|2.39 1.30 0.68|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Mar 31 09:59:27 ubuntu dstat.sh[65419]: 31-03 09:59:27| 52   7  39   0   0|1530M  710M  171M 5325M|  46k   39k|   0   140k|   0  9.98 |  13k   20k|2.39 1.30 0.68|5.0   0  89|   0     0 |           | 11   29    0   49    0
Mar 31 09:59:28 ubuntu dstat.sh[65419]: 31-03 09:59:28| 80  17   4   0   0|1528M  712M  171M 5325M|8466B 5934B|   0   152k|   0  9.01 |5150  3228 |2.39 1.30 0.68|3.0   0 171|   0     0 |           | 11   29    0   50    0
Mar 31 09:59:29 ubuntu dstat.sh[65419]: 31-03 09:59:29| 58   7  35   0   0|1585M  655M  171M 5325M|  31k   28k|   0   115k|   0  7.96 |6055  7969 |2.44 1.33 0.70|5.0   0   0|   0     0 |           | 11   32    0   50    0
Mar 31 09:59:30 ubuntu dstat.sh[65419]: 31-03 09:59:30| 62  10  27   0   0|1559M  680M  171M 5325M|  29k   24k|   0   242k|   0  20.1 |8907    14k|2.44 1.33 0.70|4.0   0  68|   0     0 |           | 11   29    0   52    0
Mar 31 09:59:31 ubuntu dstat.sh[65419]: 31-03 09:59:31| 75  13  12   0   0|1568M  672M  171M 5325M|  14k 9678B|   0   260k|   0  30.0 |5171  3940 |2.44 1.33 0.70|4.0   0  60|   0     0 |           | 11   30    0   51    0
Mar 31 09:59:32 ubuntu dstat.sh[65419]: 31-03 09:59:32| 63  11  25   0   0|1589M  651M  171M 5325M|  20k   17k|   0   380k|   0  42.0 |5629  6322 |2.44 1.33 0.70|2.0   0 120|   0     0 |           | 11   30    0   53    0
Mar 31 09:59:33 ubuntu dstat.sh[65419]: 31-03 09:59:33| 57   7  35   0   0|1637M  603M  171M 5325M|  34k   28k|   0   272k|   0  16.0 |9661    12k|2.44 1.33 0.70|4.0   0   0|   0     0 |           | 11   32    0   53    0
Mar 31 09:59:34 ubuntu dstat.sh[65419]: 31-03 09:59:34| 65  12  23   0   0|1529M  710M  171M 5325M|  26k   21k|   0   160k|   0  9.02 |7359    10k|2.41 1.34 0.70|4.0   0 154|   0     0 |           | 11   28    0   57    0
Mar 31 09:59:35 ubuntu dstat.sh[65419]: 31-03 09:59:35| 77  12  11   0   0|1582M  657M  171M 5325M|  12k 8587B|   0   156k|   0  9.01 |4715  2613 |2.41 1.34 0.70|4.0   0  73|   0     0 |           | 11   30    0   55    0
Mar 31 09:59:36 ubuntu dstat.sh[65419]: 31-03 09:59:36| 63  10  26   0   0|1579M  660M  171M 5326M|  30k   25k|   0   256k|   0  27.0 |6778  9555 |2.41 1.34 0.70|4.0   0  71|   0     0 |           | 11   34    0   57    0
Mar 31 09:59:37 ubuntu dstat.sh[65419]: 31-03 09:59:37| 63  11  26   0   0|1540M  699M  171M 5326M|  18k   14k|   0   452k|   0  45.0 |5185  6011 |2.41 1.34 0.70|3.0   0 140|   0     0 |           | 11   34    0   59    0
Mar 31 09:59:38 ubuntu dstat.sh[65419]: 31-03 09:59:38| 49  11  39   0   0|1561M  678M  171M 5326M|  15k   12k|   0  1460k|   0  37.0 |5145  4913 |2.41 1.34 0.70|5.0   0 120|   0     0 |           | 11   33    0   61    0
Mar 31 09:59:39 ubuntu dstat.sh[65419]: 31-03 09:59:39| 52  10  36   0   0|1512M  727M  171M 5326M|  15k   12k|   0   244k|   0  19.0 |5541  4967 |2.37 1.35 0.71|3.0   0  96|   0     0 |           | 11   34    0   60    0
Mar 31 09:59:40 ubuntu dstat.sh[65419]: 31-03 09:59:40| 51   6  41   0   0|1521M  718M  171M 5326M|  22k   17k|   0   188k|   0  8.99 |4702  6872 |2.37 1.35 0.71|3.0   0 5.0|   0     0 |           | 11   34    0   61    0
Mar 31 09:59:41 ubuntu dstat.sh[65419]: 31-03 09:59:41| 54  10  36   0   0|1528M  710M  171M 5326M|  14k 9528B|   0   224k|   0  17.0 |4861  4765 |2.37 1.35 0.71|3.0   0  81|   0     0 |           | 11   33    0   62    0
Mar 31 09:59:42 ubuntu dstat.sh[65419]: 31-03 09:59:42| 34   7  58   0   0|1496M  742M  171M 5326M|  21k   18k|   0   199k|   0  11.0 |4615  5527 |2.37 1.35 0.71|4.0   0  86|   0     0 |           | 11   34    0   63    0
Mar 31 09:59:43 ubuntu dstat.sh[65419]: 31-03 09:59:43| 30  10  58   1   0|1422M  817M  171M 5326M|  12k 9253B|   0   737k|   0  70.5 |5453  6281 |2.37 1.35 0.71|3.0   0 136|   0     0 |           | 11   32    0   64    0
Mar 31 09:59:44 ubuntu dstat.sh[65419]: 31-03 09:59:44| 36   4  59   0   0|1485M  754M  171M 5326M|  11k 8492B|   0   192k|   0  9.99 |2880  1934 |2.34 1.37 0.72|2.0   0   0|   0     0 |           | 11   34    0   64    0
Mar 31 09:59:45 ubuntu dstat.sh[65419]: 31-03 09:59:45| 33   6  59   0   0|1425M  813M  172M 5326M|  14k   11k|   0   219k|   0  15.9 |5271  6393 |2.34 1.37 0.72|4.0   0  34|   0     0 |           | 11   32    0   66    0
Mar 31 09:59:46 ubuntu dstat.sh[65419]: 31-03 09:59:46| 39   9  52   0   0|1481M  757M  172M 5326M|5892B 2549B|   0   196k|   0  8.00 |3415  2081 |2.34 1.37 0.72|2.0   0 105|   0     0 |           | 11   33    0   66    0
Mar 31 09:59:47 ubuntu dstat.sh[65419]: 31-03 09:59:47| 32   6  61   0   0|1454M  784M  172M 5326M|  18k   14k|   0   305k|   0  32.2 |4889  5314 |2.34 1.37 0.72|2.0   0  60|   0     0 |           | 11   33    0   60    0
Mar 31 09:59:48 ubuntu dstat.sh[65419]: 31-03 09:59:48| 43   9  47   0   0|1399M  839M  172M 5326M|9375B 4217B|   0  4322k|   0   226 |4547    13k|2.34 1.37 0.72|3.0   0  41|   0     0 |           | 11   32    0   62    0
Mar 31 09:59:49 ubuntu dstat.sh[65419]: 31-03 09:59:49| 32   4  63   0   0|1426M  812M  172M 5327M|  17k   14k|   0   157k|   0  11.1 |3527  3534 |2.32 1.38 0.73|3.0   0   0|   0     0 |           | 11   34    0   62    0
Mar 31 09:59:50 ubuntu dstat.sh[65419]: 31-03 09:59:50| 33   5  59   0   0|1417M  820M  172M 5327M|  14k   10k|   0   354k|   0  29.8 |5013  6162 |2.32 1.38 0.73|3.0   0  49|   0     0 |           | 11   32    0   64    0
Mar 31 09:59:51 ubuntu dstat.sh[65419]: 31-03 09:59:51| 38   7  55   0   0|1435M  803M  172M 5327M|9792B 6359B|   0   173k|   0  10.0 |2768  1930 |2.32 1.38 0.73|3.0   0 5.0|   0     0 |           | 11   33    0   62    0
Mar 31 09:59:52 ubuntu dstat.sh[65419]: 31-03 09:59:52| 31   4  65   0   0|1440M  798M  172M 5327M|  19k   16k|   0   212k|   0  20.0 |5503  6678 |2.32 1.38 0.73|3.0 1.0   0|   0     0 |           | 11   33    0   63    0
Mar 31 09:59:53 ubuntu dstat.sh[65419]: 31-03 09:59:53| 24  12  62   0   0|1394M  843M  172M 5327M|7700B 4116B|   0  2234k|   0   128 |4810  5019 |2.32 1.38 0.73|2.0   0 281|   0     0 |           | 11   32    0   64    0
