Mar 06 20:44:25 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 06 20:44:25 ubuntu dstat.sh[59029]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 06 20:44:25 ubuntu dstat.sh[59029]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 06 20:44:54 ubuntu dstat.sh[59029]: 06-03 20:44:54| 31  11  57   0   0|1380M 1130M  165M 5075M|5590B 2621B|   0  2276k|   0  17.0 |3631  2437 |1.39 0.97 0.52|2.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 06 20:44:55 ubuntu dstat.sh[59029]: 06-03 20:44:55| 35   4  59   0   0|1409M 1101M  165M 5075M|  13k   10k|   0    21M|   0   232 |3417  2980 |1.39 0.97 0.52|3.0   0 1.0|   0     0 |           | 11   30    0   17    0
Mar 06 20:44:56 ubuntu dstat.sh[59029]: 06-03 20:44:56| 38  17  45   0   0|1408M 1102M  165M 5075M|  15k   11k|   0   866k|   0  35.1 |7138  9092 |1.39 0.97 0.52|9.0   0 395|   0     0 |           | 11   28    0   18    0
Mar 06 20:44:57 ubuntu dstat.sh[59029]: 06-03 20:44:57| 82  18   0   0   0|1606M  903M  165M 5075M|4242B 1446B|   0    87k|   0  6.94 |5235  3524 |1.39 0.97 0.52|7.0   0 182|   0     0 |           | 11   28    0   16    0
Mar 06 20:44:58 ubuntu dstat.sh[59029]: 06-03 20:44:58| 80  11   9   0   0|1709M  800M  165M 5075M|  34k   32k|   0  1831k|   0  20.2 |7494  8388 |1.60 1.02 0.54|7.0   0   0|   0     0 |           | 11   34    0   16    0
Mar 06 20:44:59 ubuntu dstat.sh[59029]: 06-03 20:44:59| 60  17  21   0   0|1477M 1032M  165M 5075M|  21k   16k|   0   719k|   0  66.5 |8331    11k|1.60 1.02 0.54|4.0   0 294|   0     0 |           | 11   28    0   22    0
Mar 06 20:45:00 ubuntu dstat.sh[59029]: 06-03 20:45:00| 19   5  75   0   0|1527M  982M  165M 5075M|6381B 3435B|   0  2391k|   0  17.1 |1844  1379 |1.60 1.02 0.54|1.0   0  14|   0     0 |           | 11   29    0   22    0
Mar 06 20:45:01 ubuntu dstat.sh[59029]: 06-03 20:45:01| 17   3  79   0   0|1510M  999M  165M 5075M|  10k 6664B|   0   656k|   0  46.0 |2881  3349 |1.60 1.02 0.54|2.0   0 2.0|   0     0 |           | 11   28    0   23    0
Mar 06 20:45:02 ubuntu dstat.sh[59029]: 06-03 20:45:02| 19   8  72   0   0|1482M 1028M  165M 5075M|4822B 1607B|   0   270k|   0  1.98 |2737  1882 |1.60 1.02 0.54|2.0   0  68|   0     0 |           | 11   28    0   23    0
Mar 06 20:45:03 ubuntu dstat.sh[59029]: 06-03 20:45:03| 17   2  81   0   0|1466M 1043M  165M 5075M|  10k 7522B|   0     0 |   0     0 |2278  2253 |1.55 1.02 0.54|1.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 06 20:45:04 ubuntu dstat.sh[59029]: 06-03 20:45:04| 11  16  71   0   0|1427M 1082M  165M 5075M|6404B 2881B|   0   374k|   0  24.1 |4625  3736 |1.55 1.02 0.54|2.0   0 218|   0     0 |           | 11   28    0   24    0
Mar 06 20:45:05 ubuntu dstat.sh[59029]: 06-03 20:45:05| 17  32  50   0   0|1396M 1113M  165M 5075M|4922B 1620B|   0    85M|   0   608 |6777  6032 |1.55 1.02 0.54|4.0   0 684|   0     0 |           | 11   28    0   24    0
Mar 06 20:45:06 ubuntu dstat.sh[59029]: 06-03 20:45:06| 82  17   0   0   0|1594M  916M  165M 5075M|6262B 3740B|   0   787k|   0  48.0 |5138  2986 |1.55 1.02 0.54|4.0   0 138|   0     0 |           | 11   29    0   24    0
Mar 06 20:45:07 ubuntu dstat.sh[59029]: 06-03 20:45:07| 73  10  18   0   0|1638M  871M  165M 5076M|  38k   35k|   0   176k|   0  21.0 |7198    11k|1.55 1.02 0.54|3.0   0   0|   0     0 |           | 11   32    0   24    0
Mar 06 20:45:08 ubuntu dstat.sh[59029]: 06-03 20:45:08| 73  19   8   0   0|1540M  969M  165M 5076M|  18k   13k|   0   676k|   0  70.0 |8040    10k|1.91 1.10 0.57|7.0   0 310|   0     0 |           | 11   28    0   25    0
Mar 06 20:45:09 ubuntu dstat.sh[59029]: 06-03 20:45:09| 85  14   0   0   0|1676M  833M  165M 5076M|  10k 7340B|   0   152k|   0  10.0 |4944  2786 |1.91 1.10 0.57|6.0   0   0|   0     0 |           | 11   30    0   25    0
Mar 06 20:45:10 ubuntu dstat.sh[59029]: 06-03 20:45:10| 78   9  12   0   0|1722M  787M  165M 5076M|  43k   39k|   0   320k|   0  12.0 |7701    12k|1.91 1.10 0.57|6.0   0   0|   0     0 |           | 11   33    0   26    0
Mar 06 20:45:11 ubuntu dstat.sh[59029]: 06-03 20:45:11| 54  18  27   0   0|1523M  986M  165M 5076M|  23k   19k|   0   454k|   0  31.9 |8303    11k|1.91 1.10 0.57|3.0   0 297|   0     0 |           | 11   28    0   30    0
Mar 06 20:45:12 ubuntu dstat.sh[59029]: 06-03 20:45:12| 36   5  59   0   0|1524M  984M  165M 5076M|9970B 7314B|   0   149k|   0  7.04 |2736  1895 |1.91 1.10 0.57|2.0   0   0|   0     0 |           | 11   30    0   30    0
Mar 06 20:45:13 ubuntu dstat.sh[59029]: 06-03 20:45:13| 35   4  58   0   0|1478M 1030M  165M 5076M|  17k   13k|   0   981k|   0  62.8 |5245  6471 |1.83 1.10 0.57|2.0   0  25|   0     0 |           | 11   28    0   32    0
Mar 06 20:45:14 ubuntu dstat.sh[59029]: 06-03 20:45:14| 48  23  28   0   0|1479M 1029M  165M 5076M|4316B 1084B|   0    28k|   0  7.03 |5051  3376 |1.83 1.10 0.57|3.0   0 354|   0     0 |           | 11   28    0   31    0
Mar 06 20:45:15 ubuntu dstat.sh[59029]: 06-03 20:45:15| 50   5  44   0   0|1518M  990M  165M 5076M|  21k   17k|   0  5457k|   0   368 |4032  3765 |1.83 1.10 0.57|4.0   0 1.0|   0     0 |           | 11   31    0   31    0
Mar 06 20:45:16 ubuntu dstat.sh[59029]: 06-03 20:45:16| 53  17  28   0   0|1441M 1067M  165M 5077M|  17k   13k|   0   515k|   0  43.9 |7850  9652 |1.83 1.10 0.57|8.0   0 271|   0     0 |           | 11   28    0   32    0
Mar 06 20:45:17 ubuntu dstat.sh[59029]: 06-03 20:45:17| 75  13  11   0   0|1585M  923M  165M 5077M|  10k 8273B|   0   116k|   0  5.98 |5281  6165 |1.83 1.10 0.57|2.0   0  22|   0     0 |           | 11   32    0   33    0
Mar 06 20:45:18 ubuntu dstat.sh[59029]: 06-03 20:45:18| 58   7  34   0   0|1585M  923M  165M 5077M|  37k   32k|   0  1058k|   0  76.1 |9138    13k|1.85 1.12 0.58|5.0   0   0|   0     0 |           | 11   30    0   30    0
Mar 06 20:45:19 ubuntu dstat.sh[59029]: 06-03 20:45:19| 64  20  16   0   0|1503M 1005M  165M 5077M|8368B 4114B|   0   308k|   0  28.0 |4946  3984 |1.85 1.12 0.58|3.0   0 324|   0     0 |           | 11   28    0   31    0
Mar 06 20:45:20 ubuntu dstat.sh[59029]: 06-03 20:45:20| 48   6  45   0   0|1557M  951M  165M 5077M|  20k   17k|   0   530k|   0  10.0 |4608  4378 |1.85 1.12 0.58|3.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 06 20:45:21 ubuntu dstat.sh[59029]: 06-03 20:45:21| 47  17  34   0   0|1456M 1052M  165M 5077M|  18k   14k|   0   408k|   0  38.0 |7196  8970 |1.85 1.12 0.58|3.0   0 299|   0     0 |           | 11   28    0   33    0
Mar 06 20:45:22 ubuntu dstat.sh[59029]: 06-03 20:45:22| 58   7  34   0   0|1510M  998M  165M 5077M|  11k 9445B|   0   148k|   0  7.98 |3685  1795 |1.85 1.12 0.58|2.0   0 6.0|   0     0 |           | 11   31    0   30    0
Mar 06 20:45:23 ubuntu dstat.sh[59029]: 06-03 20:45:23| 49   5  45   0   0|1510M  998M  165M 5077M|  25k   21k|   0   784k|   0  53.0 |6658  9058 |1.86 1.13 0.59|3.0   0   0|   0     0 |           | 11   28    0   32    1
Mar 06 20:45:24 ubuntu dstat.sh[59029]: 06-03 20:45:24| 55  21  25   0   0|1501M 1006M  165M 5077M|4358B 1527B|   0    16k|   0  4.01 |4803  3004 |1.86 1.13 0.59|3.0   0 288|   0     0 |           | 11   28    0   33    0
Mar 06 20:45:25 ubuntu dstat.sh[59029]: 06-03 20:45:25| 49   5  44   0   0|1543M  964M  165M 5078M|  20k   17k|   0   156k|   0  4.99 |4366  4071 |1.86 1.13 0.59|4.0   0 1.0|   0     0 |           | 11   31    0   33    0
Mar 06 20:45:26 ubuntu dstat.sh[59029]: 06-03 20:45:26| 52  15  33   1   0|1411M 1096M  165M 5078M|  15k   11k|   0  3175k|   0   195 |7073  8043 |1.86 1.13 0.59|3.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 06 20:45:27 ubuntu dstat.sh[59029]: 06-03 20:45:27| 53   8  39   0   0|1492M 1015M  165M 5078M|  15k   13k|   0     0 |   0     0 |4133  2881 |1.86 1.13 0.59|4.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 06 20:45:28 ubuntu dstat.sh[59029]: 06-03 20:45:28| 51  15  33   1   0|1417M 1089M  165M 5078M|  18k   15k|   0  1116k|   0  81.0 |7500  9646 |2.11 1.20 0.61|5.0   0 301|   0     0 |           | 11   28    0   37    0
Mar 06 20:45:29 ubuntu dstat.sh[59029]: 06-03 20:45:29| 74  26   0   0   0|1555M  952M  165M 5078M|3915B 1240B|   0    36k|   0  8.98 |5459  4250 |2.11 1.20 0.61|7.0   0 386|   0     0 |           | 11   28    0   37    0
Mar 06 20:45:30 ubuntu dstat.sh[59029]: 06-03 20:45:30| 77  21   1   0   0|1696M  811M  165M 5078M|  21k   19k|   0   244k|   0  14.0 |6171  5453 |2.11 1.20 0.61|6.0   0 359|   0     0 |           | 11   32    0   37    0
Mar 06 20:45:31 ubuntu dstat.sh[59029]: 06-03 20:45:31| 74  21   5   0   0|1681M  825M  165M 5078M|  43k   39k|   0   548k|   0  45.0 |8554    11k|2.11 1.20 0.61|8.0   0 365|   0     0 |           | 11   30    0   38    0
Mar 06 20:45:32 ubuntu dstat.sh[59029]: 06-03 20:45:32| 77  23   0   0   0|1581M  925M  165M 5078M|  11k 7790B|   0   417k|   0  31.1 |6262  6012 |2.11 1.20 0.61|6.0   0 433|   0     0 |           | 11   28    0   38    0
Mar 06 20:45:33 ubuntu dstat.sh[59029]: 06-03 20:45:33| 83  11   5   0   0|1673M  833M  165M 5078M|  23k   19k|   0   912k|   0  1.99 |5499  4926 |2.18 1.23 0.62|3.0   0  10|   0     0 |           | 11   32    0   38    0
Mar 06 20:45:34 ubuntu dstat.sh[59029]: 06-03 20:45:34| 65  14  21   0   0|1550M  956M  165M 5078M|  43k   36k|   0    12k|   0  3.01 |9234    14k|2.18 1.23 0.62|3.0   0 228|   0     0 |           | 11   29    0   40    0
Mar 06 20:45:35 ubuntu dstat.sh[59029]: 06-03 20:45:35| 19  22  58   0   0|1445M 1061M  165M 5078M|  10k 4968B|   0    16k|   0  3.99 |6549  5968 |2.18 1.23 0.62|3.0   0 533|   0     0 |           | 11   28    0   41    0
Mar 06 20:45:36 ubuntu dstat.sh[59029]: 06-03 20:45:36| 49  37  14   0   0|1490M 1016M  165M 5079M|5594B 1624B|   0    56k|   0  11.0 |6015  5431 |2.18 1.23 0.62|5.0   0 819|   0     0 |           | 11   28    0   41    0
Mar 06 20:45:37 ubuntu dstat.sh[59029]: 06-03 20:45:37| 69  10  20   0   0|1580M  926M  165M 5079M|  20k   17k|   0  3586k|   0   123 |5072  4682 |2.18 1.23 0.62|3.0   0  25|   0     0 |           | 11   31    0   41    0
Mar 06 20:45:38 ubuntu dstat.sh[59029]: 06-03 20:45:38| 60  14  26   0   0|1534M  971M  165M 5079M|  21k   17k|   0   636k|   0  65.0 |6538  9283 |2.33 1.27 0.64|4.0   0 201|   0     0 |           | 11   29    0   44    0
Mar 06 20:45:39 ubuntu dstat.sh[59029]: 06-03 20:45:39| 75  14  11   0   0|1555M  951M  165M 5079M|  12k 8974B|   0   285k|   0  21.0 |4865  3214 |2.33 1.27 0.64|3.0   0  67|   0     0 |           | 11   30    0   45    0
Mar 06 20:45:40 ubuntu dstat.sh[59029]: 06-03 20:45:40| 59   6  33   0   0|1579M  927M  165M 5079M|  35k   31k|   0   175k|   0  9.97 |8995    13k|2.33 1.27 0.64|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 06 20:45:41 ubuntu dstat.sh[59029]: 06-03 20:45:41| 56   8  34   0   0|1584M  922M  165M 5079M|  38k   33k|   0   381k|   0  35.1 |  12k   18k|2.33 1.27 0.64|3.0   0  30|   0     0 |           | 11   30    0   45    0
Mar 06 20:45:42 ubuntu dstat.sh[59029]: 06-03 20:45:42| 76  15   9   0   0|1504M 1001M  165M 5079M|  13k 9457B|   0  2283k|   0   159 |6191  5847 |2.33 1.27 0.64|5.0   0  90|   0     0 |           | 11   29    0   45    0
Mar 06 20:45:43 ubuntu dstat.sh[59029]: 06-03 20:45:43| 65   9  25   0   0|1576M  929M  165M 5079M|  26k   24k|   0   176k|   0  12.0 |6849  8130 |2.46 1.32 0.66|2.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 06 20:45:44 ubuntu dstat.sh[59029]: 06-03 20:45:44| 54  10  37   0   0|1579M  925M  165M 5080M|  42k   37k|   0   160k|   0  9.01 |  13k   20k|2.46 1.32 0.66|3.0   0  71|   0     0 |           | 11   31    0   46    0
Mar 06 20:45:45 ubuntu dstat.sh[59029]: 06-03 20:45:45| 70  16  13   0   0|1493M 1012M  165M 5080M|  21k   16k|   0   156k|   0  9.97 |6667  7600 |2.46 1.32 0.66|3.0   0 190|   0     0 |           | 11   29    0   49    0
Mar 06 20:45:46 ubuntu dstat.sh[59029]: 06-03 20:45:46| 68   8  22   0   0|1573M  931M  165M 5080M|  23k   20k|   0   160k|   0  6.99 |5679  5959 |2.46 1.32 0.66|3.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 06 20:45:47 ubuntu dstat.sh[59029]: 06-03 20:45:47| 64  10  26   0   0|1541M  963M  165M 5080M|  33k   26k|   0   265k|   0  21.1 |  10k   15k|2.46 1.32 0.66|7.0   0  58|   0     0 |           | 11   29    0   51    0
Mar 06 20:45:48 ubuntu dstat.sh[59029]: 06-03 20:45:48| 78  15   8   0   0|1513M  992M  165M 5080M|  14k 9473B|   0   212k|   0  20.0 |5544  4858 |2.59 1.36 0.68|4.0   0  72|   0     0 |           | 11   29    0   51    0
Mar 06 20:45:49 ubuntu dstat.sh[59029]: 06-03 20:45:49| 63   9  27   0   0|1513M  991M  165M 5080M|  25k   20k|   0   312k|   0  37.0 |5469  6233 |2.59 1.36 0.68|3.0   0  40|   0     0 |           | 11   30    0   53    0
Mar 06 20:45:50 ubuntu dstat.sh[59029]: 06-03 20:45:50| 72  13  15   0   0|1558M  946M  165M 5080M|  25k   20k|   0   148k|   0  10.0 |6655  9198 |2.59 1.36 0.68|3.0   0  80|   0     0 |           | 11   29    0   52    0
Mar 06 20:45:51 ubuntu dstat.sh[59029]: 06-03 20:45:51| 63  11  25   0   0|1542M  962M  165M 5080M|  30k   27k|   0   544k|   0  62.0 |7655    11k|2.59 1.36 0.68|2.0   0  61|   0     0 |           | 11   34    0   53    0
Mar 06 20:45:52 ubuntu dstat.sh[59029]: 06-03 20:45:52| 73  17  10   0   0|1494M 1010M  166M 5080M|  16k   12k|   0   136k|   0  8.99 |6193  5696 |2.59 1.36 0.68|3.0   0 168|   0     0 |           | 11   33    0   55    0
Mar 06 20:45:53 ubuntu dstat.sh[59029]: 06-03 20:45:53| 70  10  19   0   0|1590M  914M  166M 5081M|  22k   18k|   0   132k|   0  7.99 |5006  4498 |2.62 1.39 0.69|6.0   0  34|   0     0 |           | 11   35    0   56    0
Mar 06 20:45:54 ubuntu dstat.sh[59029]: 06-03 20:45:54| 65  10  24   0   0|1521M  983M  166M 5081M|  24k   20k|   0   385k|   0  38.1 |8224    11k|2.62 1.39 0.69|4.0   0 106|   0     0 |           | 11   33    0   57    0
Mar 06 20:45:55 ubuntu dstat.sh[59029]: 06-03 20:45:55| 56  12  31   0   0|1546M  957M  166M 5081M|  12k 9468B|   0   288k|   0  25.0 |4706  3792 |2.62 1.39 0.69|2.0   0 127|   0     0 |           | 11   34    0   58    0
Mar 06 20:45:56 ubuntu dstat.sh[59029]: 06-03 20:45:56| 49  10  41   0   0|1555M  948M  166M 5081M|  18k   14k|   0   561k|   0  32.0 |4499  5521 |2.62 1.39 0.69|3.0   0  60|   0     0 |           | 11   33    0   60    0
Mar 06 20:45:57 ubuntu dstat.sh[59029]: 06-03 20:45:57| 55  10  34   0   0|1519M  984M  166M 5081M|  16k   12k|   0   196k|   0  11.0 |5936  5751 |2.62 1.39 0.69|3.0   0  96|   0     0 |           | 11   33    0   61    0
Mar 06 20:45:58 ubuntu dstat.sh[59029]: 06-03 20:45:58| 51  11  37   0   0|1516M  987M  166M 5081M|  16k   13k|   0   116k|   0  7.00 |5386  5397 |2.57 1.40 0.70|2.0   0  86|   0     0 |           | 11   33    0   62    0
Mar 06 20:45:59 ubuntu dstat.sh[59029]: 06-03 20:45:59| 48  10  41   0   0|1535M  968M  166M 5081M|  15k   11k|   0   283k|   0  18.9 |4641  5433 |2.57 1.40 0.70|3.0   0  86|   0     0 |           | 11   33    0   62    0
Mar 06 20:46:00 ubuntu dstat.sh[59029]: 06-03 20:46:00| 30   6  62   0   0|1530M  972M  166M 5081M|  18k   14k|   0   236k|   0  23.0 |5674  6493 |2.57 1.40 0.70|3.0   0  67|   0     0 |           | 11   33    0   63    0
Mar 06 20:46:01 ubuntu dstat.sh[59029]: 06-03 20:46:01| 35  10  54   0   0|1487M 1016M  166M 5081M|8016B 5238B|   0   308k|   0  26.0 |4079  3423 |2.57 1.40 0.70|2.0   0  68|   0     0 |           | 11   33    0   64    0
Mar 06 20:46:02 ubuntu dstat.sh[59029]: 06-03 20:46:02| 35   5  59   0   0|1506M  997M  166M 5081M|  15k   11k|   0   112k|   0  7.98 |3834  4002 |2.57 1.40 0.70|5.0   0   0|   0     0 |           | 11   33    0   65    0
Mar 06 20:46:03 ubuntu dstat.sh[59029]: 06-03 20:46:03| 37   8  54   0   0|1477M 1026M  166M 5082M|  12k 8244B|   0   189k|   0  15.1 |4014  3908 |2.44 1.39 0.70|3.0   0  55|   0     0 |           | 11   32    0   59    0
Mar 06 20:46:04 ubuntu dstat.sh[59029]: 06-03 20:46:04| 35   9  56   0   0|1486M 1017M  166M 5082M|  10k 7194B|   0  1733k|   0  32.0 |3533  3152 |2.44 1.39 0.70|3.0   0  83|   0     0 |           | 11   33    0   59    0
Mar 06 20:46:05 ubuntu dstat.sh[59029]: 06-03 20:46:05| 34   9  55   0   0|1454M 1049M  166M 5082M|  14k   10k|   0   203k|   0  15.9 |4339  3935 |2.44 1.39 0.70|5.0   0  61|   0     0 |           | 11   33    0   60    0
Mar 06 20:46:06 ubuntu dstat.sh[59029]: 06-03 20:46:06| 36   6  57   0   0|1483M 1019M  166M 5082M|  12k 8921B|   0   363k|   0  21.2 |3482  3026 |2.44 1.39 0.70|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
