Apr 29 16:31:22 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 29 16:31:23 ubuntu dstat.sh[66068]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 29 16:31:23 ubuntu dstat.sh[66068]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 29 16:31:33 ubuntu dstat.sh[66068]: 29-04 16:31:33| 36   7  48   7   0|1197M 1015M  169M 5352M|7701B 2287B|   0    40M|   0  2944 |  10k   18k|1.32 1.02 0.59|3.0   0  65|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:34 ubuntu dstat.sh[66068]: 29-04 16:31:34| 38   9  50   1   0|1254M  957M  170M 5353M|7404B 2871B|   0  9756k|   0   499 |4353  4370 |1.37 1.04 0.60|3.0   0  72|   0     0 |           | 11    5    0   19    0
Apr 29 16:31:35 ubuntu dstat.sh[66068]: 29-04 16:31:35| 43   8  46   0   0|1273M  931M  170M 5358M|3319B  239B|   0  1528k|   0  50.8 |  11k   19k|1.37 1.04 0.60|2.0   0  14|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:36 ubuntu dstat.sh[66068]: 29-04 16:31:36| 42  11  45   0   0|1220M  984M  170M 5358M|2568B    0 |   0  8567k|   0   419 |  12k   20k|1.37 1.04 0.60|3.0   0  23|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:37 ubuntu dstat.sh[66068]: 29-04 16:31:37| 44   7  48   0   0|1204M 1012M  170M 5347M|2566B    0 |   0   733k|   0  37.3 |2979  1678 |1.37 1.04 0.60|3.0   0  14|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:38 ubuntu dstat.sh[66068]: 29-04 16:31:38| 38  12  49   0   0|1158M 1058M  170M 5347M|1987B    0 |   0   835k|   0  40.1 |4213  2962 |1.37 1.04 0.60|2.0   0 195|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:39 ubuntu dstat.sh[66068]: 29-04 16:31:39|  9  20  69   0   0|1125M 1091M  170M 5347M|1858B    0 |   0    16k|   0  4.00 |5177  3632 |1.26 1.02 0.59|4.0   0 299|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:40 ubuntu dstat.sh[66068]: 29-04 16:31:40|  9  21  69   0   0|1081M 1135M  170M 5347M|2221B    0 |   0    28k|   0  7.00 |5181  3608 |1.26 1.02 0.59|1.0   0 293|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:41 ubuntu dstat.sh[66068]: 29-04 16:31:41| 24  17  58   0   0|1112M 1104M  170M 5348M|2590B    0 |   0  8192B|   0  2.00 |6020  8191 |1.26 1.02 0.59|3.0   0 187|   0     0 |           | 11    4    0   19    0
Apr 29 16:31:42 ubuntu dstat.sh[66068]: 29-04 16:31:42| 45   9  45   0   0|1189M 1027M  170M 5348M|2291B    0 |   0    28k|   0  1.99 |3152  1723 |1.26 1.02 0.59|3.0   0  68|   0     0 |           | 11    5    0   19    0
Apr 29 16:31:43 ubuntu dstat.sh[66068]: 29-04 16:31:43| 44   8  47   1   0|1220M  995M  170M 5348M|2862B    0 |   0    23M|   0   617 |3433  2053 |1.26 1.02 0.59|5.0   0   0|   0     0 |           | 11    5    0   19    0
Apr 29 16:31:44 ubuntu dstat.sh[66068]: 29-04 16:31:44| 40   8  51   0   0|1246M  967M  170M 5351M|2822B    0 |   0  2129k|   0   125 |3546  3699 |1.32 1.04 0.60|4.0   0  58|   0     0 |           | 11    4    0   20    0
Apr 29 16:31:45 ubuntu dstat.sh[66068]: 29-04 16:31:45|  2   5  91   0   0|1240M  973M  170M 5351M|2646B    0 |   0  2277k|   0  50.1 |1612  1531 |1.32 1.04 0.60|2.0   0  64|   0     0 |           | 10    4    0   18    0
Apr 29 16:31:46 ubuntu dstat.sh[66068]: 29-04 16:31:46| 21   5  73   0   0|1296M  917M  170M 5351M|2156B    0 |   0     0 |   0     0 |1981  1567 |1.32 1.04 0.60|1.0   0  18|   0     0 |           | 11    4    0   18    0
Apr 29 16:31:47 ubuntu dstat.sh[66068]: 29-04 16:31:47| 22   3  74   0   0|1326M  888M  170M 5351M|2237B    0 |   0  8192B|   0  2.00 |1618  1145 |1.32 1.04 0.60|1.0   0   0|   0     0 |           | 11    4    0   18    0
Apr 29 16:31:48 ubuntu dstat.sh[66068]: 29-04 16:31:48| 23   4  71   1   0|1343M  870M  170M 5351M|2100B    0 |   0    33M|   0   353 |3929  5063 |1.32 1.04 0.60|1.0   0 2.0|   0     0 |           | 11    4    0   20    0
Apr 29 16:31:49 ubuntu dstat.sh[66068]: 29-04 16:31:49| 20   6  73   1   0|1302M  911M  170M 5351M|1861B    0 | 144k 2549k|7.00   146 |2436  2213 |1.30 1.04 0.60|2.0   0  42|   0     0 |           | 11    4    0   16    0
Apr 29 16:31:50 ubuntu dstat.sh[66068]: 29-04 16:31:50| 20   2  77   0   0|1326M  887M  170M 5351M|4277B 2383B|   0  1023k|   0  19.0 |2220  2192 |1.30 1.04 0.60|4.0   0 1.0|   0     0 |           | 11   15    0   16    0
Apr 29 16:31:51 ubuntu dstat.sh[66068]: 29-04 16:31:51| 20   3  75   1   0|1321M  891M  170M 5351M|8418B 6059B| 269k 1364k|66.2  84.2 |2439  2262 |1.30 1.04 0.60|2.0   0  10|   0     0 |           | 11   28    0   17    0
Apr 29 16:31:52 ubuntu dstat.sh[66068]: 29-04 16:31:52| 19   5  73   0   0|1379M  833M  170M 5351M|1937B    0 |   0  2260k|   0  16.0 |1986  1451 |1.30 1.04 0.60|1.0   0  35|   0     0 |           | 11   28    0   17    0
Apr 29 16:31:53 ubuntu dstat.sh[66068]: 29-04 16:31:53| 18   2  78   0   0|1377M  835M  170M 5351M|8995B 6906B|   0    12M|   0   154 |2331  2136 |1.30 1.04 0.60|2.0   0 5.0|   0     0 |           | 11   28    0   18    0
Apr 29 16:31:54 ubuntu dstat.sh[66068]: 29-04 16:31:54| 38  11  51   0   0|1382M  830M  170M 5351M|1563B    0 |   0    12k|   0  3.01 |3505  2272 |1.35 1.05 0.61|4.0   0 151|   0     0 |           | 11   28    0   18    0
Apr 29 16:31:55 ubuntu dstat.sh[66068]: 29-04 16:31:55| 32   4  63   0   0|1419M  793M  170M 5351M|  14k   12k|   0   432k|   0  3.00 |4248  4760 |1.35 1.05 0.61|3.0   0   0|   0     0 |           | 11   30    0   18    0
Apr 29 16:31:56 ubuntu dstat.sh[66068]: 29-04 16:31:56| 44  20  34   0   0|1370M  841M  170M 5352M|9158B 6688B|   0   300k|   0  34.0 |6310  7260 |1.35 1.05 0.61|6.0   0 450|   0     0 |           | 11   28    0   19    0
Apr 29 16:31:57 ubuntu dstat.sh[66068]: 29-04 16:31:57| 79  18   0   0   0|1598M  613M  170M 5352M|2661B    0 |   0   168k|   0  11.0 |4888  2962 |1.35 1.05 0.61|7.0   0 128|   0     0 |           | 11   28    0   18    0
Apr 29 16:31:58 ubuntu dstat.sh[66068]: 29-04 16:31:58| 82  13   3   0   0|1729M  483M  170M 5352M|  26k   24k|   0    30M|   0   168 |6994  6949 |1.35 1.05 0.61|5.0   0 7.0|   0     0 |           | 11   33    0   18    0
Apr 29 16:31:59 ubuntu dstat.sh[66068]: 29-04 16:31:59| 67  14  17   0   0|1610M  602M  170M 5352M|  23k   19k|   0  1543k|   0  80.8 |8128    12k|1.64 1.12 0.64|  0   0 249|   0     0 |           | 11   29    0   23    0
Apr 29 16:32:00 ubuntu dstat.sh[66068]: 29-04 16:32:00| 19   7  72   0   0|1511M  701M  170M 5352M|5415B 1034B|   0   320k|   0  25.0 |3129  2879 |1.64 1.12 0.64|2.0   0  60|   0     0 |           | 11   28    0   24    0
Apr 29 16:32:01 ubuntu dstat.sh[66068]: 29-04 16:32:01| 19   3  78   0   0|1515M  697M  170M 5352M|8345B 3911B|   0  1872k|   0   103 |1988  1634 |1.64 1.12 0.64|1.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 29 16:32:02 ubuntu dstat.sh[66068]: 29-04 16:32:02| 15   7  76   0   0|1467M  744M  170M 5352M|8122B 3033B|   0   528k|   0  42.0 |3444  3509 |1.64 1.12 0.64|2.0   0  68|   0     0 |           | 11   28    0   24    0
Apr 29 16:32:03 ubuntu dstat.sh[66068]: 29-04 16:32:03| 20   4  75   0   0|1467M  744M  170M 5352M|4721B 2005B|   0    54M|   0   240 |2119  1621 |1.64 1.12 0.64|1.0   0   0|   0     0 |           | 11   29    0   24    0
Apr 29 16:32:04 ubuntu dstat.sh[66068]: 29-04 16:32:04| 17   4  78   0   0|1422M  789M  170M 5352M|8862B 5116B|   0  1202k|   0  24.0 |3052  3443 |1.51 1.10 0.63|1.0   0  14|   0     0 |           | 11   28    0   25    0
Apr 29 16:32:05 ubuntu dstat.sh[66068]: 29-04 16:32:05|  7  23  67   0   0|1404M  807M  170M 5352M|3116B   42B|   0   164k|   0  11.0 |5570  3871 |1.51 1.10 0.63|2.0   0 410|   0     0 |           | 11   28    0   25    0
Apr 29 16:32:06 ubuntu dstat.sh[66068]: 29-04 16:32:06| 39  33  28   0   0|1436M  776M  170M 5352M|2642B    0 |   0   228k|   0  19.0 |5769  4617 |1.51 1.10 0.63|6.0   0 615|   0     0 |           | 11   28    0   25    0
Apr 29 16:32:07 ubuntu dstat.sh[66068]: 29-04 16:32:07| 85  13   2   0   0|1638M  573M  170M 5352M|  12k 9709B|   0   543k|   0  34.0 |5467  3331 |1.51 1.10 0.63|4.0   0   0|   0     0 |           | 11   31    0   25    0
Apr 29 16:32:08 ubuntu dstat.sh[66068]: 29-04 16:32:08| 71  10  19   0   0|1622M  589M  170M 5352M|  38k   34k|   0   372k|   0  43.0 |8495    14k|1.51 1.10 0.63|6.0   0  33|   0     0 |           | 11   31    0   25    0
Apr 29 16:32:09 ubuntu dstat.sh[66068]: 29-04 16:32:09| 76  23   0   0   0|1553M  658M  170M 5352M|7567B 4409B|   0  1026k|   0  53.9 |6837    12k|1.95 1.20 0.67|6.0   0 313|   0     0 |           | 11   28    0   27    0
Apr 29 16:32:10 ubuntu dstat.sh[66068]: 29-04 16:32:10| 86  15   0   0   0|1693M  517M  170M 5352M|  10k 8266B|   0  3710k|   0   209 |5474  3970 |1.95 1.20 0.67|6.0   0   0|   0     0 |           | 11   31    0   26    0
Apr 29 16:32:11 ubuntu dstat.sh[66068]: 29-04 16:32:11| 81   9   8   0   0|1729M  481M  170M 5353M|  44k   40k|   0   188k|   0  9.97 |8406    13k|1.95 1.20 0.67|8.0   0 1.0|   0     0 |           | 11   32    0   28    0
Apr 29 16:32:12 ubuntu dstat.sh[66068]: 29-04 16:32:12| 63  18  19   0   0|1504M  707M  170M 5353M|  18k   14k|   0   452k|   0  37.0 |6666  8760 |1.95 1.20 0.67|3.0   0 297|   0     0 |           | 11   28    0   31    0
Apr 29 16:32:13 ubuntu dstat.sh[66068]: 29-04 16:32:13| 37   6  57   0   0|1539M  671M  170M 5353M|8436B 6256B|   0   228k|   0  8.99 |2827  1734 |1.95 1.20 0.67|3.0   0   0|   0     0 |           | 11   30    0   31    0
Apr 29 16:32:14 ubuntu dstat.sh[66068]: 29-04 16:32:14| 34   8  57   0   0|1437M  773M  170M 5353M|  15k   12k|   0   233k|   0  21.1 |5340  6680 |2.04 1.23 0.68|1.0   0  87|   0     0 |           | 11   28    0   32    0
Apr 29 16:32:15 ubuntu dstat.sh[66068]: 29-04 16:32:15| 46  21  31   0   0|1506M  704M  170M 5353M|2710B    0 |   0   236k|   0  15.0 |4880  3123 |2.04 1.23 0.68|3.0   0 291|   0     0 |           | 11   28    0   32    0
Apr 29 16:32:16 ubuntu dstat.sh[66068]: 29-04 16:32:16| 53   6  40   0   0|1552M  658M  170M 5353M|  16k   14k|   0  2169k|   0   101 |4409  3592 |2.04 1.23 0.68|2.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 29 16:32:17 ubuntu dstat.sh[66068]: 29-04 16:32:17| 52  19  28   0   0|1427M  783M  170M 5353M|  18k   13k|   0  1278k|   0  83.2 |8080    10k|2.04 1.23 0.68|5.0   0 258|   0     0 |           | 11   28    0   33    0
Apr 29 16:32:18 ubuntu dstat.sh[66068]: 29-04 16:32:18| 78  12  10   0   0|1590M  620M  170M 5353M|8328B 6875B|   0   339k|   0  16.9 |4661  2068 |2.04 1.23 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   29    0
Apr 29 16:32:19 ubuntu dstat.sh[66068]: 29-04 16:32:19| 59   7  32   0   0|1582M  627M  170M 5353M|  36k   32k|   0  6135k|   0   411 |9325    13k|2.03 1.24 0.69|4.0   0   0|   0     0 |           | 11   30    0   31    0
Apr 29 16:32:20 ubuntu dstat.sh[66068]: 29-04 16:32:20| 65  18  17   0   0|1481M  728M  170M 5353M|4756B  664B|   0   333k|   0  26.1 |5106  4024 |2.03 1.24 0.69|4.0   0 325|   0     0 |           | 11   28    0   32    0
Apr 29 16:32:21 ubuntu dstat.sh[66068]: 29-04 16:32:21| 53   5  42   0   0|1513M  697M  170M 5353M|  17k   15k|   0   224k|   0  10.0 |4395  4042 |2.03 1.24 0.69|2.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 29 16:32:22 ubuntu dstat.sh[66068]: 29-04 16:32:22| 57  16  27   0   0|1446M  764M  170M 5354M|  18k   13k|   0  1181k|   0  78.1 |7957    10k|2.03 1.24 0.69|6.0   0 284|   0     0 |           | 11   28    0   31    0
Apr 29 16:32:23 ubuntu dstat.sh[66068]: 29-04 16:32:23| 58   7  35   0   0|1500M  710M  170M 5354M|9338B 6646B|   0   159k|   0  9.97 |3537  1781 |2.03 1.24 0.69|2.0   0  15|   0     0 |           | 11   31    0   31    0
Apr 29 16:32:24 ubuntu dstat.sh[66068]: 29-04 16:32:24| 52   7  40   0   0|1489M  720M  170M 5354M|  23k   21k|   0   662k|   0  19.0 |7214  9459 |2.03 1.25 0.69|3.0   0  71|   0     0 |           | 11   29    0   33    0
Apr 29 16:32:25 ubuntu dstat.sh[66068]: 29-04 16:32:25| 66  17  16   0   0|1521M  688M  170M 5354M|3552B  198B|   0   204k|   0  11.0 |4270  2435 |2.03 1.25 0.69|4.0   0 216|   0     0 |           | 11   28    0   34    0
Apr 29 16:32:26 ubuntu dstat.sh[66068]: 29-04 16:32:26| 47   4  48   0   0|1549M  660M  170M 5354M|  22k   19k|   0   143k|   0  5.97 |5376  5724 |2.03 1.25 0.69|3.0   0   0|   0     0 |           | 11   31    0   34    0
Apr 29 16:32:27 ubuntu dstat.sh[66068]: 29-04 16:32:27| 58  13  28   0   0|1494M  715M  170M 5354M|9659B 6509B|   0  1114k|   0  78.9 |6271  6262 |2.03 1.25 0.69|4.0   0 112|   0     0 |           | 11   28    0   36    0
Apr 29 16:32:28 ubuntu dstat.sh[66068]: 29-04 16:32:28| 55   8  37   0   0|1564M  645M  170M 5354M|  14k   11k|   0   124k|   0  13.0 |4214  3127 |2.03 1.25 0.69|4.0   0 1.0|   0     0 |           | 11   31    0   36    0
Apr 29 16:32:29 ubuntu dstat.sh[66068]: 29-04 16:32:29| 53  15  31   0   0|1436M  773M  170M 5354M|  16k   14k|   0   506k|   0  46.2 |7656  9794 |2.11 1.28 0.71|5.0   0 313|   0     0 |           | 11   28    0   38    0
Apr 29 16:32:30 ubuntu dstat.sh[66068]: 29-04 16:32:30| 77  23   0   0   0|1550M  659M  170M 5355M|2394B    0 |   0   227k|   0  17.0 |5460  4374 |2.11 1.28 0.71|8.0   0 403|   0     0 |           | 11   28    0   36    0
Apr 29 16:32:31 ubuntu dstat.sh[66068]: 29-04 16:32:31| 80  19   0   0   0|1725M  483M  170M 5355M|  16k   14k|   0   213k|   0  9.02 |6092  5300 |2.11 1.28 0.71|7.0   0 353|   0     0 |           | 11   32    0   36    0
Apr 29 16:32:32 ubuntu dstat.sh[66068]: 29-04 16:32:32| 77  19   4   0   0|1738M  471M  170M 5355M|  46k   42k|   0   888k|   0  63.0 |8960    12k|2.11 1.28 0.71|8.0   0 387|   0     0 |           | 11   30    0   37    0
Apr 29 16:32:33 ubuntu dstat.sh[66068]: 29-04 16:32:33| 74  25   0   0   0|1547M  661M  171M 5355M|9936B 6563B|   0   408k|   0  33.0 |6409  6164 |2.11 1.28 0.71|5.0   0 399|   0     0 |           | 11   28    0   37    0
Apr 29 16:32:34 ubuntu dstat.sh[66068]: 29-04 16:32:34| 84  10   6   0   0|1664M  544M  171M 5355M|  14k   12k|   0   152k|   0  8.00 |5036  2874 |2.18 1.31 0.72|5.0   0   0|   0     0 |           | 11   32    0   37    0
Apr 29 16:32:35 ubuntu dstat.sh[66068]: 29-04 16:32:35| 71   8  20   0   0|1672M  536M  171M 5355M|  45k   41k|   0   324k|   0  11.0 |9857    16k|2.18 1.31 0.72|8.0   0   0|   0     0 |           | 11   29    0   40    1
Apr 29 16:32:36 ubuntu dstat.sh[66068]: 29-04 16:32:36| 34  27  37   0   0|1500M  707M  171M 5355M|6146B 2878B|   0   172k|   0  13.0 |6308  5670 |2.18 1.31 0.72|2.0   0 629|   0     0 |           | 11   28    0   42    0
Apr 29 16:32:37 ubuntu dstat.sh[66068]: 29-04 16:32:37| 26  36  37   0   0|1477M  731M  171M 5355M|3494B    0 |   0   240k|   0  21.0 |6053  5035 |2.18 1.31 0.72|6.0   0 732|   0     0 |           | 11   28    0   42    0
Apr 29 16:32:38 ubuntu dstat.sh[66068]: 29-04 16:32:38| 73  20   7   0   0|1556M  652M  171M 5355M|6119B 4187B|   0  4106B|   0  1.00 |4781  2857 |2.18 1.31 0.72|3.0   0 242|   0     0 |           | 11   30    0   42    0
Apr 29 16:32:39 ubuntu dstat.sh[66068]: 29-04 16:32:39| 64   7  28   0   0|1601M  606M  171M 5355M|  27k   23k|   0   367k|   0  31.9 |6629  8559 |2.09 1.31 0.72|3.0   0   0|   0     0 |           | 11   30    0   44    0
Apr 29 16:32:40 ubuntu dstat.sh[66068]: 29-04 16:32:40| 73  21   8   0   0|1497M  711M  171M 5355M|8840B 5438B|   0   605k|   0  36.1 |5741  5909 |2.09 1.31 0.72|5.0   0 269|   0     0 |           | 11   28    0   46    0
Apr 29 16:32:41 ubuntu dstat.sh[66068]: 29-04 16:32:41| 73   9  18   0   0|1583M  624M  171M 5355M|  17k   16k|   0   184k|   0  11.0 |4733  3530 |2.09 1.31 0.72|4.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 29 16:32:42 ubuntu dstat.sh[66068]: 29-04 16:32:42| 53   7  39   0   0|1583M  624M  171M 5356M|  42k   38k|   0   180k|   0  12.0 |  13k   20k|2.09 1.31 0.72|2.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 29 16:32:43 ubuntu dstat.sh[66068]: 29-04 16:32:43| 69  12  18   0   0|1504M  703M  171M 5356M|  24k   18k|   0   548k|   0  59.0 |8454    12k|2.09 1.31 0.72|4.0   0  90|   0     0 |           | 11   28    0   46    0
Apr 29 16:32:44 ubuntu dstat.sh[66068]: 29-04 16:32:44| 79  12   9   0   0|1569M  638M  171M 5356M|  11k 7998B|   0   224k|   0  11.0 |4764  2760 |2.08 1.32 0.73|4.0   0  30|   0     0 |           | 11   30    1   46    0
Apr 29 16:32:45 ubuntu dstat.sh[66068]: 29-04 16:32:45| 51   6  42   0   0|1592M  614M  171M 5356M|  26k   22k|   0   180k|   0  11.0 |8084    11k|2.08 1.32 0.73|3.0   0   0|   0     0 |           | 11   31    1   46    0
Apr 29 16:32:46 ubuntu dstat.sh[66068]: 29-04 16:32:46| 61  12  26   0   0|1545M  662M  171M 5356M|  40k   35k|   0   180k|   0  11.0 |  11k   17k|2.08 1.32 0.73|4.0   0 143|   0     0 |           | 11   29    0   48    0
Apr 29 16:32:47 ubuntu dstat.sh[66068]: 29-04 16:32:47| 80  13   7   0   0|1555M  652M  171M 5356M|  12k 9361B|   0  3835k|   0   135 |5628  5926 |2.08 1.32 0.73|5.0   0 108|   0     0 |           | 11   28    0   49    0
Apr 29 16:32:48 ubuntu dstat.sh[66068]: 29-04 16:32:48| 69   9  20   0   0|1655M  551M  171M 5357M|  24k   22k|   0   164k|   0  9.99 |5977  7396 |2.08 1.32 0.73|5.0   0  11|   0     0 |           | 11   31    0   49    0
Apr 29 16:32:49 ubuntu dstat.sh[66068]: 29-04 16:32:49| 66   9  25   0   0|1521M  685M  171M 5357M|  33k   29k|   0   573k|   0  67.1 |9466    15k|2.23 1.36 0.75|5.0   0  45|   0     0 |           | 11   28    0   51    0
Apr 29 16:32:50 ubuntu dstat.sh[66068]: 29-04 16:32:50| 78  17   5   0   0|1558M  648M  171M 5357M|6242B 3910B|   0   276k|   0  22.0 |4945  2873 |2.23 1.36 0.75|5.0   0  86|   0     0 |           | 11   31    0   49    0
Apr 29 16:32:51 ubuntu dstat.sh[66068]: 29-04 16:32:51| 61  11  28   0   0|1551M  655M  171M 5357M|  23k   21k|   0   300k|   0  28.0 |6097  7135 |2.23 1.36 0.75|4.0   0  61|   0     0 |           | 11   35    0   50    0
Apr 29 16:32:52 ubuntu dstat.sh[66068]: 29-04 16:32:52| 69  11  20   0   0|1600M  606M  171M 5357M|  29k   26k|   0  2185k|   0   166 |7605    12k|2.23 1.36 0.75|3.0   0  60|   0     0 |           | 11   33    0   53    0
Apr 29 16:32:53 ubuntu dstat.sh[66068]: 29-04 16:32:53| 75  14  11   0   0|1564M  642M  171M 5357M|  16k   13k|   0   164k|   0  9.00 |5303  5525 |2.23 1.36 0.75|5.0   0 141|   0     0 |           | 11   33    0   54    0
Apr 29 16:32:54 ubuntu dstat.sh[66068]: 29-04 16:32:54| 71  13  16   0   0|1555M  651M  171M 5357M|  18k   15k|   0     0 |   0     0 |5172  5394 |2.37 1.41 0.76|5.0   0  86|   0     0 |           | 11   34    0   55    0
Apr 29 16:32:55 ubuntu dstat.sh[66068]: 29-04 16:32:55| 74  13  12   0   0|1583M  622M  171M 5357M|  16k   13k|   0   276k|   0  5.99 |5611  6382 |2.37 1.41 0.76|7.0   0  68|   0     0 |           | 11   34    0   55    0
Apr 29 16:32:56 ubuntu dstat.sh[66068]: 29-04 16:32:56| 64   9  26   0   0|1554M  652M  171M 5358M|  25k   23k|   0   172k|   0  16.0 |6052  7587 |2.37 1.41 0.76|4.0   0  66|   0     0 |           | 11   35    0   56    0
Apr 29 16:32:57 ubuntu dstat.sh[66068]: 29-04 16:32:57| 52  16  31   0   0|1496M  710M  171M 5358M|7102B 4321B|   0   481k|   0  46.1 |5438  4868 |2.37 1.41 0.76|3.0   0 193|   0     0 |           | 11   32    0   59    0
Apr 29 16:32:58 ubuntu dstat.sh[66068]: 29-04 16:32:58| 56   8  35   0   0|1545M  660M  171M 5358M|  13k   11k|   0   184k|   0  8.98 |3949  2532 |2.37 1.41 0.76|2.0   0 7.0|   0     0 |           | 11   35    0   59    0
Apr 29 16:32:59 ubuntu dstat.sh[66068]: 29-04 16:32:59| 51  10  39   0   0|1490M  715M  171M 5358M|  24k   20k|   0   244k|   0  19.0 |7369    10k|2.34 1.42 0.77|4.0   0  97|   0     0 |           | 11   32    0   61    0
Apr 29 16:33:00 ubuntu dstat.sh[66068]: 29-04 16:33:00| 61  13  26   0   0|1529M  676M  171M 5358M|5127B 2063B|   0   204k|   0  11.0 |4117  2064 |2.34 1.42 0.77|2.0   0  85|   0     0 |           | 11   33    0   61    0
Apr 29 16:33:01 ubuntu dstat.sh[66068]: 29-04 16:33:01| 50   6  43   0   0|1560M  645M  171M 5358M|  25k   20k|   0   230k|   0  15.9 |5167  6437 |2.34 1.42 0.77|4.0   0   0|   0     0 |           | 11   34    0   62    0
Apr 29 16:33:02 ubuntu dstat.sh[66068]: 29-04 16:33:02| 33  14  52   1   0|1434M  770M  171M 5358M|  12k 9132B|   0   404k|   0  35.3 |6444  7352 |2.34 1.42 0.77|4.0   0 223|   0     0 |           | 11   32    0   64    0
Apr 29 16:33:03 ubuntu dstat.sh[66068]: 29-04 16:33:03| 40   8  51   0   0|1476M  729M  171M 5358M|4174B 1959B|   0   144k|   0  9.97 |2560  1355 |2.34 1.42 0.77|2.0   0   0|   0     0 |           | 11   33    0   57    0
Apr 29 16:33:04 ubuntu dstat.sh[66068]: 29-04 16:33:04| 34   4  60   0   0|1479M  726M  171M 5358M|  19k   15k|   0   212k|   0  16.0 |5398  6735 |2.16 1.39 0.77|4.0   0   0|   0     0 |           | 11   32    0   59    0
