Mar 10 18:00:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 10 18:00:09 ubuntu dstat.sh[59650]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 10 18:00:09 ubuntu dstat.sh[59650]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 10 18:00:56 ubuntu dstat.sh[59650]: 10-03 18:00:56| 64  15  20   0   0|1513M  962M  166M 5106M|  24k   18k|   0   672k|   0  81.0 |9418    13k|1.96 1.13 0.58|7.0   0 264|   0     0 |           | 11   28    0   25    0
Mar 10 18:00:57 ubuntu dstat.sh[59650]: 10-03 18:00:57| 84  15   0   0   0|1619M  856M  166M 5107M|5908B 1591B|   0   200k|   0  12.0 |4848  2778 |1.96 1.13 0.58|6.0   0  46|   0     0 |           | 11   28    1   25    0
Mar 10 18:00:58 ubuntu dstat.sh[59650]: 10-03 18:00:58| 63   8  28   0   0|1712M  763M  166M 5107M|  28k   25k|   0   139k|   0  6.96 |5291  4603 |2.04 1.16 0.59|5.0   0   0|   0     0 |           | 11   34    0   25    0
Mar 10 18:00:59 ubuntu dstat.sh[59650]: 10-03 18:00:59| 65   9  25   0   0|1707M  767M  166M 5107M|  40k   34k|   0  5825k|   0   394 |9608    16k|2.04 1.16 0.59|6.0   0  63|   0     0 |           | 11   30    0   29    0
Mar 10 18:01:00 ubuntu dstat.sh[59650]: 10-03 18:01:00| 52  15  33   0   0|1501M  973M  166M 5107M|  11k 6850B|   0   372k|   0  24.0 |5275  5160 |2.04 1.16 0.59|2.0   0 235|   0     0 |           | 11   28    0   29    0
Mar 10 18:01:01 ubuntu dstat.sh[59650]: 10-03 18:01:01| 30   4  65   0   0|1514M  960M  166M 5107M|  14k   11k|   0   139k|   0  9.94 |3066  2781 |2.04 1.16 0.59|2.0   0   0|   0     0 |           | 11   30    0   29    0
Mar 10 18:01:02 ubuntu dstat.sh[59650]: 10-03 18:01:02| 40  20  40   0   0|1378M 1096M  166M 5107M|  13k   10k|   0   360k|   0  32.0 |6107  6940 |2.04 1.16 0.59|4.0   0 379|   0     0 |           | 11   28    0   31    0
Mar 10 18:01:03 ubuntu dstat.sh[59650]: 10-03 18:01:03| 54   7  38   0   0|1486M  988M  166M 5107M|  11k   10k|   0   196k|   0  11.0 |3826  2273 |2.12 1.19 0.60|6.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 10 18:01:04 ubuntu dstat.sh[59650]: 10-03 18:01:04| 49   8  42   0   0|1478M  995M  166M 5107M|  26k   21k|   0   747k|   0  42.2 |7887    10k|2.12 1.19 0.60|4.0   0  48|   0     0 |           | 11   28    0   28    0
Mar 10 18:01:05 ubuntu dstat.sh[59650]: 10-03 18:01:05| 78  21   1   0   0|1527M  947M  166M 5107M|4364B 1412B|   0   858k|   0  12.0 |4746  2568 |2.12 1.19 0.60|5.0   0 209|   0     0 |           | 11   28    0   28    0
Mar 10 18:01:06 ubuntu dstat.sh[59650]: 10-03 18:01:06| 56   8  35   0   0|1582M  892M  166M 5107M|  30k   27k|   0   301k|   0  24.0 |7189  8139 |2.12 1.19 0.60|3.0   0   0|   0     0 |           | 11   32    0   28    0
Mar 10 18:01:07 ubuntu dstat.sh[59650]: 10-03 18:01:07| 60  19  21   0   0|1510M  964M  166M 5107M|  20k   15k|   0   436k|   0  38.0 |7310  8990 |2.12 1.19 0.60|4.0   0 324|   0     0 |           | 11   28    0   31    0
Mar 10 18:01:08 ubuntu dstat.sh[59650]: 10-03 18:01:08| 52   7  41   0   0|1529M  944M  166M 5108M|  16k   13k|   0   183k|   0  5.97 |4136  2810 |1.95 1.17 0.60|9.0   0   0|   0     0 |           | 11   31    0   28    0
Mar 10 18:01:09 ubuntu dstat.sh[59650]: 10-03 18:01:09| 49  13  36   0   0|1417M 1056M  166M 5108M|  22k   18k|   0  1384k|   0   102 |8649    11k|1.95 1.17 0.60|6.0   0 255|   0     0 |           | 11   28    0   30    0
Mar 10 18:01:10 ubuntu dstat.sh[59650]: 10-03 18:01:10| 64  13  24   0   0|1508M  966M  166M 5108M|5315B 2050B|   0    88k|   0  3.00 |3857  1748 |1.95 1.17 0.60|1.0   0  45|   0     0 |           | 11   28    2   30    0
Mar 10 18:01:11 ubuntu dstat.sh[59650]: 10-03 18:01:11| 43   5  51   0   0|1512M  961M  166M 5108M|  28k   25k|   0   207k|   0  17.9 |6735  8536 |1.95 1.17 0.60|3.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 10 18:01:12 ubuntu dstat.sh[59650]: 10-03 18:01:12| 61  18  20   0   0|1476M  997M  166M 5108M|8534B 4640B|   0  2869k|   0   163 |5295  4950 |1.95 1.17 0.60|4.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 10 18:01:13 ubuntu dstat.sh[59650]: 10-03 18:01:13| 55   9  36   0   0|1542M  931M  166M 5108M|  18k   16k|   0   112k|   0  7.03 |5057    17k|1.95 1.18 0.61|4.0   0  36|   0     0 |           | 11   31    0   34    0
Mar 10 18:01:14 ubuntu dstat.sh[59650]: 10-03 18:01:14| 52  13  34   0   0|1452M 1021M  166M 5108M|  17k   12k|   0   412k|   0  36.0 |7206  8149 |1.95 1.18 0.61|4.0   0 112|   0     0 |           | 11   28    0   36    0
Mar 10 18:01:15 ubuntu dstat.sh[59650]: 10-03 18:01:15| 54   8  39   0   0|1544M  929M  166M 5108M|  16k   13k|   0   256k|   0  11.0 |4201  2835 |1.95 1.18 0.61|4.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 10 18:01:16 ubuntu dstat.sh[59650]: 10-03 18:01:16| 50  14  36   0   0|1506M  967M  166M 5109M|  19k   15k|   0  1369k|   0   106 |7835    10k|1.95 1.18 0.61|5.0   0 269|   0     0 |           | 11   28    0   38    0
Mar 10 18:01:17 ubuntu dstat.sh[59650]: 10-03 18:01:17| 74  26   0   0   0|1549M  923M  166M 5109M|4776B 1513B|   0    36k|   0  9.01 |5257  4256 |1.95 1.18 0.61|7.0   0 418|   0     0 |           | 11   28    0   35    0
Mar 10 18:01:18 ubuntu dstat.sh[59650]: 10-03 18:01:18| 75  22   2   0   0|1695M  777M  166M 5109M|  16k   12k|   0     0 |   0     0 |5730  4975 |2.36 1.28 0.64|9.0   0 379|   0     0 |           | 11   32    0   35    0
Mar 10 18:01:19 ubuntu dstat.sh[59650]: 10-03 18:01:19| 75  20   5   0   0|1713M  759M  166M 5109M|  46k   42k|   0   616k|   0  47.0 |8326    12k|2.36 1.28 0.64|8.0   0 437|   0     0 |           | 11   30    0   36    0
Mar 10 18:01:20 ubuntu dstat.sh[59650]: 10-03 18:01:20| 77  21   1   0   0|1541M  931M  166M 5109M|  17k   12k|   0   293k|   0  25.1 |6200  5942 |2.36 1.28 0.64|5.0   0 351|   0     0 |           | 11   28    0   36    0
Mar 10 18:01:21 ubuntu dstat.sh[59650]: 10-03 18:01:21| 79  11  10   0   0|1651M  821M  166M 5109M|  16k   12k|   0  8188B|   0  2.00 |5071  3319 |2.36 1.28 0.64|4.0   0   0|   0     0 |           | 11   32    0   36    0
Mar 10 18:01:22 ubuntu dstat.sh[59650]: 10-03 18:01:22| 70   8  21   0   0|1651M  821M  166M 5109M|  45k   40k|   0   339k|   0  15.0 |8719    14k|2.36 1.28 0.64|7.0   0 1.0|   0     0 |           | 11   30    0   39    0
Mar 10 18:01:23 ubuntu dstat.sh[59650]: 10-03 18:01:23| 32  28  40   0   0|1479M  993M  166M 5109M|  12k 8414B|   0   112k|   0  9.01 |6888  7093 |2.33 1.29 0.65|2.0   0 681|   0     0 |           | 11   28    0   41    0
Mar 10 18:01:24 ubuntu dstat.sh[59650]: 10-03 18:01:24| 37  36  27   0   0|1459M 1012M  166M 5109M|4729B 1514B|   0    48k|   0  12.0 |5970  5623 |2.33 1.29 0.65|5.0   0 852|   0     0 |           | 11   28    0   41    0
Mar 10 18:01:25 ubuntu dstat.sh[59650]: 10-03 18:01:25| 73  11  16   0   0|1560M  911M  166M 5109M|  16k   13k|   0  3296k|   0   108 |4997  3693 |2.33 1.29 0.65|5.0   0  71|   0     0 |           | 11   31    0   41    0
Mar 10 18:01:26 ubuntu dstat.sh[59650]: 10-03 18:01:26| 59  12  28   0   0|1541M  930M  166M 5110M|  25k   20k|   0   681k|   0  66.1 |6952  9951 |2.33 1.29 0.65|4.0   0 120|   0     0 |           | 11   29    0   44    0
Mar 10 18:01:27 ubuntu dstat.sh[59650]: 10-03 18:01:27| 75  17   8   0   0|1519M  952M  166M 5110M|  10k 6398B|   0   316k|   0  27.0 |5326  3943 |2.33 1.29 0.65|5.0   0 148|   0     0 |           | 11   29    0   45    0
Mar 10 18:01:28 ubuntu dstat.sh[59650]: 10-03 18:01:28| 62   7  30   0   0|1575M  897M  166M 5110M|  32k   29k|   0   176k|   0  8.98 |7995    11k|2.30 1.30 0.66|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 10 18:01:29 ubuntu dstat.sh[59650]: 10-03 18:01:29| 51   7  40   0   0|1571M  900M  166M 5110M|  40k   36k|   0   228k|   0  22.0 |  13k   20k|2.30 1.30 0.66|3.0   0  30|   0     0 |           | 11   31    0   45    0
Mar 10 18:01:30 ubuntu dstat.sh[59650]: 10-03 18:01:30| 77  16   7   0   0|1500M  971M  166M 5110M|  11k 7026B|   0   733k|   0  89.1 |6572  6858 |2.30 1.30 0.66|4.0   0  90|   0     0 |           | 11   28    0   45    0
Mar 10 18:01:31 ubuntu dstat.sh[59650]: 10-03 18:01:31| 67   8  25   0   0|1574M  896M  166M 5110M|  23k   21k|   0   180k|   0  10.0 |5467  5347 |2.30 1.30 0.66|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 10 18:01:32 ubuntu dstat.sh[59650]: 10-03 18:01:32| 55   6  38   0   0|1575M  895M  166M 5111M|  45k   39k|   0   172k|   0  9.97 |  13k   20k|2.30 1.30 0.66|3.0   0 7.0|   0     0 |           | 11   31    0   46    0
Mar 10 18:01:33 ubuntu dstat.sh[59650]: 10-03 18:01:33| 67  18  15   0   0|1451M 1020M  166M 5111M|  25k   20k|   0   157k|   0  10.0 |8092    10k|2.36 1.33 0.67|4.0   0 261|   0     0 |           | 11   28    0   47    0
Mar 10 18:01:34 ubuntu dstat.sh[59650]: 10-03 18:01:34| 70  10  18   0   0|1567M  903M  166M 5111M|  18k   15k|   0   148k|   0  9.99 |4907  3714 |2.36 1.33 0.67|4.0   0   0|   0     0 |           | 11   31    0   47    0
Mar 10 18:01:35 ubuntu dstat.sh[59650]: 10-03 18:01:35| 59   8  32   0   0|1557M  913M  166M 5111M|  37k   32k|   0   303k|   0  22.9 |9095    15k|2.36 1.33 0.67|6.0   0  35|   0     0 |           | 11   32    0   49    0
Mar 10 18:01:36 ubuntu dstat.sh[59650]: 10-03 18:01:36| 73  16  12   0   0|1505M  965M  166M 5111M|  16k   11k|   0  1710k|   0  41.1 |6146  6596 |2.36 1.33 0.67|3.0   0  97|   0     0 |           | 11   33    0   49    0
Mar 10 18:01:37 ubuntu dstat.sh[59650]: 10-03 18:01:37| 68  10  21   0   0|1578M  892M  166M 5111M|  19k   15k|   0   275k|   0  20.9 |4549  4462 |2.36 1.33 0.67|3.0   0  60|   0     0 |           | 11   35    0   49    0
Mar 10 18:01:38 ubuntu dstat.sh[59650]: 10-03 18:01:38| 69  11  20   0   0|1615M  855M  166M 5111M|  27k   23k|   0   252k|   0  22.0 |6027  9464 |2.49 1.38 0.69|2.0   0  60|   0     0 |           | 11   35    0   50    0
Mar 10 18:01:39 ubuntu dstat.sh[59650]: 10-03 18:01:39| 62   9  29   0   0|1565M  905M  166M 5111M|  32k   27k|   0   156k|   0  9.99 |7631    11k|2.49 1.38 0.69|4.0   0  59|   0     0 |           | 11   34    0   52    0
Mar 10 18:01:40 ubuntu dstat.sh[59650]: 10-03 18:01:40| 70  17  12   0   0|1500M  970M  166M 5111M|  14k   12k|   0   277k|   0  11.0 |5767  6014 |2.49 1.38 0.69|4.0   0 168|   0     0 |           | 11   33    0   54    0
Mar 10 18:01:41 ubuntu dstat.sh[59650]: 10-03 18:01:41| 71  10  18   0   0|1572M  897M  166M 5111M|  22k   17k|   0    12k|   0  0.99 |5260  4879 |2.49 1.38 0.69|6.0   0  34|   0     0 |           | 11   35    0   53    0
Mar 10 18:01:42 ubuntu dstat.sh[59650]: 10-03 18:01:42| 65  11  24   0   0|1651M  818M  166M 5112M|  24k   20k|   0   169k|   0  16.1 |7093  8419 |2.49 1.38 0.69|3.0   0  35|   0     0 |           | 11   34    0   55    0
Mar 10 18:01:43 ubuntu dstat.sh[59650]: 10-03 18:01:43| 57  15  27   0   0|1575M  894M  166M 5112M|  16k   11k|   0   409k|   0  34.0 |5517  5256 |2.45 1.39 0.69|5.0   0 198|   0     0 |           | 11   33    0   57    0
Mar 10 18:01:44 ubuntu dstat.sh[59650]: 10-03 18:01:44| 50  10  38   0   0|1528M  941M  166M 5112M|  14k   10k|   0   279k|   0  21.9 |4366  3740 |2.45 1.39 0.69|3.0   0  60|   0     0 |           | 11   34    0   58    0
Mar 10 18:01:45 ubuntu dstat.sh[59650]: 10-03 18:01:45| 50  11  39   0   0|1532M  937M  166M 5112M|  20k   16k|   0   273k|   0  20.0 |5592  7306 |2.45 1.39 0.69|3.0   0  96|   0     0 |           | 11   34    0   53    0
Mar 10 18:01:46 ubuntu dstat.sh[59650]: 10-03 18:01:46| 57   8  35   0   0|1552M  917M  166M 5112M|  19k   15k|   0   336k|   0  35.0 |5078  5323 |2.45 1.39 0.69|4.0   0  43|   0     0 |           | 11   33    0   55    0
Mar 10 18:01:47 ubuntu dstat.sh[59650]: 10-03 18:01:47| 54  10  35   0   0|1444M 1025M  166M 5112M|  14k   11k|   0   200k|   0  16.0 |4985  5075 |2.45 1.39 0.69|4.0   0  63|   0     0 |           | 11   33    0   56    0
Mar 10 18:01:48 ubuntu dstat.sh[59650]: 10-03 18:01:48| 31   8  59   0   0|1442M 1027M  166M 5112M|  19k   15k|   0   288k|   0  24.0 |5712  6893 |2.57 1.43 0.71|3.0   0 128|   0     0 |           | 11   33    0   57    0
Mar 10 18:01:49 ubuntu dstat.sh[59650]: 10-03 18:01:49| 36  10  53   0   0|1411M 1058M  166M 5112M|9090B 5633B|   0   228k|   0  23.0 |4544  4197 |2.57 1.43 0.71|3.0   0  73|   0     0 |           | 11   32    0   57    0
Mar 10 18:01:50 ubuntu dstat.sh[59650]: 10-03 18:01:50| 33   4  62   0   0|1433M 1036M  166M 5112M|  14k   11k|   0   243k|   0  12.0 |3633  3505 |2.57 1.43 0.71|3.0   0   0|   0     0 |           | 11   34    0   57    0
