Mar 18 14:22:57 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 18 14:22:57 ubuntu dstat.sh[60622]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 18 14:22:57 ubuntu dstat.sh[60622]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 18 14:23:20 ubuntu dstat.sh[60622]: 18-03 14:23:20| 22   4  72   0   0|1323M 1119M  165M 5136M|5442B 1615B|   0    10M|   0   111 |2056  1505 |1.68 1.01 0.54|2.0   0   0|   0     0 |           | 11    4    0   13    0
Mar 18 14:23:21 ubuntu dstat.sh[60622]: 18-03 14:23:21| 24   2  74   0   0|1348M 1095M  165M 5136M|5018B 1459B|   0   712k|   0  13.0 |1805  1274 |1.63 1.01 0.54|3.0   0 1.0|   0     0 |           | 11    6    0   13    0
Mar 18 14:23:22 ubuntu dstat.sh[60622]: 18-03 14:23:22| 21   6  71   2   0|1287M 1155M  165M 5136M|4331B 1624B|   0  3741k|   0   320 |4323  5532 |1.63 1.01 0.54|1.0   0  43|   0     0 |           | 11    4    0   15    0
Mar 18 14:23:23 ubuntu dstat.sh[60622]: 18-03 14:23:23| 23   2  74   0   0|1338M 1104M  165M 5137M|4458B 1458B| 144k  488k|7.00  7.00 |1800  1253 |1.63 1.01 0.54|2.0   0   0|   0     0 |           | 11    4    0   15    0
Mar 18 14:23:24 ubuntu dstat.sh[60622]: 18-03 14:23:24| 18   2  78   0   0|1335M 1106M  165M 5137M|9642B 6407B| 268k  903k|65.9  39.0 |2606  2680 |1.63 1.01 0.54|2.0   0 1.0|   0     0 |           | 11   25    0   14    0
Mar 18 14:23:25 ubuntu dstat.sh[60622]: 18-03 14:23:25| 19   7  73   0   0|1325M 1116M  165M 5137M|8405B 5169B|   0    32M|   0   245 |3068  2610 |1.63 1.01 0.54|2.0   0  45|   0     0 |           | 11   28    0   15    0
Mar 18 14:23:26 ubuntu dstat.sh[60622]: 18-03 14:23:26| 19   2  78   0   0|1341M 1100M  165M 5137M|8877B 5691B|   0   619k|   0  4.99 |1794  1351 |1.58 1.01 0.55|2.0   0   0|   0     0 |           | 11   29    0   15    0
Mar 18 14:23:27 ubuntu dstat.sh[60622]: 18-03 14:23:27| 19  11  69   0   0|1342M 1099M  165M 5137M|7194B 4349B|   0    12k|   0  3.00 |3485  2722 |1.58 1.01 0.55|4.0   0 156|   0     0 |           | 11   28    0   16    0
Mar 18 14:23:28 ubuntu dstat.sh[60622]: 18-03 14:23:28| 39   7  53   0   0|1449M  993M  165M 5137M|6169B 3847B|   0     0 |   0     0 |2687  1394 |1.58 1.01 0.55|3.0   0   0|   0     0 |           | 11   29    0   15    0
Mar 18 14:23:29 ubuntu dstat.sh[60622]: 18-03 14:23:29| 34   4  61   0   0|1455M  986M  165M 5137M|  18k   15k|   0   233k|   0  18.1 |4670  6069 |1.58 1.01 0.55|2.0   0   0|   0     0 |           | 11   30    0   15    0
Mar 18 14:23:30 ubuntu dstat.sh[60622]: 18-03 14:23:30| 45  23  32   0   0|1456M  985M  165M 5137M|7639B 4125B|   0  2672k|   0  78.0 |5800  5399 |1.58 1.01 0.55|7.0   0 463|   0     0 |           | 11   28    0   16    0
Mar 18 14:23:31 ubuntu dstat.sh[60622]: 18-03 14:23:31| 82  18   0   0   0|1638M  803M  165M 5137M|  11k 9282B|   0  1460k|   0  16.0 |5717  3992 |1.93 1.10 0.58|6.0   0 115|   0     0 |           | 11   30    0   16    0
Mar 18 14:23:32 ubuntu dstat.sh[60622]: 18-03 14:23:32| 78  11  11   0   0|1728M  713M  165M 5137M|  36k   30k|   0   333k|   0  39.1 |9053    11k|1.93 1.10 0.58|7.0   0 1.0|   0     0 |           | 11   31    0   18    1
Mar 18 14:23:33 ubuntu dstat.sh[60622]: 18-03 14:23:33| 47  16  35   0   0|1435M 1005M  165M 5138M|  14k   10k|   0   578k|   0  49.8 |6827  8083 |1.93 1.10 0.58|3.0   0 309|   0     0 |           | 11   28    0   22    0
Mar 18 14:23:34 ubuntu dstat.sh[60622]: 18-03 14:23:34| 21   4  75   0   0|1453M  988M  165M 5138M|6365B 2925B|   0   389k|   0  9.02 |1789  1260 |1.93 1.10 0.58|2.0   0   0|   0     0 |           | 11   29    0   22    0
Mar 18 14:23:35 ubuntu dstat.sh[60622]: 18-03 14:23:35| 17   1  80   0   0|1433M 1008M  165M 5138M|  12k 7073B|   0  2004k|   0   171 |2837  3431 |1.93 1.10 0.58|2.0   0   0|   0     0 |           | 11   28    0   23    0
Mar 18 14:23:36 ubuntu dstat.sh[60622]: 18-03 14:23:36| 19  10  71   0   0|1428M 1012M  165M 5138M|5779B 1620B|   0    85M|   0   445 |3443  2900 |1.94 1.11 0.58|2.0   0  68|   0     0 |           | 11   28    0   23    0
Mar 18 14:23:37 ubuntu dstat.sh[60622]: 18-03 14:23:37| 14   3  82   0   0|1421M 1019M  165M 5138M|  11k 7512B|   0   108k|   0  6.01 |2215  2249 |1.94 1.11 0.58|1.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 18 14:23:38 ubuntu dstat.sh[60622]: 18-03 14:23:38| 12  17  69   0   0|1337M 1104M  165M 5138M|6788B 2547B|   0   365k|   0  34.1 |4894  3753 |1.94 1.11 0.58|2.0   0 220|   0     0 |           | 11   28    0   24    0
Mar 18 14:23:39 ubuntu dstat.sh[60622]: 18-03 14:23:39|  8  23  67   0   0|1335M 1105M  165M 5138M|4698B 1458B|   0   196k|   0  12.0 |5307  3415 |1.94 1.11 0.58|5.0   0 340|   0     0 |           | 11   28    0   24    0
Mar 18 14:23:40 ubuntu dstat.sh[60622]: 18-03 14:23:40| 61  29   9   0   0|1493M  947M  165M 5138M|5111B 1666B|   0   790k|   0  53.1 |5718  4397 |1.94 1.11 0.58|5.0   0 479|   0     0 |           | 11   28    0   24    0
Mar 18 14:23:41 ubuntu dstat.sh[60622]: 18-03 14:23:41| 78  10  12   0   0|1652M  788M  165M 5138M|  26k   23k|   0   251k|   0  6.98 |5550  4771 |2.10 1.16 0.60|4.0   0   0|   0     0 |           | 11   33    0   24    0
Mar 18 14:23:42 ubuntu dstat.sh[60622]: 18-03 14:23:42| 74  12  13   0   0|1593M  848M  165M 5138M|  33k   28k|   0   590k|   0  72.2 |9304    15k|2.10 1.16 0.60|5.0   0  61|   0     0 |           | 11   28    0   25    0
Mar 18 14:23:43 ubuntu dstat.sh[60622]: 18-03 14:23:43| 78  22   0   0   0|1553M  887M  165M 5138M|2908B  593B|   0   204k|   0  13.0 |5198  3548 |2.10 1.16 0.60|6.0   0 249|   0     0 |           | 11   28    0   25    0
Mar 18 14:23:44 ubuntu dstat.sh[60622]: 18-03 14:23:44| 80  11   9   0   0|1722M  718M  165M 5138M|  23k   20k|   0   160k|   0  9.98 |5452  4661 |2.10 1.16 0.60|4.0   0   0|   0     0 |           | 11   33    0   25    0
Mar 18 14:23:45 ubuntu dstat.sh[60622]: 18-03 14:23:45| 74  12  13   0   0|1709M  730M  165M 5138M|  44k   39k|   0  1753k|   0   134 |9458    16k|2.10 1.16 0.60|7.0   0 113|   0     0 |           | 11   30    0   27    1
Mar 18 14:23:46 ubuntu dstat.sh[60622]: 18-03 14:23:46| 49  14  35   1   0|1549M  891M  165M 5139M|  10k 6111B|   0  3603k|   0   197 |5266  5588 |2.18 1.19 0.61|3.0   0 185|   0     0 |           | 11   28    0   29    0
Mar 18 14:23:47 ubuntu dstat.sh[60622]: 18-03 14:23:47| 32   5  62   0   0|1541M  899M  165M 5139M|  16k   12k|   0   240k|   0  17.0 |3481  3398 |2.18 1.19 0.61|4.0   0   0|   0     0 |           | 11   29    0   30    0
Mar 18 14:23:48 ubuntu dstat.sh[60622]: 18-03 14:23:48| 52  22  25   0   0|1495M  945M  165M 5139M|  13k 9066B|   0   277k|   0  18.1 |6760  6750 |2.18 1.19 0.61|3.0   0 380|   0     0 |           | 11   28    0   31    0
Mar 18 14:23:49 ubuntu dstat.sh[60622]: 18-03 14:23:49| 53   7  38   0   0|1549M  891M  165M 5139M|  16k   13k|   0   216k|   0  7.99 |4031  2701 |2.18 1.19 0.61|3.0   0   0|   0     0 |           | 11   31    0   27    0
Mar 18 14:23:50 ubuntu dstat.sh[60622]: 18-03 14:23:50| 48  14  37   0   0|1410M 1029M  165M 5139M|  22k   18k|   0   452k|   0  47.0 |8146    11k|2.18 1.19 0.61|4.0   0 236|   0     0 |           | 11   28    0   28    0
Mar 18 14:23:51 ubuntu dstat.sh[60622]: 18-03 14:23:51| 82  16   2   0   0|1574M  866M  165M 5139M|7203B 4933B|   0  5367k|   0   366 |4916  2094 |2.32 1.24 0.63|2.0   0  22|   0     0 |           | 11   30    0   28    0
Mar 18 14:23:52 ubuntu dstat.sh[60622]: 18-03 14:23:52| 54   7  38   0   0|1574M  865M  165M 5139M|  37k   33k|   0   363k|   0  32.9 |8517    12k|2.32 1.24 0.63|3.0   0 1.0|   0     0 |           | 11   31    0   29    0
Mar 18 14:23:53 ubuntu dstat.sh[60622]: 18-03 14:23:53| 67  23  10   0   0|1496M  943M  165M 5139M|8047B 4858B|   0   333k|   0  25.1 |6303    13k|2.32 1.24 0.63|4.0   0 364|   0     0 |           | 11   28    0   29    0
Mar 18 14:23:54 ubuntu dstat.sh[60622]: 18-03 14:23:54| 52   8  40   0   0|1533M  906M  165M 5139M|  15k   13k|   0   176k|   0  10.0 |4239  2892 |2.32 1.24 0.63|3.0   0 3.0|   0     0 |           | 11   31    0   29    0
Mar 18 14:23:55 ubuntu dstat.sh[60622]: 18-03 14:23:55| 51  13  35   0   0|1441M  998M  165M 5139M|  21k   17k|   0  1560k|   0   104 |7981    11k|2.32 1.24 0.63|4.0   0 254|   0     0 |           | 11   28    0   31    0
Mar 18 14:23:56 ubuntu dstat.sh[60622]: 18-03 14:23:56| 62  12  26   0   0|1560M  878M  166M 5139M|7481B 5005B|   0   644k|   0  18.9 |3905  1934 |2.38 1.27 0.65|2.0   0  45|   0     0 |           | 11   30    0   31    0
Mar 18 14:23:57 ubuntu dstat.sh[60622]: 18-03 14:23:57| 47   5  47   0   0|1555M  884M  166M 5140M|  29k   24k|   0   201k|   0  21.1 |7054  9557 |2.38 1.27 0.65|3.0   0   0|   0     0 |           | 11   29    0   32    0
Mar 18 14:23:58 ubuntu dstat.sh[60622]: 18-03 14:23:58| 58  20  21   0   0|1498M  940M  166M 5140M|5615B 2225B|   0   232k|   0  12.0 |4324  2719 |2.38 1.27 0.65|3.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 18 14:23:59 ubuntu dstat.sh[60622]: 18-03 14:23:59| 50   6  43   0   0|1544M  894M  166M 5140M|  20k   17k|   0   144k|   0  7.98 |5157  4742 |2.38 1.27 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 18 14:24:00 ubuntu dstat.sh[60622]: 18-03 14:24:00| 55  13  31   1   0|1485M  953M  166M 5140M|  15k   11k|   0  2740k|   0   140 |6821  7282 |2.38 1.27 0.65|3.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 18 14:24:01 ubuntu dstat.sh[60622]: 18-03 14:24:01| 54   7  38   0   0|1532M  906M  166M 5140M|  17k   13k|   0   208k|   0  11.0 |3721  2524 |2.43 1.30 0.66|4.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 18 14:24:02 ubuntu dstat.sh[60622]: 18-03 14:24:02| 51  16  31   0   0|1436M 1002M  166M 5140M|  20k   15k|   0  1243k|   0  94.9 |7845    10k|2.43 1.30 0.66|5.0   0 316|   0     0 |           | 11   28    0   37    0
Mar 18 14:24:03 ubuntu dstat.sh[60622]: 18-03 14:24:03| 76  25   0   0   0|1572M  866M  166M 5140M|5255B 1513B|   0   188k|   0  17.0 |5495  4249 |2.43 1.30 0.66|7.0   0 385|   0     0 |           | 11   28    0   37    0
Mar 18 14:24:04 ubuntu dstat.sh[60622]: 18-03 14:24:04| 77  21   1   0   0|1725M  713M  166M 5140M|  22k   21k|   0   200k|   0  13.0 |6577  5863 |2.43 1.30 0.66|7.0   0 312|   0     0 |           | 11   32    0   37    0
Mar 18 14:24:05 ubuntu dstat.sh[60622]: 18-03 14:24:05| 76  22   2   0   0|1741M  696M  166M 5140M|  38k   32k|   0   476k|   0  42.0 |8530    10k|2.43 1.30 0.66|6.0   0 407|   0     0 |           | 11   30    0   36    0
Mar 18 14:24:06 ubuntu dstat.sh[60622]: 18-03 14:24:06| 78  22   0   0   0|1555M  882M  166M 5140M|  18k   14k|   0   464k|   0  34.0 |6889  6791 |2.71 1.37 0.69|5.0   0 435|   0     0 |           | 11   28    0   36    0
Mar 18 14:24:07 ubuntu dstat.sh[60622]: 18-03 14:24:07| 80  12   8   0   0|1656M  782M  166M 5141M|  24k   20k|   0   187k|   0  9.97 |5645  5844 |2.71 1.37 0.69|8.0   0   0|   0     0 |           | 11   32    0   36    0
Mar 18 14:24:08 ubuntu dstat.sh[60622]: 18-03 14:24:08| 65  15  19   0   0|1631M  806M  166M 5141M|  36k   32k|   0   156k|   0  12.0 |8178    13k|2.71 1.37 0.69|3.0   0 292|   0     0 |           | 11   30    0   39    0
Mar 18 14:24:09 ubuntu dstat.sh[60622]: 18-03 14:24:09| 22  22  54   0   0|1519M  918M  166M 5141M|  11k 7447B|   0   168k|   0  10.0 |6429  5947 |2.71 1.37 0.69|2.0   0 394|   0     0 |           | 11   28    0   41    0
Mar 18 14:24:10 ubuntu dstat.sh[60622]: 18-03 14:24:10| 31  36  32   0   0|1488M  949M  166M 5141M|3317B  756B|   0   196k|   0  19.0 |6031  5145 |2.71 1.37 0.69|6.0   0 729|   0     0 |           | 11   28    0   41    0
Mar 18 14:24:11 ubuntu dstat.sh[60622]: 18-03 14:24:11| 70  18  11   0   0|1603M  834M  166M 5141M|  13k   10k|   0  2262k|   0   107 |5018  3543 |2.90 1.43 0.71|3.0   0 190|   0     0 |           | 11   31    0   41    0
Mar 18 14:24:12 ubuntu dstat.sh[60622]: 18-03 14:24:12| 60  12  28   0   0|1540M  897M  166M 5141M|  26k   23k|   0  2297k|   0  92.1 |7182    10k|2.90 1.43 0.71|5.0   0  97|   0     0 |           | 11   29    0   43    1
Mar 18 14:24:13 ubuntu dstat.sh[60622]: 18-03 14:24:13| 75  15   8   0   0|1539M  898M  166M 5141M|9044B 6025B|   0   344k|   0  28.0 |5277  4211 |2.90 1.43 0.71|3.0   0 172|   0     0 |           | 11   29    0   45    0
Mar 18 14:24:14 ubuntu dstat.sh[60622]: 18-03 14:24:14| 65   8  26   0   0|1601M  836M  166M 5141M|  28k   24k|   0   192k|   0  9.00 |6510  7829 |2.90 1.43 0.71|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 18 14:24:15 ubuntu dstat.sh[60622]: 18-03 14:24:15| 54   6  38   0   0|1600M  836M  166M 5142M|  46k   39k|   0   279k|   0  22.9 |  14k   21k|2.90 1.43 0.71|3.0   0   0|   0     0 |           | 11   31    0   45    0
Mar 18 14:24:16 ubuntu dstat.sh[60622]: 18-03 14:24:16| 73  17   9   0   0|1489M  947M  166M 5142M|  18k   11k|   0   478k|   0  49.2 |7121  8376 |3.07 1.49 0.73|4.0   0 123|   0     0 |           | 11   28    0   45    0
Mar 18 14:24:17 ubuntu dstat.sh[60622]: 18-03 14:24:17| 70  10  19   0   0|1581M  856M  166M 5142M|  22k   18k|   0   219k|   0  12.0 |5120  4034 |3.07 1.49 0.73|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 18 14:24:18 ubuntu dstat.sh[60622]: 18-03 14:24:18| 52   7  41   0   0|1581M  855M  166M 5142M|  44k   36k|   0   140k|   0  8.02 |  12k   18k|3.07 1.49 0.73|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 18 14:24:19 ubuntu dstat.sh[60622]: 18-03 14:24:19| 61  11  27   0   0|1492M  944M  166M 5142M|  31k   25k|   0   152k|   0  9.99 |9717    13k|3.07 1.49 0.73|6.0   0 134|   0     0 |           | 11   28    0   49    0
Mar 18 14:24:20 ubuntu dstat.sh[60622]: 18-03 14:24:20| 77  16   7   0   0|1548M  888M  166M 5142M|  11k 7392B|   0   128k|   0  9.00 |4852  2672 |3.07 1.49 0.73|3.0   0 126|   0     0 |           | 11   30    0   49    0
Mar 18 14:24:21 ubuntu dstat.sh[60622]: 18-03 14:24:21| 62   7  30   0   0|1527M  909M  166M 5142M|  33k   28k|   0   120k|   0  9.00 |7530    10k|2.98 1.50 0.74|4.0   0 4.0|   0     0 |           | 11   31    0   50    0
Mar 18 14:24:22 ubuntu dstat.sh[60622]: 18-03 14:24:22| 69  13  18   0   0|1530M  906M  166M 5142M|  24k   19k|   0   596k|   0  54.0 |7799    11k|2.98 1.50 0.74|6.0   0  95|   0     0 |           | 11   29    0   51    0
Mar 18 14:24:23 ubuntu dstat.sh[60622]: 18-03 14:24:23| 72  12  16   0   0|1601M  834M  166M 5142M|  16k   13k|   0   388k|   0  40.0 |5434  4515 |2.98 1.50 0.74|3.0   0  30|   0     0 |           | 11   30    0   52    0
Mar 18 14:24:24 ubuntu dstat.sh[60622]: 18-03 14:24:24| 65  14  19   0   0|1521M  915M  166M 5143M|  19k   16k|   0   374k|   0  31.9 |6556  7412 |2.98 1.50 0.74|4.0   0 121|   0     0 |           | 11   32    0   53    0
Mar 18 14:24:25 ubuntu dstat.sh[60622]: 18-03 14:24:25| 62   7  30   0   0|1579M  856M  166M 5143M|  34k   29k|   0   201k|   0  16.1 |7868    12k|2.98 1.50 0.74|5.0   0 1.0|   0     0 |           | 11   35    0   54    0
Mar 18 14:24:26 ubuntu dstat.sh[60622]: 18-03 14:24:26| 69  17  13   0   0|1467M  968M  166M 5143M|  20k   16k|   0  3387k|   0   165 |6785  8437 |3.06 1.54 0.76|4.0   0 200|   0     0 |           | 11   32    0   54    0
Mar 18 14:24:27 ubuntu dstat.sh[60622]: 18-03 14:24:27| 71  12  16   0   0|1589M  845M  166M 5143M|  17k   14k|   0   872k|   0  1.99 |4844  3385 |3.06 1.54 0.76|4.0   0  27|   0     0 |           | 11   35    0   54    0
Mar 18 14:24:28 ubuntu dstat.sh[60622]: 18-03 14:24:28| 65  11  23   0   0|1618M  817M  166M 5143M|  26k   22k|   0     0 |   0     0 |6278  8566 |3.06 1.54 0.76|4.0   0  68|   0     0 |           | 11   34    0   56    0
Mar 18 14:24:29 ubuntu dstat.sh[60622]: 18-03 14:24:29| 67  14  20   0   0|1539M  896M  166M 5143M|  14k   12k|   0   473k|   0  39.1 |5409  4784 |3.06 1.54 0.76|2.0   0 138|   0     0 |           | 11   34    0   58    0
Mar 18 14:24:30 ubuntu dstat.sh[60622]: 18-03 14:24:30| 48  12  39   0   0|1541M  894M  166M 5143M|  16k   12k|   0   409k|   0  37.1 |5492  4992 |3.06 1.54 0.76|4.0   0 109|   0     0 |           | 11   33    0   58    0
Mar 18 14:24:31 ubuntu dstat.sh[60622]: 18-03 14:24:31| 53  12  34   0   0|1500M  935M  166M 5143M|  14k   10k|   0   252k|   0  17.0 |5022  4608 |3.06 1.57 0.77|3.0   0 107|   0     0 |           | 11   33    0   59    0
Mar 18 14:24:32 ubuntu dstat.sh[60622]: 18-03 14:24:32| 55   7  38   0   0|1547M  888M  166M 5143M|  21k   17k|   0   335k|   0  14.0 |4677  5549 |3.06 1.57 0.77|3.0   0 1.0|   0     0 |           | 11   34    0   60    0
Mar 18 14:24:33 ubuntu dstat.sh[60622]: 18-03 14:24:33| 53  12  35   1   0|1533M  901M  166M 5144M|  17k   12k|   0   261k|   0  21.0 |5569  6524 |3.06 1.57 0.77|3.0   0  86|   0     0 |           | 11   32    0   62    0
Mar 18 14:24:34 ubuntu dstat.sh[60622]: 18-03 14:24:34| 40   9  49   1   0|1477M  957M  166M 5144M|  16k   12k|   0  2584k|   0   161 |5026  5045 |3.06 1.57 0.77|2.0   0  86|   0     0 |           | 11   34    0   56    0
Mar 18 14:24:35 ubuntu dstat.sh[60622]: 18-03 14:24:35| 31   7  60   0   0|1462M  972M  166M 5144M|  17k   13k|   0   319k|   0  31.9 |6206  7555 |3.06 1.57 0.77|4.0   0  67|   0     0 |           | 11   32    0   58    0
Mar 18 14:24:36 ubuntu dstat.sh[60622]: 18-03 14:24:36| 39   9  51   0   0|1500M  934M  166M 5144M|6964B 3430B|   0   112k|   0  6.99 |3362  1898 |2.97 1.58 0.78|2.0   0  68|   0     0 |           | 11   33    0   58    0
Mar 18 14:24:37 ubuntu dstat.sh[60622]: 18-03 14:24:37| 34   4  61   0   0|1491M  943M  166M 5144M|  17k   13k|   0   196k|   0  12.0 |3965  4598 |2.97 1.58 0.78|4.0   0 3.0|   0     0 |           | 11   33    0   59    0
Mar 18 14:24:38 ubuntu dstat.sh[60622]: 18-03 14:24:38| 37  12  49   0   0|1495M  939M  166M 5144M|8108B 4684B|   0   200k|   0  15.0 |4838  4015 |2.97 1.58 0.78|3.0   0 135|   0     0 |           | 11   32    0   58    0
